,Nationality,Participant ID,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
count,37.0,37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
unique,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top,,af963537-2f40-45ef-a585-362b6a0cfa23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freq,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mean,0.0,,4.162162162162162,6.0,4.864864864864865,3.810810810810811,4.135135135135135,2.7567567567567566,2.945945945945946,3.135135135135135,3.4864864864864864,2.5135135135135136,4.027027027027027,3.5675675675675675,4.081081081081081,0.7351351351351351,0.7297297297297297,0.6783783783783783,0.6675675675675674,0.6081081081081081,0.7918918918918918,0.7324324324324325,0.7405405405405406,0.49189189189189186,0.7216216216216217,0.3945945945945946,0.7243243243243244,0.6621621621621621,0.32432432432432434,4.891891891891893,3.1383783783783783,-1.6216216216216217,-1.2702702702702702,0.6216216216216216,0.9459459459459459,-2.7513513513513512,1.127574733824734
std,0.0,,1.2804841426740277,1.0,1.2284172780488758,0.9380191255405615,0.8870100263169445,1.0647223270100208,1.2006004503753285,1.397659992077277,1.121051629835467,1.0171207079469646,0.7988354887823513,1.119040773275153,0.8621155625803557,0.17514472779868562,0.15610691646871183,0.1945580963436188,0.20145864485195364,0.19058153457594293,0.13411930505332928,0.16841426116384373,0.20063712332281694,0.25097407831883356,0.14745081126172804,0.23563854847101212,0.14795908857482157,0.14210979978592328,0.19351342963072984,0.5446374604235648,0.3593397766391512,1.5156837721956704,1.5027502314949939,1.9486655170391085,1.5625112612206804,1.1476114377314353,0.10275443711048592
min,0.0,,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.2,0.4,0.2,0.1,0.2,0.5,0.4,0.2,0.0,0.3,0.0,0.4,0.4,0.0,4.0,2.38,-4.0,-4.0,-4.0,-3.0,-4.6,0.931439393939394
25%,0.0,,3.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,0.7,0.6,0.6,0.6,0.5,0.7,0.7,0.6,0.3,0.6,0.2,0.6,0.5,0.2,4.333333333333333,2.88,-3.0,-2.0,-1.0,0.0,-3.3,1.0434343434343434
50%,0.0,,4.0,6.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,0.8,0.7,0.7,0.7,0.6,0.8,0.7,0.8,0.5,0.7,0.4,0.8,0.7,0.3,5.0,3.1399999999999997,-2.0,-1.0,1.0,1.0,-3.2,1.1409090909090909
75%,0.0,,5.0,7.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,0.8,0.8,0.8,0.8,0.7,0.9,0.8,0.9,0.7,0.8,0.5,0.8,0.7,0.4,5.333333333333333,3.3899999999999997,-1.0,0.0,2.0,2.0,-2.2,1.2202020202020203
