,Nationality,Participant ID,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
count,21.0,21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
unique,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top,, 77d6bc3e-0cf1-4b5b-9601-d69825a000f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freq,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mean,1.0,,6.428571428571429,6.857142857142857,6.142857142857143,3.0952380952380953,3.619047619047619,2.619047619047619,3.619047619047619,3.380952380952381,4.095238095238095,2.380952380952381,3.9523809523809526,2.4285714285714284,3.8095238095238093,0.7238095238095238,0.6857142857142856,0.5857142857142856,0.7428571428571429,0.5952380952380951,0.8142857142857142,0.7238095238095238,0.7333333333333333,0.5904761904761905,0.6952380952380953,0.4333333333333334,0.7476190476190476,0.6952380952380953,0.2857142857142857,5.365079365079366,3.0628571428571427,-1.2380952380952381,-1.3333333333333333,-1.1904761904761905,0.42857142857142855,-3.3714285714285714,1.207735088985089
std,0.0,,0.5976143046671968,0.35856858280031806,0.8535639569308375,1.13599128098599,1.1169686869465265,1.1608699529314417,1.2440333788202984,1.1608699529314417,0.7003400534570262,0.8646496675642961,0.5895922723535711,1.2071217242444348,1.0304876330673562,0.14108423691100969,0.15259657363687523,0.19566735620873066,0.16300744943538187,0.24387740870402588,0.1424279266355945,0.16402671094904608,0.19321835661585918,0.2861900800250804,0.14992061391346584,0.19832633040858022,0.1691716513457489,0.19615348703551125,0.23512914384591777,0.5364985441086376,0.2045762170229682,1.445847914020071,1.4259499757471625,2.182178902359924,1.8322507626258084,0.7177345311066322,0.07325455084086255
min,1.0,,5.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.3,0.3,0.1,0.4,0.1,0.5,0.3,0.3,0.1,0.3,0.1,0.4,0.2,0.0,4.666666666666667,2.69,-4.0,-4.0,-4.0,-2.0,-4.4,1.051830808080808
25%,1.0,,6.0,7.0,6.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,0.7,0.6,0.5,0.7,0.5,0.7,0.6,0.7,0.4,0.6,0.3,0.6,0.6,0.1,5.0,2.95,-2.0,-2.0,-3.0,-1.0,-3.7,1.159280303030303
50%,1.0,,6.0,7.0,6.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,0.7,0.7,0.6,0.8,0.6,0.8,0.7,0.7,0.6,0.7,0.4,0.8,0.8,0.2,5.333333333333333,3.07,-2.0,-1.0,-2.0,0.0,-3.3,1.2087752525252524
75%,1.0,,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,0.8,0.8,0.7,0.9,0.7,0.9,0.9,0.9,0.8,0.8,0.5,0.8,0.8,0.4,5.666666666666667,3.19,0.0,0.0,0.0,1.0,-3.2,1.2482323232323234
