,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.7637601906399687,0.8391403215300788,0.7708877103664472,0.5742363200488487,0.7168485514633557,0.6819710919912557,0.31618079407366084,0.5593942642295971,0.9504430322681165,0.7954422242363027
Which picture best describes the relationship between Pepper and your national culture? ,0.7637601906399687,1.0,0.6404898693400799,0.7135060680126757,0.6187719999149832,0.6589208392396005,0.7655140603105232,0.17070994742905854,0.616375363616857,0.8829191295597256,0.770255728600789
Which picture best describes the relationship between Pepper and your own preferences? ,0.8391403215300788,0.6404898693400799,1.0,0.6929348671835832,0.5175491695067657,0.6732769762827575,0.7307292555151453,0.3358825530637211,0.6530231484483392,0.9027206784731547,0.7983253354390341
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.7708877103664472,0.7135060680126757,0.6929348671835832,1.0,0.48686449556014766,0.6512365274422593,0.5700838637652093,0.5240825440522419,0.7486859688371786,0.7961248061984887,0.7970798120592709
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.5742363200488487,0.6187719999149832,0.5175491695067657,0.48686449556014766,1.0,0.8183047363356967,0.597343601807474,-0.12480514407482952,0.5047042383012094,0.6264459510467995,0.7133114772140606
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.7168485514633557,0.6589208392396005,0.6732769762827575,0.6512365274422593,0.8183047363356967,1.0,0.7398059783686354,0.21996937957182883,0.7545226446500978,0.7488878711621271,0.9141801162125271
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.6819710919912557,0.7655140603105232,0.7307292555151453,0.5700838637652093,0.597343601807474,0.7398059783686354,1.0,0.17282405766244233,0.7065980802054896,0.7968618812464561,0.8449298804065776
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.31618079407366084,0.17070994742905854,0.3358825530637211,0.5240825440522419,-0.12480514407482952,0.21996937957182883,0.17282405766244233,1.0,0.5550966006166682,0.29893758920040064,0.4728047323045708
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.5593942642295971,0.616375363616857,0.6530231484483392,0.7486859688371786,0.5047042383012094,0.7545226446500978,0.7065980802054896,0.5550966006166682,1.0,0.6683739256322508,0.8943558670871219
mean_cultural_closeness,0.9504430322681165,0.8829191295597256,0.9027206784731547,0.7961248061984887,0.6264459510467995,0.7488878711621271,0.7968618812464561,0.29893758920040064,0.6683739256322508,1.0,0.8639773147963122
mean_competence,0.7954422242363027,0.770255728600789,0.7983253354390341,0.7970798120592709,0.7133114772140606,0.9141801162125271,0.8449298804065776,0.4728047323045708,0.8943558670871219,0.8639773147963122,1.0
