,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9105750946345954,0.606639198483464,0.563081842936982,0.31496464948635594,0.35893707928829305,0.3809107318917189,0.19952732200532663,0.2670437500207835,0.9417437024130585,0.4973152438704453
Which picture best describes the relationship between Pepper and your national culture? ,0.9105750946345954,1.0,0.5272833285746639,0.54558907817628,0.2732693019683953,0.3599438019197637,0.3906546760016305,0.1822791959176465,0.24099503095765343,0.9081147695273933,0.4767983895930701
Which picture best describes the relationship between Pepper and your own preferences? ,0.606639198483464,0.5272833285746639,1.0,0.6813395049403538,0.6081211398682971,0.49884184634076995,0.6646313511959103,0.334664573975057,0.5898580418250678,0.8121831802466355,0.728567354947009
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.563081842936982,0.54558907817628,0.6813395049403538,1.0,0.7404178073588765,0.6223946856490583,0.6988321374090667,0.561446588835441,0.6442868830611654,0.6761945489306742,0.8146800246230625
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.31496464948635594,0.2732693019683953,0.6081211398682971,0.7404178073588765,1.0,0.5995718529490165,0.7320541483822426,0.5574701161159004,0.7427144599933059,0.45665252874527523,0.851828273959563
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.35893707928829305,0.3599438019197637,0.49884184634076995,0.6223946856490583,0.5995718529490165,1.0,0.550860474366748,0.6850441154411163,0.7499843199054236,0.4608468917069043,0.8258362137294037
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.3809107318917189,0.3906546760016305,0.6646313511959103,0.6988321374090667,0.7320541483822426,0.550860474366748,1.0,0.3564129769283891,0.7824261161667545,0.5455862056392599,0.8489842466476866
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.19952732200532663,0.1822791959176465,0.334664573975057,0.561446588835441,0.5574701161159004,0.6850441154411163,0.3564129769283891,1.0,0.732203545087754,0.2725430812132429,0.7235683495508664
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.2670437500207835,0.24099503095765343,0.5898580418250678,0.6442868830611654,0.7427144599933059,0.7499843199054236,0.7824261161667545,0.732203545087754,1.0,0.4198184586199377,0.9236259336609158
mean_cultural_closeness,0.9417437024130585,0.9081147695273933,0.8121831802466355,0.6761945489306742,0.45665252874527523,0.4608468917069043,0.5455862056392599,0.2725430812132429,0.4198184586199377,1.0,0.6455389596386114
mean_competence,0.4973152438704453,0.4767983895930701,0.728567354947009,0.8146800246230625,0.851828273959563,0.8258362137294037,0.8489842466476866,0.7235683495508664,0.9236259336609158,0.6455389596386114,1.0
