,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9444176141299301,0.4814354773535837,0.07355009923216582,-0.13017741983723993,0.07517719990500007,0.12456705823497045,0.271646748588159,0.11054162732460139,0.9281210968957203,0.25243060235958015
Which picture best describes the relationship between Pepper and your national culture? ,0.9444176141299301,1.0,0.5486834101765036,0.15928640415788603,-0.026702795055662892,0.19150636929376008,0.2555438852476135,0.3718243232382434,0.1433217408496643,0.9518387710304905,0.3685760686171044
Which picture best describes the relationship between Pepper and your own preferences? ,0.4814354773535837,0.5486834101765036,1.0,0.5153767613286,0.3964843009196533,0.45934147541170267,0.5314667809520192,0.381932882132671,0.40508860916778733,0.7554731695087923,0.6259711671853868
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.07355009923216582,0.15928640415788603,0.5153767613286,1.0,0.667559749680804,0.5481726723649905,0.6553021488387407,0.6717029271935002,0.8392755705146879,0.2731812498942578,0.8299032791025194
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,-0.13017741983723993,-0.026702795055662892,0.3964843009196533,0.667559749680804,1.0,0.6858353976982512,0.5416271847432407,0.6380964579005058,0.5400541681334801,0.07921955333837181,0.8077148979816592
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.07517719990500007,0.19150636929376008,0.45934147541170267,0.5481726723649905,0.6858353976982512,1.0,0.3296227725422379,0.5455337369431721,0.4013410182458731,0.26649245301268637,0.7464865511782967
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.12456705823497045,0.2555438852476135,0.5314667809520192,0.6553021488387407,0.5416271847432407,0.3296227725422379,1.0,0.519845067768857,0.6079775561911386,0.3362172002015822,0.7394201584977073
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.271646748588159,0.3718243232382434,0.381932882132671,0.6717029271935002,0.6380964579005058,0.5455337369431721,0.519845067768857,1.0,0.7721556080495654,0.38588567684552383,0.8713123343105157
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.11054162732460139,0.1433217408496643,0.40508860916778733,0.8392755705146879,0.5400541681334801,0.4013410182458731,0.6079775561911386,0.7721556080495654,1.0,0.24235765045415414,0.8091859229914111
mean_cultural_closeness,0.9281210968957203,0.9518387710304905,0.7554731695087923,0.2731812498942578,0.07921955333837181,0.26649245301268637,0.3362172002015822,0.38588567684552383,0.24235765045415414,1.0,0.46355726550684395
mean_competence,0.25243060235958015,0.3685760686171044,0.6259711671853868,0.8299032791025194,0.8077148979816592,0.7464865511782967,0.7394201584977073,0.8713123343105157,0.8091859229914111,0.46355726550684395,1.0
