,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8866280407913038,0.8327423919135858,0.7476295463879246,0.4534839766624504,0.5811612034288428,0.6503264510872576,0.7728925188899861,0.7485065509765563,0.9447002868198634,0.7776050560452678
Which picture best describes the relationship between Pepper and your national culture? ,0.8866280407913038,1.0,0.9052060936833458,0.7565834885722952,0.410797027660871,0.6007790352786971,0.7094890637795883,0.6649721397847432,0.8078640146102826,0.9723283575284296,0.7771988593947422
Which picture best describes the relationship between Pepper and your own preferences? ,0.8327423919135858,0.9052060936833458,1.0,0.7972951922851409,0.46825003579537317,0.6720023893460764,0.7130049323616227,0.7299192109022744,0.8594841845039476,0.9550401552776746,0.8248940430223901
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.7476295463879246,0.7565834885722952,0.7972951922851409,1.0,0.7659437743169092,0.8277655983549611,0.8338312371854973,0.8168286414033278,0.8875561842044273,0.8017472706987966,0.9443421087824242
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.4534839766624504,0.410797027660871,0.46825003579537317,0.7659437743169092,1.0,0.8285730862261186,0.7330234122970238,0.5845006499043074,0.7413571039387941,0.46395369906728895,0.8523316858689786
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.5811612034288428,0.6007790352786971,0.6720023893460764,0.8277655983549611,0.8285730862261186,1.0,0.7233393492970545,0.6664363334169466,0.8662031243361126,0.6463908607582382,0.9156723054418614
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.6503264510872576,0.7094890637795883,0.7130049323616227,0.8338312371854973,0.7330234122970238,0.7233393492970545,1.0,0.5211188137896021,0.8776516584805929,0.7223733752068493,0.8742772627121659
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.7728925188899861,0.6649721397847432,0.7299192109022744,0.8168286414033278,0.5845006499043074,0.6664363334169466,0.5211188137896021,1.0,0.6395364774139171,0.7539895708139166,0.7956305893244784
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.7485065509765563,0.8078640146102826,0.8594841845039476,0.8875561842044273,0.7413571039387941,0.8662031243361126,0.8776516584805929,0.6395364774139171,1.0,0.8422969320462261,0.9467669965290432
mean_cultural_closeness,0.9447002868198634,0.9723283575284296,0.9550401552776746,0.8017472706987966,0.46395369906728895,0.6463908607582382,0.7223733752068493,0.7539895708139166,0.8422969320462261,1.0,0.8289231719660262
mean_competence,0.7776050560452678,0.7771988593947422,0.8248940430223901,0.9443421087824242,0.8523316858689786,0.9156723054418614,0.8742772627121659,0.7956305893244784,0.9467669965290432,0.8289231719660262,1.0
