,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,-0.2182178902359924,0.07715167498104598,0.12964074471043294,0.5399492471560389,-0.35714285714285704,0.019810721293758226,-0.4285714285714284,-0.02786391062876767,-0.3694056772316881,-0.08058229640253806,0.2375954816557458,0.2976702788937935,0.40089186286863665,-0.6627289992476333,1.40746456943927e-16,0.21821789023599253,0.4629100498862758,0.17370208344491272,-1.112698441354078e-16,-0.44320263021395945,-0.2277421244155534,0.3585685828003181,0.29649972666444063,0.07082408745875922,0.35478314523011506,0.5043416154912056,-0.4034732923929642,0.019810721293758285,0.05665926996700749,-0.4728662437434603,-0.1669567742259364,0.08247860988423228,0.3895493117327867,0.18101215356399913,0.22162921952152742,-0.046175709653961006,-0.115278083540847,-0.09449111825230677,-0.19642857142857148,-0.4913538149119955,-0.4008918628686365,-0.13006649542861803,-0.01810121535639992,-0.13415569418110754,-0.11118739749916513,-0.31199834986326946
Which picture best describes your relationship with Italy or Germany?,-0.2182178902359924,1.0,0.3535533905932737,-0.34655164004183603,-0.0824786098842322,0.05455447255899805,-0.3026137663344011,-0.10910894511799615,0.042562826537937255,0.24687096555050944,-0.2461829819586653,-0.20739033894608513,-0.357263391353897,-1.3597399555105185e-16,0.11909826683508291,0.1290994448735803,-3.3537987202218257e-16,-0.35355339059327406,-0.03790490217894523,0.10206207261596571,-0.06154574548966654,0.04092727545350281,-0.4107919181288746,-0.11322770341445976,-0.3029196256855407,-0.25503068522533523,-0.3081578172139684,-0.3081578172139683,0.6052275326688024,-0.5409279030098948,0.1805787796286538,0.15939417826583455,0.12598815766974247,-0.14876160066112035,-0.027650063180466464,-0.4545324202007581,-0.24687096555050944,0.0440225453162812,0.4330127018922192,0.05455447255899815,0.6350852961085884,0.3402069087198859,0.3973597071195132,-0.05530012636093297,0.28177353576820785,0.05661385170722953,0.41632743362521396
Which picture best describes your relationship with Italian or German language?,0.07715167498104598,0.3535533905932737,1.0,-0.3500700210070025,0.2916059217599021,0.038575837490522916,0.17118419700436519,-0.6943650748294137,-0.060192926542884745,-0.5735678682618889,-0.3046358979224712,-0.4766031238193983,0.3674521697397003,0.2886751345948128,-0.4210759605332596,0.09128709291752768,-0.4714045207910318,0.41666666666666646,-0.026802813370945196,0.288675134594813,-0.30463589792247137,-0.10128983903031585,-0.032274861218395116,0.1200961153538153,0.4742922975556311,0.09016696346674327,-0.031128640318234386,-0.12451456127293792,0.7489308618940976,-0.47429229755563157,-0.4681910919173117,0.18033392693348646,-0.31180478223116176,0.5653980592660832,0.15641237740115504,0.15820352785670203,-0.32419053423498057,-0.34241504350057966,0.7144345083117601,-0.5400617248673215,-0.12247448713915886,-0.481125224324688,-0.3278050340535929,-0.5669948680791868,-0.45282722250138663,-0.040032038451271824,-0.4454554529433397
Which picture best describes your relationship with Italian or German Culture?,0.12964074471043294,-0.34655164004183603,-0.3500700210070025,1.0,-0.0244997978775013,0.45374260648651504,0.1528124613755316,0.1944611170656493,0.3540052161969215,0.07333160399163487,-0.621581560508061,-0.1078071931358971,0.0385901966339537,-0.545705156331749,-0.09728800643061854,-0.11504474832710568,0.04950737714883376,-0.1050210063021009,0.8331980958554334,0.36380343755449945,0.6124406552064715,0.7598257730815398,-0.24404676504598813,0.11771773894935456,-0.4370483222197016,-0.3314298833468745,0.41845262477275313,0.653832226207427,0.1528124613755316,0.20566979869162377,0.053639890488911365,0.5871043647858919,-0.14969623771302396,-0.07733036502653991,-0.45173109500126457,-0.13571581376986677,0.6809363227794661,0.6407555816832783,-0.08574929257125438,0.4537426064865151,-0.3944467458277704,-0.12126781251816646,0.23606684260939012,0.2299721938188257,0.3347968489400893,0.6054055145966812,0.0927507567325026
I see myself as someone who  [... is reserved ],0.5399492471560389,-0.0824786098842322,0.2916059217599021,-0.0244997978775013,1.0,-0.053994924715603874,-0.03743874416863986,-0.4049619353670291,-0.04212627318711347,-0.7941013883159839,-0.12182898077463461,-0.3335527037640105,0.4500351603704096,0.4545686450484948,-0.007367294616134524,-0.383325938999964,-0.04123930494211596,-0.0874817765279706,-0.07503224734841295,0.22728432252424732,-0.0533001790889027,-0.20760092432386973,0.4743416490252568,0.574340110047539,0.29981267559834457,0.607373393411656,0.4193710684146628,-0.41392469090278405,0.1647304743420158,-0.010707595557083487,-0.9383148632568367,0.03155186459281336,-0.10910894511799625,0.46471299476059935,0.21209010601325495,0.4185484889432933,0.2443388887126104,0.02178551004751491,0.07142857142857148,-0.41846066654593017,-0.4428571428571429,-0.6060915267313263,-0.6390866872108505,-0.335239199827403,-0.48804608017886253,0.16809954440415778,-0.5855551045364814
I see myself as someone who  [... is generally trusting],-0.35714285714285704,0.05455447255899805,0.038575837490522916,0.45374260648651504,-0.053994924715603874,1.0,0.33678226199388916,0.10714285714285716,0.780189497605494,-0.15007105637537332,-0.6446583712203043,-0.5430753866417046,0.27640811611566546,-0.801783725737273,0.3995866024875434,0.253546276418555,0.27277236279499056,-0.23145502494313802,0.6079572920571947,0.8017837257372733,0.8964780474782356,0.7703042443467248,-0.3137475099502783,0.0926561645826375,0.056659269967007514,-0.16695677422593647,0.5331611363764173,0.7925368243433232,0.3367822619938891,0.45327415973605834,-0.05910828046793257,0.9182622582426504,-0.4536323543632774,0.10347403592902145,-0.8326559063943959,0.07063226865620822,0.15007105637537324,0.2449659275242998,0.23622779563076707,0.35714285714285726,-0.1889822365046136,-0.26726124191242434,0.06503324771430903,-0.38917613016259817,0.13415569418110745,0.2779684937479129,-0.1237234835664691
I see myself as someone who  [... tends to be lazy],0.019810721293758226,-0.3026137663344011,0.17118419700436519,0.1528124613755316,-0.03743874416863986,0.33678226199388916,1.0,-0.41602514716892197,-0.015456116693379589,-0.43543247850015343,-0.4469901562676742,-0.6307296742769207,0.3774120276864137,-0.22237479499833004,-0.22165076680881277,-0.14064216928154835,-0.1513068831672001,0.12838814775327392,0.09635257977162393,0.5003432887462435,0.2067329472737994,0.40871018003607007,-0.5221074160037892,-0.513963926754662,-0.031428908168677314,-0.4283256688371942,0.20782052057187256,0.49557201059446515,0.06043956043956068,0.06678642985843912,-0.22951162341868647,0.4283256688371942,-0.949331197558731,0.4287898611955098,-0.08032598168088123,-0.2705699998372881,-0.025613675205891313,-0.4236341380888172,-0.3668996928526714,0.024763401617197516,-0.2096569673443837,-0.4447495899966609,0.14429582107316444,0.17069271107187267,0.17673845098160637,-0.3392161916580769,-0.09250055039007235
"I see myself as someone who  [... is relaxed, handles stress well]",-0.4285714285714284,-0.10910894511799615,-0.6943650748294137,0.1944611170656493,-0.4049619353670291,0.10714285714285716,-0.41602514716892197,1.0,0.3343669275452117,0.5541085158475321,0.36262033381142117,0.4073065399812785,-0.7016513716782277,-0.5345224838248489,0.5847608816890879,-0.16903085094570358,0.10910894511799586,-0.30860669992418394,-0.07444375004781925,-0.4677071733467426,0.3626203338114212,-0.04018978666156803,0.05976143046671965,-0.18531232916527554,-0.25496671485153305,-0.12521758066945238,-0.2593756879669057,0.17291712531127046,-0.47545731105019673,0.2974611673267884,0.5122717640554153,-0.1252175806694523,0.4536323543632774,-0.9130061993737189,-0.434429168553598,-0.0743903293350522,-4.6138802432610265e-17,0.1729171253112705,-0.2834733547569204,0.75,0.4535573676110726,0.7572401854185358,0.3034884893334421,0.2715182303459987,0.45277546786123785,-0.03706246583305515,0.5343420014899672
I see myself as someone who  [... has few artistic interests],-0.02786391062876767,0.042562826537937255,-0.060192926542884745,0.3540052161969215,-0.04212627318711347,0.780189497605494,-0.015456116693379589,0.3343669275452117,1.0,-0.03602580371650101,-0.36149940274061065,-0.0662033926665471,0.06635406438349613,-0.7819290527140305,0.24331962586898945,0.3956282840374724,0.46819109191731173,0.09028938981432674,0.5614422421802159,0.4691574316284183,0.6286946134619313,0.4128493846140856,0.03496893030901179,0.2024102261881839,0.19339673224485945,0.08955232124105254,0.6183289068182709,0.5171478129752811,0.19320145866724558,0.6022926804197037,0.0,0.6431484889130133,-0.01608723630219477,-0.13296599829334885,-0.9673829008746573,0.2887643583534404,-0.20714837136988076,0.08993875008265753,0.29488391230979427,0.5294143019465853,-0.1474419561548971,-0.05212860351426864,0.10147651372376075,-0.4942832340235476,0.16354197444386642,0.04337361989746788,-0.08813404400870571
"I see myself as someone who  [... is ongoing, sociable]",-0.3694056772316881,0.24687096555050944,-0.5735678682618889,0.07333160399163487,-0.7941013883159839,-0.15007105637537332,-0.43543247850015343,0.5541085158475321,-0.03602580371650101,1.0,0.2474428240085461,0.6034126986815803,-0.6047860003157902,-0.25916052767440806,0.1638106087185422,0.32781501882489167,0.2821382463434389,-0.22443960062421742,0.08020816971440421,-0.38874079151161206,0.013023306526765616,0.09526398522354618,-0.2607752506341113,-0.26355339185051824,-0.5265267523393873,-0.39124938721950214,-0.39590164405663647,0.06520732960932828,-0.26254017086038683,-0.009156986997206792,0.9552783789612519,-0.21586173087972538,0.546520947174096,-0.6295700570065728,-0.08191197353873239,-0.41144673211535165,0.007462686567164163,0.3539826464506397,-0.12216944435630524,0.4213533505923942,0.5008947218608514,0.777481583023224,0.6306208365051118,0.4505158544630281,0.5095169029961906,0.10781729666612104,0.6954980449007515
