,,0
I see myself as someone who  [... has few artistic interests],openness,0.9802460675469076
openness,I see myself as someone who  [... has few artistic interests],0.9802460675469076
extraversion,"I see myself as someone who  [... is ongoing, sociable]",0.9632231518818171
"I see myself as someone who  [... is ongoing, sociable]",extraversion,0.9632231518818171
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.9598263075383596
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.9598263075383596
agreebleness,"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]",0.9525009525014289
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]",agreebleness,0.9525009525014289
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]",0.9495868785055918
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]",0.9495868785055918
Which picture best describes the relationship between Pepper and your national culture? ,mean_cultural_closeness,0.9494740323391178
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your national culture? ,0.9494740323391178
I see myself as someone who  [... is reserved ],extraversion,0.947830972824042
extraversion,I see myself as someone who  [... is reserved ],0.947830972824042
I see myself as someone who  [... is generally trusting],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]",0.9437293044088435
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]",I see myself as someone who  [... is generally trusting],0.9437293044088435
coscientiousness,I see myself as someone who  [... tends to be lazy],0.9433899467767859
I see myself as someone who  [... tends to be lazy],coscientiousness,0.9433899467767859
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]",0.9381941874331418
