,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
Nationality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Which picture best describes your relationship with Italy or Germany?,,1.0,0.05698412946808946,0.35888650978708486,-0.0672737054140875,-0.15928389070022908,0.0304310834715292,0.31426376711285847,-0.029650305145378697,-0.035946277018081826,0.08894066346900492,-0.2084363041408459,-0.29027648781145354,-0.01760156064702313,-0.06459438742020604,-0.2459962340218791,-0.31892453739722465,-0.15295416712734825,-0.24974340649990714,-0.006820092090193839,-0.23951171334821003,-0.18993928521165543,-0.16457087667969528,-0.39224644837130523,-0.1373090419573394,-0.25503956319102505,-0.15826314834656363,-0.23904774120526082,0.15695094216376895,-0.1112512161969352,0.16743405104827402,0.12204739922256919,-0.3404969242939642,0.008764438860037001,0.024275984733675045,-0.08681873179641639
Which picture best describes your relationship with Italian or German language?,,0.05698412946808946,1.0,0.016222142113076037,-0.09889405361773533,-0.03580195051972651,0.23428296506296883,-0.08754128668236036,-0.0568641621245908,-0.2331262020600783,-0.3081315546078573,-0.31091263510296063,-0.17756646853014976,0.3360672201667225,-0.17932138873668324,-0.2279277659684588,-0.2563661413593124,0.33679739232211425,0.18513517759405437,-0.0025432863197072547,-0.2078214358099656,-0.0848037678940871,-0.1766050792979158,-0.3339683406356314,-0.18145989994288575,-0.21365015289650413,0.007320067564535294,-0.2005223304794767,0.15460413650478513,-0.19823087196704808,-0.14648909246056274,0.3418104091864682,-0.05321602319732993,0.2292876262121019,0.198473564007187,-0.03495819781345982
Which picture best describes your relationship with Italian or German Culture?,,0.35888650978708486,0.016222142113076037,1.0,0.12975740669982339,0.08975757815779616,-0.1615242910417855,0.050390900408228335,-0.42151229554512915,0.16072677115426376,0.23257160359785362,0.06304586189239053,0.10635723644356342,0.2953020527757654,-0.09986040626270963,-0.1462737999978328,-0.15449093017281332,-0.014980770604285218,-0.25332621988618886,-0.24651387387239432,-0.3977386864208374,-0.08207293825155237,-0.07210030280559099,-0.4913711475333004,-0.261578444110548,-0.5296051077851452,-0.3235860554426076,-0.24593511153351674,0.6467083634197665,0.11244389012747974,0.06427877615168594,-0.16574420480724997,0.03300768406764139,0.43802435910242754,-0.17511118429991668,0.33274834191119845
I see myself as someone who  [... is reserved ],,-0.0672737054140875,-0.09889405361773533,0.12975740669982339,1.0,0.08425492012680329,-0.052812129071208615,-0.21191524443303322,-0.08178005675307883,-0.29157535012583025,0.13443696389428952,-0.0904335611950107,0.4115936086532973,0.11913299061791507,-0.04593043559786711,-0.101265591418976,-0.13180664497243816,-0.2844073381134252,-0.25217241681972447,-0.009616784169597164,0.1005201924637809,-0.06054488929566957,0.13663944471215209,-0.25828606165089074,0.04128360806287808,0.038046932189647525,-0.0340664072570641,-0.0898391609459254,0.8081555732943332,0.06122752244813517,0.01327150931147342,-0.0028817576243125357,0.3532779103015513,0.12051309744333344,0.2787790068726872,0.8591435031550322
I see myself as someone who  [... is generally trusting],,-0.15928389070022908,-0.03580195051972651,0.08975757815779616,0.08425492012680329,1.0,-0.11342575768330779,-0.29779009261353656,-0.04626927088023414,0.03035044636729703,-0.1699329169115789,0.25298360858895463,0.023117185164650993,0.10824118265459713,-0.006968852631402368,0.1809767641397558,0.28557658407358183,-0.14639335718730082,0.10091716898320184,-0.08608799583153183,0.040280069088433665,0.16748955798391268,-0.03257203250892667,0.2780632094556293,-0.0543821338788015,-0.07095632840939377,0.23050484918390016,-0.2242149982384664,0.10495180885873401,0.29439904318919474,-0.833195011295021,-0.21282572794472035,0.1782976203953474,0.0916469054848781,-0.0310307383866529,0.17781081831424406
I see myself as someone who  [... tends to be lazy],,0.0304310834715292,0.23428296506296883,-0.1615242910417855,-0.052812129071208615,-0.11342575768330779,1.0,0.2001323626882148,-0.10454308398929632,-0.490192043226224,0.015039577967289929,-0.09105191753432824,-0.08800168964866183,0.04305810731311738,-0.010189464673166249,-0.049145229666140475,0.1453970988410061,0.5033432284973594,0.17631714774062782,0.34931627691627365,0.1258255629505228,0.20601842442101045,-0.1813628784479063,-0.1266143076024512,-0.13101148374088606,0.10917519277365066,0.004823345062914097,-0.25573227539190463,-0.07632306482746862,0.3001882195466823,0.09212923688456491,0.8878474269202649,-0.16134551145744955,0.09129735375865408,0.4801582961823233,-0.10415657858660314
"I see myself as someone who  [... is relaxed, handles stress well]",,0.31426376711285847,-0.08754128668236036,0.050390900408228335,-0.21191524443303322,-0.29779009261353656,0.2001323626882148,1.0,-0.30599299964979315,0.07768270281128772,-0.010876706757180518,-0.04389950342373621,-0.5739469708346636,0.040531251057510743,-0.14057932925083838,-0.05163330602469248,-0.190165787366924,0.014112894333574606,-0.07820830802103709,0.15872259696506386,0.1002294054160549,-0.010885382634839553,-0.04721190310636427,0.0014621664541341747,-0.13698540220403058,0.06833628145402136,0.05271163676332776,-0.04018601685866965,-0.15280599234243436,0.05296728338206998,0.21361770207628772,0.18955127954314235,-0.8831006724231082,0.21810128428062728,-0.10044486168906697,-0.1703254573921767
I see myself as someone who  [... has few artistic interests],,-0.029650305145378697,-0.0568641621245908,-0.42151229554512915,-0.08178005675307883,-0.04626927088023414,-0.10454308398929632,-0.30599299964979315,1.0,-0.07217442014692063,0.2041487688437831,3.053323160320481e-16,0.07767052657222678,-0.3616336314692694,-0.06679601004982025,0.14559276827580123,0.16939278600066374,-0.11669495549908594,0.026152467093587352,-0.07954201508719966,0.1962221862557792,0.155263292627261,-0.16253971997608882,0.22818438986741751,0.08570425415781649,0.18870953058030687,-0.20696850574092582,0.025032445393785928,-0.3042115493600344,0.16525777603164019,0.14869544468303036,-0.08842005495955231,0.21410042796099746,-0.8444362860071303,0.059514492309374875,-0.21480029472000997
"I see myself as someone who  [... is ongoing, sociable]",,-0.035946277018081826,-0.2331262020600783,0.16072677115426376,-0.29157535012583025,0.03035044636729703,-0.490192043226224,0.07768270281128772,-0.07217442014692063,1.0,0.07183353906059732,0.21744564538213265,-0.05094818021126681,0.11099027245533821,-0.012478959493827409,0.07006936407595449,-0.25758159789858404,-0.26948819335381813,-0.07368756725403426,-0.15415573692082718,-0.283070600665908,-0.21477387721628943,-0.07026563652478643,-0.07966739343884696,0.030156634906850065,-0.1565376959592825,-0.10068347345845562,0.3528645220613684,-0.18536027228299806,0.1913898260556914,0.017914987944161784,-0.5150651200454529,-0.0722469934292189,0.10971922029735441,-0.985228081011322,-0.2884947390224524
