,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9941348467724342,0.5739640213948521,-0.13245323570650427,-0.8388704928078612,-0.7181848464596078,,-0.3823595564509362,-0.6488856845230501,0.9504366117494701,-0.456936766731688
Which picture best describes the relationship between Pepper and your national culture? ,0.9941348467724342,1.0,0.5773502691896257,-0.19245008972987523,-0.8339503888294596,-0.74535599249993,,-0.4444444444444444,-0.7071067811865477,0.9523809523809524,-0.49618815604837496
Which picture best describes the relationship between Pepper and your own preferences? ,0.5739640213948521,0.5773502691896257,1.0,0.5555555555555555,-0.037037037037037104,0.08606629658238704,,0.3207501495497921,-1.2086577382315719e-16,0.7972932288809117,0.36717136981907317
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,-0.13245323570650427,-0.19245008972987523,0.5555555555555555,1.0,0.5555555555555554,0.7745966692414832,,0.9622504486493763,0.8164965809277259,0.08247860988423247,0.9320504003099558
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,-0.8388704928078612,-0.8339503888294596,-0.037037037037037104,0.5555555555555554,1.0,0.9467292624062575,,0.7056503290095426,0.8164965809277259,-0.6323360091124473,0.8190745942117795
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,-0.7181848464596078,-0.74535599249993,0.08606629658238704,0.7745966692414832,0.9467292624062575,1.0,,0.8944271909999159,0.9486832980505138,-0.5111012519999519,0.9469906064957608
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,,,,,,,,,,,
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,-0.3823595564509362,-0.4444444444444444,0.3207501495497921,0.9622504486493763,0.7056503290095426,0.8944271909999159,,1.0,0.9428090415820634,-0.19047619047619052,0.971410615362311
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,-0.6488856845230501,-0.7071067811865477,-1.2086577382315719e-16,0.8164965809277259,0.8164965809277259,0.9486832980505138,,0.9428090415820634,1.0,-0.5050762722761052,0.9191491526597656
mean_cultural_closeness,0.9504366117494701,0.9523809523809524,0.7972932288809117,0.08247860988423247,-0.6323360091124473,-0.5111012519999519,,-0.19047619047619052,-0.5050762722761052,1.0,-0.2186422659448576
mean_competence,-0.456936766731688,-0.49618815604837496,0.36717136981907317,0.9320504003099558,0.8190745942117795,0.9469906064957608,,0.971410615362311,0.9191491526597656,-0.2186422659448576,1.0
