,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9986310739646673,0.9961164901835046,0.965581028730576,0.9442374737814054,0.8926987508818556,0.9650595721775965,0.838770314214543,0.9331202714935156,0.9998457206763683,0.9406005226983645
Which picture best describes the relationship between Pepper and your national culture? ,0.9986310739646673,1.0,0.9901475429766742,0.9506541513652697,0.9257221449397351,0.8688078738641645,0.9526610232449338,0.8091419311552863,0.9156880180284751,0.9975582324256991,0.9219665899788382
Which picture best describes the relationship between Pepper and your own preferences? ,0.9961164901835046,0.9901475429766742,1.0,0.9847319278346618,0.9695607054902212,0.9273892875083481,0.9799578870122225,0.8834522085987724,0.956689206214921,0.9975093361076328,0.9661458990469659
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.965581028730576,0.9506541513652697,0.9847319278346618,1.0,0.9973804801107508,0.9746972340815896,0.9869275424396535,0.9515226836973144,0.9813358399735744,0.9700008004336139,0.9944832424399768
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.9442374737814054,0.9257221449397351,0.9695607054902212,0.9973804801107508,1.0,0.985617924539578,0.9809769934083251,0.9712784769889448,0.9827806582431314,0.9498753939415702,0.9973437958818059
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.8926987508818556,0.8688078738641645,0.9273892875083481,0.9746972340815896,0.985617924539578,1.0,0.9723550652695182,0.9847405219712646,0.9895952430091886,0.9001734866978198,0.9923850614561065
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.9650595721775965,0.9526610232449338,0.9799578870122225,0.9869275424396535,0.9809769934083251,0.9723550652695182,1.0,0.92477409322483,0.9943342320224882,0.9686306218207557,0.9891941488327299
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.838770314214543,0.8091419311552863,0.8834522085987724,0.9515226836973144,0.9712784769889448,0.9847405219712646,0.92477409322483,1.0,0.9508378411948256,0.8482048826041017,0.969514343605505
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.9331202714935156,0.9156880180284751,0.956689206214921,0.9813358399735744,0.9827806582431314,0.9895952430091886,0.9943342320224882,0.9508378411948256,1.0,0.9384013080369044,0.993512324142353
mean_cultural_closeness,0.9998457206763683,0.9975582324256991,0.9975093361076328,0.9700008004336139,0.9498753939415702,0.9001734866978198,0.9686306218207557,0.8482048826041017,0.9384013080369044,1.0,0.9462805044439611
mean_competence,0.9406005226983645,0.9219665899788382,0.9661458990469659,0.9944832424399768,0.9973437958818059,0.9923850614561065,0.9891941488327299,0.969514343605505,0.993512324142353,0.9462805044439611,1.0
