,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.18036108361264555,0.08707922660057556,0.03751612367420643,0.04446518750465651,0.12915320591068974,0.09387731163751856,0.10002751134895184,0.2603843453212273,0.15957118462605643,0.11020846071048987,0.16959272739101158
Which picture best describes the relationship between Pepper and your country? ,0.18036108361264555,1.0,0.9453337827936318,0.5691335200168005,0.50138535220475,0.34432594081318924,0.2386579448314818,0.5538608593757752,0.5014540876099889,0.37094778729011657,0.9208413988466058,0.5347685386300797
Which picture best describes the relationship between Pepper and your national culture? ,0.08707922660057556,0.9453337827936318,1.0,0.6860437572663022,0.5575671559519279,0.40188451010773796,0.40640253786746294,0.601385263923117,0.5419473816886352,0.39303948547213974,0.9661041105733449,0.6106978489420609
Which picture best describes the relationship between Pepper and your own preferences? ,0.03751612367420643,0.5691335200168005,0.6860437572663022,1.0,0.8151749067763578,0.6811862349032548,0.6842573505270606,0.79424720558685,0.5558499971949096,0.6345681835107008,0.8334286350705605,0.7973852554066254
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.04446518750465651,0.50138535220475,0.5575671559519279,0.8151749067763578,1.0,0.8008265592193688,0.7060483372920092,0.8263904724729322,0.8153976134161642,0.898745935000114,0.6919004037856841,0.9233843783102945
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.12915320591068974,0.34432594081318924,0.40188451010773796,0.6811862349032548,0.8008265592193688,1.0,0.7998623189233213,0.7268871148442942,0.8263839400134889,0.7419286823551825,0.5278297689776744,0.9164302504124172
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.09387731163751856,0.2386579448314818,0.40640253786746294,0.6842573505270606,0.7060483372920092,0.7998623189233213,1.0,0.5907848888348165,0.6862689877916862,0.599204553100332,0.49359263732507686,0.8271446183546213
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.10002751134895184,0.5538608593757752,0.601385263923117,0.79424720558685,0.8263904724729322,0.7268871148442942,0.5907848888348165,1.0,0.669030288443548,0.7565755020064399,0.7189913997482842,0.8596562367239164
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.2603843453212273,0.5014540876099889,0.5419473816886352,0.5558499971949096,0.8153976134161642,0.8263839400134889,0.6862689877916862,0.669030288443548,1.0,0.841895087099371,0.5887849045615264,0.9108130840449518
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.15957118462605643,0.37094778729011657,0.39303948547213974,0.6345681835107008,0.898745935000114,0.7419286823551825,0.599204553100332,0.7565755020064399,0.841895087099371,1.0,0.5163576721556201,0.8772341894118684
mean_cultural_closeness,0.11020846071048987,0.9208413988466058,0.9661041105733449,0.8334286350705605,0.6919004037856841,0.5278297689776744,0.49359263732507686,0.7189913997482842,0.5887849045615264,0.5163576721556201,1.0,0.7169770961898981
mean_competence,0.16959272739101158,0.5347685386300797,0.6106978489420609,0.7973852554066254,0.9233843783102945,0.9164302504124172,0.8271446183546213,0.8596562367239164,0.9108130840449518,0.8772341894118684,0.7169770961898981,1.0
