,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9354143466934853,0.8400960164602783,0.7533708035008841,0.6715883618966693,0.693385798857922,0.5850668686062652,0.6851601597031489,0.5400617248673217,0.9597238610407697,0.7745861930831736
Which picture best describes the relationship between Pepper and your national culture? ,0.9354143466934853,1.0,0.9141379262169076,0.8389450690175303,0.6820602506868512,0.6729865963777507,0.7938566201357354,0.760638829255665,0.7216878364870322,0.9872714370363695,0.8575275644706195
Which picture best describes the relationship between Pepper and your own preferences? ,0.8400960164602783,0.9141379262169076,1.0,0.910606503493251,0.7668496718679524,0.7827291299794045,0.8472222222222221,0.7969850595746355,0.8148148148148149,0.9472082585704112,0.925370250122259
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.7533708035008841,0.8389450690175303,0.910606503493251,1.0,0.9203563541940173,0.9151409896710897,0.8185771228210608,0.8735348093024473,0.8976900991883823,0.861397164038854,0.9939598517899232
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.6715883618966693,0.6820602506868512,0.7668496718679524,0.9203563541940173,1.0,0.9915616289766102,0.5388673369882908,0.891974526935064,0.6839470046389845,0.727582454304975,0.9223028980979339
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.693385798857922,0.6729865963777507,0.7827291299794045,0.9151409896710897,0.9915616289766102,1.0,0.5279198268745982,0.8655309558972678,0.6757373783994859,0.7357904150908681,0.9161543577592373
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.5850668686062652,0.7938566201357354,0.8472222222222221,0.8185771228210608,0.5388673369882908,0.5279198268745982,1.0,0.6404344228724751,0.9513888888888888,0.7690828117153561,0.8122847650104481
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.6851601597031489,0.760638829255665,0.7969850595746355,0.8735348093024473,0.891974526935064,0.8655309558972678,0.6404344228724751,1.0,0.6831300510639734,0.7730439603197522,0.9157199342547924
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.5400617248673217,0.7216878364870322,0.8148148148148149,0.8976900991883823,0.6839470046389845,0.6757373783994859,0.9513888888888888,0.6831300510639734,1.0,0.7152959120767707,0.873424478505858
mean_cultural_closeness,0.9597238610407697,0.9872714370363695,0.9472082585704112,0.861397164038854,0.727582454304975,0.7357904150908681,0.7690828117153561,0.7730439603197522,0.7152959120767707,1.0,0.8803216025170194
mean_competence,0.7745861930831736,0.8575275644706195,0.925370250122259,0.9939598517899232,0.9223028980979339,0.9161543577592373,0.8122847650104481,0.9157199342547924,0.873424478505858,0.8803216025170194,1.0
