,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9401006154275446,0.5076796715222258,0.17798305334600067,0.10076285917107256,0.21170627935038627,0.24326018652248754,0.3284237244603613,0.22773104067044206,0.9298777145170324,0.3908151798783822
Which picture best describes the relationship between Pepper and your national culture? ,0.9401006154275446,1.0,0.5872474036757379,0.23556219901034733,0.1631366588801732,0.34475640464158114,0.3407472075740742,0.3963865242686575,0.23433709806111674,0.9571481842820516,0.47856510035605787
Which picture best describes the relationship between Pepper and your own preferences? ,0.5076796715222258,0.5872474036757379,1.0,0.5493502174486794,0.4618952421036758,0.5523051328526303,0.5516488604821896,0.4483904733828525,0.4666064632649241,0.7709620659868255,0.6742884979836551
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.17798305334600067,0.23556219901034733,0.5493502174486794,1.0,0.7399526283872742,0.504504730392373,0.7719639629426468,0.7246217626233853,0.8494147846752793,0.3504124600306,0.8559040575297501
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.10076285917107256,0.1631366588801732,0.4618952421036758,0.7399526283872742,1.0,0.6371873458434911,0.653043244893123,0.7009692986370528,0.6239543783601973,0.26201140313124405,0.8552134272696253
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.21170627935038627,0.34475640464158114,0.5523051328526303,0.504504730392373,0.6371873458434911,1.0,0.34722549984476486,0.4694357527650952,0.3904607634128284,0.4068826230572573,0.7112426629080467
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.24326018652248754,0.3407472075740742,0.5516488604821896,0.7719639629426468,0.653043244893123,0.34722549984476486,1.0,0.6140188333921908,0.6918089275606012,0.41742830260268693,0.797063190009707
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.3284237244603613,0.3963865242686575,0.4483904733828525,0.7246217626233853,0.7009692986370528,0.4694357527650952,0.6140188333921908,1.0,0.786705899289201,0.4365798105997881,0.8696579762314067
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.22773104067044206,0.23433709806111674,0.4666064632649241,0.8494147846752793,0.6239543783601973,0.3904607634128284,0.6918089275606012,0.786705899289201,1.0,0.3407978905961828,0.8306206048878841
mean_cultural_closeness,0.9298777145170324,0.9571481842820516,0.7709620659868255,0.3504124600306,0.26201140313124405,0.4068826230572573,0.41742830260268693,0.4365798105997881,0.3407978905961828,1.0,0.570769147104921
mean_competence,0.3908151798783822,0.47856510035605787,0.6742884979836551,0.8559040575297501,0.8552134272696253,0.7112426629080467,0.797063190009707,0.8696579762314067,0.8306206048878841,0.570769147104921,1.0
