,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8063119226545584,0.6050492431630214,0.49463573760894747,0.4095845987975583,0.27542534845589456,0.6284409335123425,0.4912608638934966,0.5181727792433729,0.8933008637425951,0.6560123108771422
Which picture best describes the relationship between Pepper and your national culture? ,0.8063119226545584,1.0,0.7131513297826716,0.7857694658260621,0.47143044813087986,0.470562342848131,0.6283822725640085,0.6156710944564714,0.7305987293859484,0.936013160991365,0.7936544971161277
Which picture best describes the relationship between Pepper and your own preferences? ,0.6050492431630214,0.7131513297826716,1.0,0.7214109368655878,0.325162732268667,0.31580506922732565,0.6291662501070124,0.4510703020102776,0.6941917316316796,0.8630510486182984,0.6711210584183895
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.49463573760894747,0.7857694658260621,0.7214109368655878,1.0,0.5337019587781825,0.6184535972050147,0.6665665924057042,0.5994885118848577,0.8372703202478473,0.7454313685179798,0.8344638349975403
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.4095845987975583,0.47143044813087986,0.325162732268667,0.5337019587781825,1.0,0.8371504999462466,0.5518520032515993,0.5228407835545757,0.45816863555608606,0.4478394963683505,0.8089488363785587
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.27542534845589456,0.470562342848131,0.31580506922732565,0.6184535972050147,0.8371504999462466,1.0,0.369814530256082,0.46064865162958923,0.4713888889186221,0.395182968727092,0.7537967883586344
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.6284409335123425,0.6283822725640085,0.6291662501070124,0.6665665924057042,0.5518520032515993,0.369814530256082,1.0,0.5121033367945359,0.7603989835545371,0.7004894585991629,0.8080665428918571
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.4912608638934966,0.6156710944564714,0.4510703020102776,0.5994885118848577,0.5228407835545757,0.46064865162958923,0.5121033367945359,1.0,0.6260486909899429,0.5789072642963183,0.7761721146989808
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.5181727792433729,0.7305987293859484,0.6941917316316796,0.8372703202478473,0.45816863555608606,0.4713888889186221,0.7603989835545371,0.6260486909899429,1.0,0.7230968739726401,0.841053994333382
mean_cultural_closeness,0.8933008637425951,0.936013160991365,0.8630510486182984,0.7454313685179798,0.4478394963683505,0.395182968727092,0.7004894585991629,0.5789072642963183,0.7230968739726401,1.0,0.7882133700783964
mean_competence,0.6560123108771422,0.7936544971161277,0.6711210584183895,0.8344638349975403,0.8089488363785587,0.7537967883586344,0.8080665428918571,0.7761721146989808,0.841053994333382,0.7882133700783964,1.0
