,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.7779756189360528,0.7036562569575389,0.47199429973897855,0.44525852306056246,0.3486110883480864,0.40487998585301355,0.4285879856395091,0.4521724894723248,0.8899814408840492,0.5400850337715056
Which picture best describes the relationship between Pepper and your national culture? ,0.7779756189360528,1.0,0.7469069538746911,0.5915851574860591,0.5139370430204375,0.5454193520039181,0.5390203331974796,0.5368784821268988,0.5013011665260646,0.9224215877786379,0.6596864678899336
Which picture best describes the relationship between Pepper and your own preferences? ,0.7036562569575389,0.7469069538746911,1.0,0.5669769980921884,0.4406849993379295,0.5287257205732026,0.578707777425535,0.679911239604088,0.5383981413699075,0.9152652981255245,0.6801107513621732
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.47199429973897855,0.5915851574860591,0.5669769980921884,1.0,0.8979359969541721,0.7845880737985288,0.9193138122092875,0.7485388575658788,0.8625883672700287,0.6027637161041199,0.9505135098425223
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.44525852306056246,0.5139370430204375,0.4406849993379295,0.8979359969541721,1.0,0.7874346823857966,0.799676246020015,0.5698028822981897,0.7073763708799695,0.5121669487817254,0.8754269198468065
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.3486110883480864,0.5454193520039181,0.5287257205732026,0.7845880737985288,0.7874346823857966,1.0,0.7636738412720685,0.7276058285954267,0.6987294199120261,0.5319909576782166,0.8949885516498058
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.40487998585301355,0.5390203331974796,0.578707777425535,0.9193138122092875,0.799676246020015,0.7636738412720685,1.0,0.6961439067727236,0.856966043927135,0.5681142497158522,0.9239730665448223
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.4285879856395091,0.5368784821268988,0.679911239604088,0.7485388575658788,0.5698028822981897,0.7276058285954267,0.6961439067727236,1.0,0.6677942685012691,0.6178075027868064,0.8263775245938378
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.4521724894723248,0.5013011665260646,0.5383981413699075,0.8625883672700287,0.7073763708799695,0.6987294199120261,0.856966043927135,0.6677942685012691,1.0,0.5514172389833963,0.881485638973128
mean_cultural_closeness,0.8899814408840492,0.9224215877786379,0.9152652981255245,0.6027637161041199,0.5121669487817254,0.5319909576782166,0.5681142497158522,0.6178075027868064,0.5514172389833963,1.0,0.6967990350024365
mean_competence,0.5400850337715056,0.6596864678899336,0.6801107513621732,0.9505135098425223,0.8754269198468065,0.8949885516498058,0.9239730665448223,0.8263775245938378,0.881485638973128,0.6967990350024365,1.0
