,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.3181423814878888,0.38636363636363646,0.1195228609334393,-0.22453877415237664,-0.239904057561627,0.04867923835112353,0.04724555912615341,-0.09735847670224707,-0.026425821129084575,0.12407291674636634,-0.2328451577118998,-0.20194517395039005,-0.14608717744769437,0.12430275254090703,-0.05037927218598788,0.011399018814688857,0.2062842492517588,0.11920399101642999,0.0671913140683394,0.11572751247156894,0.18057877962865398,0.36321044052206786,-1.8114749998324344e-17,0.1360827634879543,0.16099765650087267,0.29247792676634055,0.05612135332663133,0.4202090316165288,-0.33277179254062655,0.1507556722888819,-0.2283577002507331,-0.1507556722888818,-0.1468446196428704,-0.011466261430667932,0.27725200001310496,0.07315071699758155,0.013648777260815327,0.1458778176128015,0.227823294878219,0.18563133840324791,0.11215443081840877,0.40157134108989007,0.20976811432323159,0.2568734176646208,0.08494268302691087,0.25310792580884006
Which picture best describes your relationship with Italy or Germany?,0.3181423814878888,1.0,0.17931661502044624,0.3688452899102183,-0.11429648055233319,-0.00763236482012626,-0.0371686291633033,0.27656699039023214,0.18584314581651634,0.026902955733695562,0.06315656513894018,-0.04938527532825792,-0.2629197959964581,-0.2894823403798749,0.001581838948754673,-0.11219447141613702,-0.19438098918890684,0.014438107710487143,0.11756390891296653,0.12398314710341264,-0.09818087045699782,-0.030639873598525942,0.010271345291462713,-0.28070584158206713,-0.16971128226560278,-0.10244035570631338,-0.07443969932326738,-0.1642621451968514,0.8516795632478528,-0.06267433585795418,0.09592353720958507,-0.039316612695150806,0.0047961768604794066,-0.3165110421876424,-0.29037313597790876,-0.14184514667031348,0.3332599562444111,0.2466400557223213,0.3881556636133198,-0.008823682071944698,0.06968749137250436,0.07849837097297205,0.14937725495635915,0.12070534356357783,0.06799297093618076,0.35035649352828063,0.14950832726410007
Which picture best describes your relationship with Italian or German language?,0.38636363636363646,0.17931661502044624,1.0,-0.010865714630313078,-0.1633009266562738,0.02180945977832958,0.13276155913942803,-0.3006535580755217,0.18586618279519893,-0.22101595853416114,-0.3564276517441067,0.014111827740114982,0.005648816054556472,-0.003794472141498626,-0.1197826524485105,0.04579933835089779,-0.10984509039609229,0.10501743598271357,0.005418363228019525,0.1496533813340284,0.00701378863464067,0.1696346111663113,0.3118473479229877,0.008533150081162661,0.27711399110274354,-0.08556518807039375,0.08092274653614152,0.040815529692095724,0.5627633150695862,-0.1984529962787739,0.013705061117171059,0.20759790931884825,-0.09593542782019752,0.17854970797485392,-0.13342558755686365,0.2765211255685425,-0.026600260726393325,-0.07196628010248081,-0.0964481438762326,0.19810721293758168,0.008437788109238613,-0.17842750357474138,0.24712082528608617,0.00829122981514753,0.08033132334239067,-0.0717697535735396,0.019810586317561156
Which picture best describes your relationship with Italian or German Culture?,0.1195228609334393,0.3688452899102183,-0.010865714630313078,1.0,-0.13212315902611416,-0.11469607723722465,-0.10472907304416766,0.2597585220852598,-0.10472907304416748,0.27163011797226155,0.18388641967613878,-0.12987482388637936,-0.051987524491003585,0.30431605744245893,0.032685445332299085,-0.04215032320389586,-0.26431400806974803,-0.12327841818038446,-0.17809502551209616,-0.07629353182958953,-0.17520638947128775,-0.02877772315344767,0.009647100216020565,-0.24681737553493563,-0.07156600534955904,-0.3582139940824887,-0.27966238853595193,0.046954492963387696,0.5757452501212796,0.09386625457047505,0.22523436567388969,-0.17660801303037219,0.0180187492539113,-0.18209462391863554,0.24120454519113693,-0.051313034580436165,0.1818582058775731,0.10440581801317908,0.03170133474147006,-0.05446018398225424,0.002218718864486312,-0.2882078964122209,0.0959939111118835,-0.0174414505436696,0.10070336614864454,0.11227572872111025,-0.011971452261510527
I see myself as someone who  [... is reserved ],-0.22453877415237664,-0.11429648055233319,-0.1633009266562738,-0.13212315902611416,1.0,0.10359185192128645,0.05044789156630443,-0.16973535888528188,-0.1513436746989136,-0.3541915592508168,0.10972231141115651,-0.10188436505835786,0.3777815781134389,0.0057674260647887655,-0.0034351738682217793,-0.1322645540721736,0.09608050731236709,-0.18527524981573287,-0.08853342113282352,-0.018568683439497843,0.10127609475596508,-0.07069722490951301,-0.07249317962148433,-0.19779253423232793,-0.16735207777353384,-0.008556264244286793,-0.012299891531751003,-0.11438211890835681,-0.192600946119067,0.3844065380243278,-0.8957361450137273,0.010208628758517841,-0.08853206084438006,0.3221141140350949,0.11011452914450705,-0.15542230002986,-0.17789725100607837,-0.11127144810739481,-0.3399213698791526,-0.32575060544652723,-0.4052717809694883,-0.12397793679617511,-0.3115876249184681,-0.26779875558150457,-0.41599178826388694,-0.229565533698658,-0.34992575460800296
I see myself as someone who  [... is generally trusting],-0.239904057561627,-0.00763236482012626,0.02180945977832958,-0.11469607723722465,0.10359185192128645,1.0,-0.15765768179249542,-0.11334401336131936,0.2277277625891598,0.12045357255203773,-0.3512340346993185,0.19551174341531613,0.12670875889333558,0.005006700946775279,-0.09244427757199163,0.1933790690307215,-0.06016275904903403,-0.2053769778871863,0.0750684929462508,-0.10074668048682668,0.09254499937814384,0.05776210925658774,-0.09197652834276723,0.3659257974252571,0.003264680712496005,-0.1812356503231397,0.0762680884548451,-0.016829675473635557,-0.03442287619326488,0.39597318423185895,-0.018083448741266932,0.8620413909732956,0.217001384895202,0.14091448033367354,-0.15817115193107875,-0.03371157079488991,0.09827526139906771,0.21283580796559057,0.1129438320500805,0.009505344843190246,-0.14473456170398744,-0.03363287878356373,-0.0963385941279286,-0.10611846765217088,-0.12817994836912727,0.15403441881794272,-0.0860493522816855
I see myself as someone who  [... tends to be lazy],0.04867923835112353,-0.0371686291633033,0.13276155913942803,-0.10472907304416766,0.05044789156630443,-0.15765768179249542,1.0,0.07359609067949185,-0.14691943127962093,-0.32416998903244887,-0.15945006230248854,-0.21913801533580896,-0.018148684166012615,0.08533695037223041,0.02178346794710258,-0.05885819036874801,-0.0665874664619015,0.2831776358749321,0.020309658218828804,0.3238113772731322,0.10515917371654113,0.11720583272931016,-0.03536161521158057,-0.26044780367263215,0.15633596459170893,0.0795781626854412,-0.0074283144571311785,-0.1830402972567054,-9.571483792406998e-17,0.18661337171269374,-0.19080545390749296,-0.019616962799682076,-0.8806405564961218,-0.0536121318013153,0.15070559575854092,-0.0313201837230242,-0.3247560123712143,-0.32689074408846786,-0.1588091253830876,-0.06943469931119048,-0.08132752950812798,-0.0382171458896076,-0.09022240166720814,-0.13052771732470703,0.12004226231581228,-0.29041908618950657,-0.08855379577468152
"I see myself as someone who  [... is relaxed, handles stress well]",0.04724555912615341,0.27656699039023214,-0.3006535580755217,0.2597585220852598,-0.16973535888528188,-0.11334401336131936,0.07359609067949185,1.0,-0.25758631737822163,0.15980834491024826,0.0656532164298613,-0.05867146488488572,-0.4520972150897325,0.1025435599266432,-0.08926584627966858,-0.20945732568601827,-0.27573914490343227,0.02728884114549077,0.06758231046768241,0.03174491201579682,0.014580296087995138,-0.0682523632789935,-0.04576021424779086,-0.05321625496333063,-0.1954509099519832,0.03744701193542956,0.019225437470794943,0.053029694336662186,0.13170777796132707,0.125775915199954,0.19943100880436643,-0.1116967148425344,-0.08547043234472834,-0.8498751295626062,0.23836117024656464,-0.08230509772971879,-0.02764837220023805,-0.1134925639012968,0.020049684530094085,-0.1534988510914237,0.02455671784775342,-0.2331471468696135,-0.03502608468707288,-0.21372449898381798,-0.08543834282516496,-0.04343660457669961,-0.12252385031216498
I see myself as someone who  [... has few artistic interests],-0.09735847670224707,0.18584314581651634,0.18586618279519893,-0.10472907304416748,-0.1513436746989136,0.2277277625891598,-0.14691943127962093,-0.25758631737822163,1.0,-0.015436666144402235,-0.01449546020931715,0.4004936142344093,0.09074342083006288,-0.2560108511166911,-0.07987271580604206,0.17657457110624383,0.053269973169521215,-0.13857628989624338,-0.008704139236641019,0.049062329889868514,0.1352046519212669,0.11720583272930975,0.09822670892105743,0.27872484252685215,0.22522977949653,0.19532821750062837,-0.18570786142827583,0.06283472890901838,0.167634953270038,0.31102228618782285,0.10274139825788092,0.1608590949573933,0.30822419477364266,0.20372610084499806,-0.8473003494869074,0.17502850261210198,0.3076635906674662,0.390674303910608,0.34473200388036074,0.3240285967855552,0.24398258852438404,0.48590371202500915,0.27066720500162433,0.25839160368360353,0.16805916724213718,0.3779826297642322,0.3542151830987262
"I see myself as someone who  [... is ongoing, sociable]",-0.026425821129084575,0.026902955733695562,-0.22101595853416114,0.27163011797226155,-0.3541915592508168,0.12045357255203773,-0.32416998903244887,0.15980834491024826,-0.015436666144402235,1.0,0.057705625206297406,0.09024582583086577,-0.08210103145684391,0.15441894481942395,-0.04467331134118448,0.02928889997880826,-0.2578515380008946,-0.2507566109338252,-0.11655234374550741,-0.17755856469980824,-0.23650037809157265,-0.1654273410460727,-0.021329186963227074,-0.0644917123457551,0.02013815309343137,-0.1937431693502431,-0.07527344088838903,0.28771225183915183,0.010833530445194308,0.13647927728782214,0.7330270071385603,0.04969620962579391,0.29480433982746435,-0.14163787231445937,0.09574969805322416,0.07462582019699644,0.21959649785889354,0.20198088205401252,0.17802818967164075,-0.014658408165716176,0.02747057904974176,0.041492820986981586,-0.0457125950839731,-0.051094716067413386,-0.023894080277837085,0.21601745423259075,0.01917155849596244
