,Nationality,Participant ID,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
count,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
unique,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top,,f46c92aa-e6b6-420e-b3fa-5a2aad8d9fa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freq,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mean,0.5555555555555556,,5.0,7.0,5.111111111111111,4.333333333333333,4.444444444444445,2.4444444444444446,2.7777777777777777,2.888888888888889,3.3333333333333335,2.3333333333333335,4.111111111111111,3.5555555555555554,4.555555555555555,0.7333333333333333,0.7,0.6777777777777778,0.7888888888888889,0.6666666666666666,0.8444444444444446,0.7444444444444444,0.7222222222222222,0.688888888888889,0.8111111111111112,0.5333333333333333,0.7333333333333334,0.7444444444444445,0.35555555555555557,5.481481481481482,3.117777777777778,-2.111111111111111,-1.6666666666666667,0.7777777777777778,1.6666666666666667,-2.5999999999999996,1.2533740179573511
std,0.5270462766947299,,1.224744871391589,0.0,1.536590742882148,0.5,1.0137937550497031,1.4240006242195884,1.5634719199411433,1.4529663145135578,0.8660254037844386,0.7071067811865475,0.7817359599705715,1.130388330520878,0.7264831572567788,0.11180339887498951,0.1118033988749895,0.1641476300299351,0.20275875100994065,0.08660254037844389,0.11303883305208781,0.13333333333333336,0.15634719199411432,0.19002923751652304,0.10540925533894599,0.21794494717703367,0.15811388300841897,0.10137937550497035,0.2455153310442706,0.5555555555555555,0.3465103814381965,1.4529663145135578,1.4142135623730951,2.279132388529557,1.3228756555322954,0.8440971508067064,0.0656778698614592
min,0.0,,4.0,7.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.5,0.5,0.3,0.4,0.6,0.7,0.5,0.4,0.3,0.7,0.3,0.5,0.5,0.1,4.666666666666667,2.58,-4.0,-4.0,-2.0,0.0,-4.1,1.1656565656565656
25%,0.0,,4.0,7.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,0.7,0.7,0.6,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.3,0.6,0.7,0.2,5.333333333333333,2.87,-3.0,-3.0,-1.0,1.0,-3.3,1.189330808080808
50%,1.0,,5.0,7.0,5.0,4.0,5.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,0.7,0.7,0.7,0.8,0.6,0.8,0.8,0.7,0.8,0.8,0.5,0.7,0.8,0.3,5.666666666666667,3.09,-2.0,-1.0,0.0,1.0,-2.3,1.2563762626262627
75%,1.0,,5.0,7.0,6.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,0.8,0.7,0.8,1.0,0.7,0.9,0.8,0.8,0.8,0.9,0.7,0.8,0.8,0.4,5.666666666666667,3.45,-2.0,-1.0,3.0,3.0,-2.2,1.3031565656565658
