,,0
extraversion,"I see myself as someone who  [... is ongoing, sociable]",0.9198977355236924
"I see myself as someone who  [... is ongoing, sociable]",extraversion,0.9198977355236924
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_competence,0.9170447218335026
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.9170447218335026
I see myself as someone who  [... tends to be lazy],coscientiousness,0.9167751402984755
coscientiousness,I see myself as someone who  [... tends to be lazy],0.9167751402984755
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,mean_competence,0.9148706393415335
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.9148706393415335
Which picture best describes the relationship between Pepper and your country? ,mean_cultural_closeness,0.9113588536792518
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your country? ,0.9113588536792518
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]",mean_trust_subj,0.8867404264609343
mean_trust_subj,"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]",0.8867404264609343
I see myself as someone who  [... is reserved ],extraversion,0.8814600654665873
extraversion,I see myself as someone who  [... is reserved ],0.8814600654665873
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your national culture? ,0.8800401431259974
Which picture best describes the relationship between Pepper and your national culture? ,mean_cultural_closeness,0.8800401431259974
I see myself as someone who  [... get nervous easily],neuroticism,0.8791777868502995
neuroticism,I see myself as someone who  [... get nervous easily],0.8791777868502995
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,mean_competence,0.8657924407319011
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.8657924407319011
Which picture best describes your relationship with Italy or Germany?,mean_cultural_closeness_subj,0.8515931948628642
mean_cultural_closeness_subj,Which picture best describes your relationship with Italy or Germany?,0.8515931948628642
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,mean_competence,0.8505787783220137
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.8505787783220137
mean_trust_subj,"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]",0.8497320708581853
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]",mean_trust_subj,0.8497320708581853
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.8482943233601836
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.8482943233601836
neuroticism,"I see myself as someone who  [... is relaxed, handles stress well]",0.8414564522792621
"I see myself as someone who  [... is relaxed, handles stress well]",neuroticism,0.8414564522792621
mean_cultural_closeness_subj,Which picture best describes your relationship with Italian or German Culture?,0.8402510122068554
Which picture best describes your relationship with Italian or German Culture?,mean_cultural_closeness_subj,0.8402510122068554
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.840215914518374
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,mean_competence,0.840215914518374
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.8393013031666107
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8393013031666107
Which picture best describes the relationship between Pepper and your own preferences? ,mean_cultural_closeness,0.8355622394531473
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your own preferences? ,0.8355622394531473
I see myself as someone who  [... has few artistic interests],openness,0.8250845109321638
openness,I see myself as someone who  [... has few artistic interests],0.8250845109321638
I see myself as someone who  [... does a thorough job],coscientiousness,0.8057212686532296
coscientiousness,I see myself as someone who  [... does a thorough job],0.8057212686532296
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8054222068528885
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.8054222068528885
