,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes your relationship with Italy or Germany?,1.0,,0.5307141326386927,-0.1917064452790373,-0.3116511459654994,-0.05441665051340296,0.2759888146965167,-0.23814032252363548,-0.27053425734217285,-0.17860830806189978,-0.06233282644831247,-0.2556085937053828,0.08147632805870376,-0.11025276707291908,-0.2566705686592291,-0.23698199005310774,-0.006437827532807717,-0.21793797306294016,0.27375971699171886,-0.043301590468442015,0.10719820360807163,-0.2991758226185836,-0.19927963092724854,-0.3285316236008344,-0.24096693426537755,-0.2615284308086946,-0.18201783862232046,0.917547703392685,-0.38389140917245035,0.013065478400923333,-0.14379916239821006,0.018569533817705177,-0.2935731288251868,0.21678713743864764,-0.381193012636242,0.1551294433977581,-0.04184587896324895,0.04518564248465855,-0.22742941307367084,-0.0028278842230889567,-0.07275009890633208,-0.032089205749636286,-0.042754831284291285,-0.16073421926917936,0.05796222255186972,-0.05651179365471643
Which picture best describes your relationship with Italian or German language?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Which picture best describes your relationship with Italian or German Culture?,0.5307141326386927,,1.0,-0.08499377746907316,-0.14348601079588794,0.031018921439680814,0.23598132043775788,-0.4277287332788144,-0.21251116133136516,0.1489463532230148,0.0577384434959942,0.04856787283947045,0.01161091226399578,-0.2630262322371601,-0.3572907508595599,-0.09148226725508404,-0.05596339695891611,-0.12150003647034036,-0.06485204612810842,-0.3408158904709227,-0.028075635247851553,-0.19700089060929182,-0.5069686211793646,-0.4862492295962268,-0.5030253941424769,-0.24813654322217105,-0.2038043727010539,0.8239635647435067,-0.11549265898330009,-0.04003120576022433,-0.19845199706357344,-9.401477357062107e-17,-0.10492228357267612,0.3231945004170806,-0.4372036604554247,-0.17493337756107097,-0.08165151359579548,0.12019935281408409,-0.15124753549550493,-0.2643628100506488,-0.08071735934488916,-0.23529766049854445,-0.2380896147004529,-0.010180303420490503,-0.04508582066572232,-0.18224651989105506
I see myself as someone who  [... is reserved ],-0.1917064452790373,,-0.08499377746907316,1.0,0.08885233166386397,-0.031028580141904634,-0.2221458476397254,0.022204411011315428,-0.22010219462003347,0.21248752536815557,-0.20214747752233636,0.5263157894736842,0.11743577988830135,-0.045403615975858194,-0.1516572303556112,-0.1593598472871086,-0.17497830981833876,-0.19823873433533226,0.06149347733120211,0.13991414133098912,-0.1288577319061735,0.2676516895156554,-0.17325067904140992,0.23854445721318515,0.148850279726254,0.09778119717864399,0.016062314155080894,-0.1680427540479119,0.510758114782872,-0.8756836828755025,-0.05142657997737411,-0.06882472016116856,0.41162713119346483,0.04120428217151646,0.21459974237652574,0.1749878484879901,0.1749783098183389,2.8922755817859013e-17,-0.109268344684531,-0.3214190778578264,-0.2118564500359517,-0.15136928920198378,0.01625264444420362,-0.10296623077516942,0.12829934594839346,-0.14986363392237
I see myself as someone who  [... is generally trusting],-0.3116511459654994,,-0.14348601079588794,0.08885233166386397,1.0,-0.11058479683018321,-0.36048948767399835,0.03748536013998473,0.2018433569398326,-0.05518772761391626,0.11917163225479556,0.2073221072156824,0.15105098240987222,0.10787795477767827,0.3258523826534015,0.49217962107500035,0.017902871850985963,0.23976035940104787,0.004943473238901313,0.16673100431301846,0.26587841955012675,-0.11475506210984922,0.4772055306504863,-0.008014117280572455,0.03622172166161059,0.22488295694059257,-0.2530855341217656,-0.27567501134186867,0.383226195057446,0.03179191835368306,0.8208252876367296,0.15491933384829662,0.31424679718050147,0.046373889576016764,-0.09488677114727644,0.4360865785114049,0.5863190531197857,0.5863954716083736,0.562182695141045,0.1258244303001557,0.13005630971299664,0.5962618000968105,0.25608446954396585,0.6125332523781285,0.6111650992404134,0.46656572250268663
I see myself as someone who  [... tends to be lazy],-0.05441665051340296,,0.031018921439680814,-0.031028580141904634,-0.11058479683018321,1.0,0.31167528752370216,-0.08836057519739555,-0.3476278734158497,0.21842042521468463,0.017024947846989557,0.03620001016555524,-0.07582710604308396,-0.08327630890053746,-0.12011439844119189,-0.009467777665570519,0.29384183992720886,0.10058982805673931,0.0854536190402786,-0.004852082694012421,0.1716295475077838,-0.09517623921489553,-0.19083815156428943,-0.01959055805910803,-0.002371720103756408,-0.08521615507029082,-0.20517088016711277,-0.021828637815708093,0.39909538441985687,-0.14829393148443085,-0.2122272698475183,-0.8791278938007463,-0.1538619059583565,0.028340313235992735,-0.14838649694115336,-0.2153320121420892,-0.039856207011403404,0.20843493457484413,0.0828236445561349,-0.20734091725790654,-0.2561049885067814,-0.08640573343285951,0.11098725045078878,0.17488251843204755,-0.00850194396275348,-0.06915304789256228
"I see myself as someone who  [... is relaxed, handles stress well]",0.2759888146965167,,0.23598132043775788,-0.2221458476397254,-0.36048948767399835,0.31167528752370216,1.0,-0.2866080310945486,0.01440311601912232,0.044923280507751705,-0.03401534480157608,-0.6406066304029291,0.02799462554779263,-0.10597051643776563,-0.053229763059327945,-0.25391550256809775,-0.11866659186546515,-0.04124064064432959,0.06639648407035616,0.029890815188096203,0.07870083598010368,-0.260218023930826,-0.24524222772670903,-0.41517798130256506,-0.07423848926247806,-0.10098717543613091,-0.18919632967725794,0.29522629907613623,-0.03143367558422097,0.1774552623405344,-0.3102165755105121,-0.2927452769221793,-0.9075422168519264,0.22649244747670091,-0.383809140403873,-0.22411065489973359,-0.11554378681637402,-0.3068555851951769,-0.2880563931132278,-0.1172825161557106,-0.16573218059470377,-0.37569580267994857,-0.12204185911656651,-0.1869777324594624,-0.24659906380926833,-0.24967234671635039
I see myself as someone who  [... has few artistic interests],-0.23814032252363548,,-0.4277287332788144,0.022204411011315428,0.03748536013998473,-0.08836057519739555,-0.2866080310945486,1.0,0.005158752904604574,0.26031542381847483,0.0385802906896709,0.011102205505657619,-0.2848794614051069,-0.1532404036802374,0.16674026615812682,0.11100988600157542,-0.2592106750651591,-0.06678214346389803,-0.36227689504357347,0.04687478807381104,-0.03473191077827119,-0.06183600069668902,0.16060929766649143,0.18925960565378924,0.12898950673069756,-0.23047482850824827,-0.016941075701383524,-0.35987979488167726,0.24882876390536182,-0.014471025466778413,-0.11932822800664732,0.09678678369916556,0.16576523926213188,-0.8822085405633039,0.03270887244161267,0.16874180591188379,-0.07633712437194008,0.047102668795063,0.023049272741063314,0.19750653977628277,0.019636252865833807,0.3786000673654278,0.10627927699303144,0.13342219881266795,0.05066577966830551,0.18525152722519364
"I see myself as someone who  [... is ongoing, sociable]",-0.27053425734217285,,-0.21251116133136516,-0.22010219462003347,0.2018433569398326,-0.3476278734158497,0.01440311601912232,0.005158752904604574,1.0,0.0810129178434469,-0.05069231890998622,-0.1711905958155816,0.25464941430251314,-0.01250207571222765,0.1124658000811004,-0.2651957956319762,-0.20079983447129268,-0.021997289001185596,-0.1523923774772635,-0.2829957245022972,-0.38475268761838094,0.05527425979589894,-0.043782166480340126,0.1808766810753564,-0.0448636534424167,0.19886056401540222,0.3731758962665825,-0.2805686253004254,0.10924666503178002,0.6637831899892698,0.11296236239843274,0.2842676218074805,-0.1016522536554457,0.12125793366901833,0.22922837528380496,0.15358534152279457,0.13920479322242973,0.023057148795535665,0.09187431842106256,0.21753246753246736,0.1272775861511649,0.09601324274398304,-0.16614305033435509,-0.10935841877891683,0.11645837805696063,0.06440704796872246
I see myself as someone who  [... tends to find fault with others],-0.17860830806189978,,0.1489463532230148,0.21248752536815557,-0.05518772761391626,0.21842042521468463,0.044923280507751705,0.26031542381847483,0.0810129178434469,1.0,-0.0418524373284404,0.18796973397952219,-0.15369795872186842,-0.3305780967856224,-0.15271322391870695,-0.14616986897694803,-0.24206460972866825,-0.2600422029339471,-0.38058258113236754,-0.22236971022818802,-0.22120999496315466,0.011874508331318333,-0.2860134164495412,-0.06855354283966249,-0.17116390481326552,0.12146720237061179,-0.17459019400168133,-0.04953355444245986,0.5558007461865533,-0.12281666112988555,-0.6156083504650377,-0.213741149963729,0.07777336588823971,-0.26872330656349996,-0.13323770956724995,0.06210742531863778,0.18031343377747736,0.21959815630785043,0.15997567496986628,0.07269462717202183,0.20037221544129305,-0.04253199608137403,0.196848599322328,0.248964236030502,0.17791022254423938,0.17441131896483794
I see myself as someone who  [... does a thorough job],-0.06233282644831247,,0.0577384434959942,-0.20214747752233636,0.11917163225479556,0.017024947846989557,-0.03401534480157608,0.0385802906896709,-0.05069231890998622,-0.0418524373284404,1.0,-0.07700856286565208,0.012273403723278372,-0.20114398896358635,-0.055474800449886195,0.11794032772249807,0.07418811646844396,-0.13745168330443433,0.038560697992654616,0.028600190355894617,0.024876782625750445,0.17249839031654154,-0.0633734825902674,0.09376907930906868,0.10595295065846577,0.1524004390560782,-0.2056405650093248,-0.014585739165810949,0.13122622305582687,0.1298981075218161,0.11799855180653863,0.46154974706317903,-0.023164517784026208,-0.022608213196817273,0.043065195564904235,-0.09601338445846445,-0.18328828774556793,0.04764661738526623,0.011419811830458744,-0.002555915239159006,-0.036399220009054975,0.06987100323454806,0.20659103513286317,-0.01076116768986361,-0.08403870283112833,0.027970643619645692
I see myself as someone who  [... get nervous easily],-0.2556085937053828,,0.04856787283947045,0.5263157894736842,0.2073221072156824,0.03620001016555524,-0.6406066304029291,0.011102205505657619,-0.1711905958155816,0.18796973397952219,-0.07700856286565208,1.0,0.14260058986436597,-0.28755623451376794,-0.4319933228311349,-0.08894503104396767,-0.047721357223183186,-0.16569207645938225,-0.16691086704183417,-0.19752584658492592,-0.2255010308358037,0.31863296370911365,-0.20060604941636934,0.3595968683362941,-0.13678133812682794,-0.004251356399071359,0.0642492566203235,-0.14810547814392236,0.44792675939291543,-0.48828444989832165,0.05610172361168082,-0.06882472016116851,0.9038525817814542,0.0618064232572747,0.27484740467802615,0.06666203751923434,0.14714085143814853,0.1860807318911967,0.18731716231633877,-0.12577268264001895,0.07061881667865061,0.0324362762575679,0.1706527666641382,0.16915880770206393,0.1536608445660992,0.09002047634927365
I see myself as someone who  [... has active imagination],0.08147632805870376,,0.01161091226399578,0.11743577988830135,0.15105098240987222,-0.07582710604308396,0.02799462554779263,-0.2848794614051069,0.25464941430251314,-0.15369795872186842,0.012273403723278372,0.14260058986436597,1.0,-0.0868355759876594,-0.033692482677650515,-0.23980734697493614,0.10267685478047149,-0.17636455922651892,0.23661578753203372,0.051156791561822075,-0.15516825910652793,-0.15437973398239435,-0.07702349402132178,0.03631620865135175,0.10515205889254366,0.11925214062901524,0.05119931057520531,0.05991943528510405,0.2984782620632207,0.03601650375013725,0.2071408507900332,0.07312724241271305,0.06239256853342272,0.7026711646057475,-0.04463454319819276,-0.03718541473381892,0.0874654688870684,-0.04745122075025644,0.009951357233775562,-0.15256692314625797,-0.19031222933539785,-0.12292161457343019,-0.15023738978990422,-0.11487323632578782,0.00047553445392286593,-0.15741166557412692
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]",-0.11025276707291908,,-0.2630262322371601,-0.045403615975858194,0.10787795477767827,-0.08327630890053746,-0.10597051643776563,-0.1532404036802374,-0.01250207571222765,-0.3305780967856224,-0.20114398896358635,-0.28755623451376794,-0.0868355759876594,1.0,0.711855869395153,0.32894475747903745,0.4757158913514796,0.12875707426383293,0.14819897956091457,0.4977870367558268,0.3472082435650269,-0.23700306234418686,0.5794772710081239,-0.28803051901999444,0.2722413974481824,0.16463054374265781,-0.09237637152024496,-0.197109025022305,-0.3698990465160488,0.028623370788001947,0.2742508066556202,-0.021989974856677287,-0.09822442294082129,0.07109128936250435,-0.15820408128645863,0.030351050448906958,0.05793975599793662,0.13555530893143608,0.12867563154367198,0.20226572491568548,0.17291616859971387,0.049745351798797556,0.1448800263552555,0.05851219697890507,0.0869422957418276,0.15080526470495526
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]",-0.2566705686592291,,-0.3572907508595599,-0.1516572303556112,0.3258523826534015,-0.12011439844119189,-0.053229763059327945,0.16674026615812682,0.1124658000811004,-0.15271322391870695,-0.055474800449886195,-0.4319933228311349,-0.033692482677650515,0.711855869395153,1.0,0.47310833948086733,0.3736341756610057,0.3095090221006863,0.23932517640264536,0.6805584812388797,0.5138218598006298,-0.34277109542530704,0.7014553539973306,-0.25741132220134894,0.42926147986465485,0.3333547381400024,-0.07012629618085542,-0.3392227188899142,-0.1500767334239755,0.17195314640132675,0.344540425986709,0.08012830802150035,-0.2066058212303084,-0.14031682239018614,-0.159991276707487,-0.03201430327009156,0.008333847784260308,0.13323491200052542,0.11176683628909274,0.19767948947347114,0.026346831279856698,0.2763031133797347,0.07592426528973982,0.22220082120553492,0.04507179677433507,0.17694809505556006
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]",-0.23698199005310774,,-0.09148226725508404,-0.1593598472871086,0.49217962107500035,-0.009467777665570519,-0.25391550256809775,0.11100988600157542,-0.2651957956319762,-0.14616986897694803,0.11794032772249807,-0.08894503104396767,-0.23980734697493614,0.32894475747903745,0.47310833948086733,1.0,0.26210266678001237,0.6412780565287228,0.15897476285029816,0.35757068331534897,0.5252544578475418,-0.0789764151918179,0.5560364818449712,-0.24017294667799768,0.22435572851281455,0.08322165733567218,-0.26013572692401365,-0.20135644823498586,-0.12530641374555335,-0.009092881934274008,0.47207191080527994,0.0646170669751238,0.09283195211248287,-0.20019604507011277,-0.13001859357402332,0.0680629292734988,0.129931236523425,0.18606033570361105,0.30996273374675315,-0.005412159094530067,-0.01491783299920566,0.47151796168798427,0.07267111272223548,0.5209893077570076,0.14769825425481709,0.24335854945350607
