,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.22241519739601076,0.09243423333081696,0.020024043286581923,0.04523698398796507,0.10320936930842803,0.10961990110713597,0.2023851954297358,0.241225320338504,0.12587720374450342,0.12331149381971697,0.1839050077600688
Which picture best describes the relationship between Pepper and your country? ,0.22241519739601076,1.0,0.9501893512301489,0.5352479396556638,0.29818309343549176,0.19914496028006493,0.05264108033207072,0.4463580716475279,0.416210829498215,0.24773105789695585,0.9254559893517634,0.4162653319275526
Which picture best describes the relationship between Pepper and your national culture? ,0.09243423333081696,0.9501893512301489,1.0,0.6315294988958705,0.39305591771384485,0.3129145887262794,0.1818807357236537,0.5186244818377451,0.4994634970185354,0.30096805166111207,0.9620083662935193,0.5177819381931441
Which picture best describes the relationship between Pepper and your own preferences? ,0.020024043286581923,0.5352479396556638,0.6315294988958705,1.0,0.6974870406576573,0.5255243719901049,0.45492072289311286,0.7325799459648946,0.5152326673362955,0.534360962233649,0.8020525340037931,0.6954300851843582
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.04523698398796507,0.29818309343549176,0.39305591771384485,0.6974870406576573,1.0,0.712337780959522,0.7277147171106518,0.7451002310822635,0.775986201148066,0.8781883788592254,0.5138543501116419,0.8899831024426489
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.10320936930842803,0.19914496028006493,0.3129145887262794,0.5255243719901049,0.712337780959522,1.0,0.9107609689820396,0.5407938678877036,0.7966948215475358,0.5889573753313004,0.3845877127242414,0.8738282428874349
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.10961990110713597,0.05264108033207072,0.1818807357236537,0.45492072289311286,0.7277147171106518,0.9107609689820396,1.0,0.5482364800864323,0.7492210465345795,0.6278384214882444,0.25504141457902374,0.8563143114312227
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.2023851954297358,0.4463580716475279,0.5186244818377451,0.7325799459648946,0.7451002310822635,0.5407938678877036,0.5482364800864323,1.0,0.6208957709040288,0.6871902043317676,0.6289921435256963,0.8042024493455847
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.241225320338504,0.416210829498215,0.4994634970185354,0.5152326673362955,0.775986201148066,0.7966948215475358,0.7492210465345795,0.6208957709040288,1.0,0.7737392937795949,0.5319258704597953,0.9184509194080994
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.12587720374450342,0.24773105789695585,0.30096805166111207,0.534360962233649,0.8781883788592254,0.5889573753313004,0.6278384214882444,0.6871902043317676,0.7737392937795949,1.0,0.4005312066189018,0.8413510049825403
mean_cultural_closeness,0.12331149381971697,0.9254559893517634,0.9620083662935193,0.8020525340037931,0.5138543501116419,0.3845877127242414,0.25504141457902374,0.6289921435256963,0.5319258704597953,0.4005312066189018,1.0,0.6044086465573859
mean_competence,0.1839050077600688,0.4162653319275526,0.5177819381931441,0.6954300851843582,0.8899831024426489,0.8738282428874349,0.8563143114312227,0.8042024493455847,0.9184509194080994,0.8413510049825403,0.6044086465573859,1.0
