,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.7742406004422765,0.3986765014536002,0.40299336392968754,0.29946117456605814,0.16298180519921587,0.5703599965260262,0.3345746025250822,0.5509600445412501,0.8246747564471434,0.5765600981301986
Which picture best describes the relationship between Pepper and your national culture? ,0.7742406004422765,1.0,0.5756041205008287,0.7095059676970363,0.31479694276290143,0.35296662192510897,0.5793534731680624,0.48942399562419053,0.6404660511102785,0.9159099960870071,0.6982295706386742
Which picture best describes the relationship between Pepper and your own preferences? ,0.3986765014536002,0.5756041205008287,1.0,0.6151915716690208,0.014344874708884996,0.10499418662474551,0.45692932797534064,0.26894065073896134,0.7201125794079046,0.8047524889027633,0.47581077271242056
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.40299336392968754,0.7095059676970363,0.6151915716690208,1.0,0.4754466310625345,0.5819257261533206,0.6258045020637948,0.4689567018182593,0.7116690626855972,0.6908738039787107,0.7862526768572984
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.29946117456605814,0.31479694276290143,0.014344874708884996,0.4754466310625345,1.0,0.9206931183582504,0.38205999908243615,0.5108450572854359,0.2970194656343297,0.23402985621537203,0.8049717566791277
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.16298180519921587,0.35296662192510897,0.10499418662474551,0.5819257261533206,0.9206931183582504,1.0,0.22000415106087942,0.5604506356208554,0.26326253782136083,0.24269648842317018,0.7710307712850681
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.5703599965260262,0.5793534731680624,0.45692932797534064,0.6258045020637948,0.38205999908243615,0.22000415106087942,1.0,0.32909703450373157,0.8311535478842242,0.6262298116204305,0.7386451663419951
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.3345746025250822,0.48942399562419053,0.26894065073896134,0.4689567018182593,0.5108450572854359,0.5604506356208554,0.32909703450373157,1.0,0.3236809577241714,0.42758251956082755,0.695984965558624
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.5509600445412501,0.6404660511102785,0.7201125794079046,0.7116690626855972,0.2970194656343297,0.26326253782136083,0.8311535478842242,0.3236809577241714,1.0,0.7596091527158009,0.7423268724215258
mean_cultural_closeness,0.8246747564471434,0.9159099960870071,0.8047524889027633,0.6908738039787107,0.23402985621537203,0.24269648842317018,0.6262298116204305,0.42758251956082755,0.7596091527158009,1.0,0.6841822700457251
mean_competence,0.5765600981301986,0.6982295706386742,0.47581077271242056,0.7862526768572984,0.8049717566791277,0.7710307712850681,0.7386451663419951,0.695984965558624,0.7423268724215258,0.6841822700457251,1.0
