,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9675588936937932,0.8636363636363636,0.8944271909999159,0.10701922170955326,0.34341828421928566,0.831846275431229,0.799502686333539,0.8764598212022148,0.9757186402624604,0.8055636440145533
Which picture best describes the relationship between Pepper and your national culture? ,0.9675588936937932,1.0,0.8795989942670848,0.8457425519723092,0.14237767467174106,0.40150187664373116,0.732997738588512,0.7735659346940952,0.913259302274819,0.9815281548005349,0.8077898202147308
Which picture best describes the relationship between Pepper and your own preferences? ,0.8636363636363636,0.8795989942670848,1.0,0.8537714095908288,0.1872836379917184,0.42927285527410697,0.6238847065734219,0.9061030445113443,0.8764598212022148,0.9447434453334933,0.8150186163621418
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8944271909999159,0.8457425519723092,0.8537714095908288,1.0,0.41877894562294454,0.47354242074224406,0.8370291684124087,0.8581163303210333,0.904534033733291,0.8934880750594529,0.8955734634947901
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.10701922170955326,0.14237767467174106,0.1872836379917184,0.41877894562294454,1.0,0.8169742802154722,0.4459125579376566,0.3137279025690793,0.4365216845728998,0.1504154593820887,0.6361081665067027
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.34341828421928566,0.40150187664373116,0.42927285527410697,0.47354242074224406,0.8169742802154722,1.0,0.5704922293193929,0.5369248441712194,0.6367145399670134,0.40466626225515057,0.80065864310251
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.831846275431229,0.732997738588512,0.6238847065734219,0.8370291684124087,0.4459125579376566,0.5704922293193929,1.0,0.6967330142916177,0.7491095037066939,0.7541331834398621,0.8571255674452614
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.799502686333539,0.7735659346940952,0.9061030445113443,0.8581163303210333,0.3137279025690793,0.5369248441712194,0.6967330142916177,1.0,0.7905694150420949,0.8535584369432737,0.8603463753717964
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.8764598212022148,0.913259302274819,0.8764598212022148,0.904534033733291,0.4365216845728998,0.6367145399670134,0.7491095037066939,0.7905694150420949,1.0,0.9188727750787931,0.9227785633154927
mean_cultural_closeness,0.9757186402624604,0.9815281548005349,0.9447434453334933,0.8934880750594529,0.1504154593820887,0.40466626225515057,0.7541331834398621,0.8535584369432737,0.9188727750787931,1.0,0.8366406192136187
mean_competence,0.8055636440145533,0.8077898202147308,0.8150186163621418,0.8955734634947901,0.6361081665067027,0.80065864310251,0.8571255674452614,0.8603463753717964,0.9227785633154927,0.8366406192136187,1.0
