,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9548006142019042,0.4591266025666541,0.09743769049381452,-0.07365583351537718,-0.18401820964445678,0.34729190657725434,0.23745923789108442,0.11994022154009597,0.9223660359586179,0.2376999390300673
Which picture best describes the relationship between Pepper and your national culture? ,0.9548006142019042,1.0,0.5607682719954775,0.18044417070416197,0.055159719723585916,-0.023937434530325073,0.4595142971237418,0.3699038804334294,0.18986723679196474,0.9594250960176836,0.3814119559881616
Which picture best describes the relationship between Pepper and your own preferences? ,0.4591266025666541,0.5607682719954775,1.0,0.5760630202871558,0.31185793422375246,0.3019631999918376,0.6480467022092086,0.30860820552469087,0.40408800677722906,0.7538975175820228,0.5586336811160487
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.09743769049381452,0.18044417070416197,0.5760630202871558,1.0,0.603744821979961,0.6674767951732089,0.6879643746545481,0.7124816837916792,0.8941349259863846,0.31430954637816266,0.8577904815608538
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,-0.07365583351537718,0.055159719723585916,0.31185793422375246,0.603744821979961,1.0,0.896539499944609,0.42279058983516427,0.6984121848194568,0.4982357516909121,0.10528517559228316,0.8185343878027393
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,-0.18401820964445678,-0.023937434530325073,0.3019631999918376,0.6674767951732089,0.896539499944609,1.0,0.4762387339983674,0.6619913507673801,0.5557320694979914,0.028473584501513965,0.8260714812545604
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.34729190657725434,0.4595142971237418,0.6480467022092086,0.6879643746545481,0.42279058983516427,0.4762387339983674,1.0,0.47857698223374734,0.5962847308450966,0.5455659095065403,0.7507481980952454
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.23745923789108442,0.3699038804334294,0.30860820552469087,0.7124816837916792,0.6984121848194568,0.6619913507673801,0.47857698223374734,1.0,0.7904914665865311,0.3470813452126732,0.8823399566516336
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.11994022154009597,0.18986723679196474,0.40408800677722906,0.8941349259863846,0.4982357516909121,0.5557320694979914,0.5962847308450966,0.7904914665865311,1.0,0.26516658408187577,0.8228804668148633
mean_cultural_closeness,0.9223660359586179,0.9594250960176836,0.7538975175820228,0.31430954637816266,0.10528517559228316,0.028473584501513965,0.5455659095065403,0.3470813452126732,0.26516658408187577,1.0,0.44103921164942506
mean_competence,0.2376999390300673,0.3814119559881616,0.5586336811160487,0.8577904815608538,0.8185343878027393,0.8260714812545604,0.7507481980952454,0.8823399566516336,0.8228804668148633,0.44103921164942506,1.0
