,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.10210462507669128,-0.07342230982143527,-0.03504998186163906,-0.2582661553181206,-0.06624477954778077,-0.04767312946227964,-0.2415948597049504,-0.12435400084345181,-0.34715572526075067,-0.006985325275228325,-0.1789665981096381
Which picture best describes the relationship between Pepper and your country? ,0.10210462507669128,1.0,0.8381374791739031,0.5654449105945436,0.4225819575640525,0.22253225666956788,0.19859999800712808,0.580049284732238,0.49264820295679923,0.5613010842368641,0.8864072379008724,0.6180503082535177
Which picture best describes the relationship between Pepper and your national culture? ,-0.07342230982143527,0.8381374791739031,1.0,0.6819644162824516,0.6838350723021964,0.26386357649453335,0.35702767071676245,0.6069084867721816,0.5934732685350907,0.6912010338088896,0.9390809300237513,0.7301176097304942
Which picture best describes the relationship between Pepper and your own preferences? ,-0.03504998186163906,0.5654449105945436,0.6819644162824516,1.0,0.616682764044948,0.06152977552181685,0.1804617708775711,0.48750883808015305,0.4794466021383758,0.7229105818993532,0.8515379531481122,0.5752088444393303
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,-0.2582661553181206,0.4225819575640525,0.6838350723021964,0.616682764044948,1.0,0.4614025326235825,0.5571341025838202,0.6690832718598436,0.5259065362763328,0.7482535442046798,0.6505938625817328,0.7861916668481919
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,-0.06624477954778077,0.22253225666956788,0.26386357649453335,0.06152977552181685,0.4614025326235825,1.0,0.9000573462007339,0.3983951985735329,0.45719808713262433,0.3294018510579925,0.20106110915679531,0.7584911620312209
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,-0.04767312946227964,0.19859999800712808,0.35702767071676245,0.1804617708775711,0.5571341025838202,0.9000573462007339,1.0,0.2862942065999367,0.5454076830853318,0.33099999667854685,0.2757341977987681,0.7651765185832714
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,-0.2415948597049504,0.580049284732238,0.6069084867721816,0.48750883808015305,0.6690832718598436,0.3983951985735329,0.2862942065999367,1.0,0.43348171801997476,0.8239096158590355,0.6236956464005005,0.7712142139129966
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,-0.12435400084345181,0.49264820295679923,0.5934732685350907,0.4794466021383758,0.5259065362763328,0.45719808713262433,0.5454076830853318,0.43348171801997476,1.0,0.4621751182378219,0.5854722198429017,0.7503185925967216
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,-0.34715572526075067,0.5613010842368641,0.6912010338088896,0.7229105818993532,0.7482535442046798,0.3294018510579925,0.33099999667854685,0.8239096158590355,0.4621751182378219,1.0,0.7431898470330778,0.7879784207486159
mean_cultural_closeness,-0.006985325275228325,0.8864072379008724,0.9390809300237513,0.8515379531481122,0.6505938625817328,0.20106110915679531,0.2757341977987681,0.6236956464005005,0.5854722198429017,0.7431898470330778,1.0,0.7185390571961864
mean_competence,-0.1789665981096381,0.6180503082535177,0.7301176097304942,0.5752088444393303,0.7861916668481919,0.7584911620312209,0.7651765185832714,0.7712142139129966,0.7503185925967216,0.7879784207486159,0.7185390571961864,1.0
