,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes your relationship with Italy or Germany?,1.0,-0.58131835897618,0.0,0.22518867455552238,0.6565321642986124,-0.2626128657194451,0.16122870389670751,0.32163376045133846,0.6432675209026769,0.2274294130736711,0.58131835897618,-0.16081688022566923,-0.3713906763541037,0.6504659601128583,0.7162186671172781,0.7550119889434047,0.6980848911221199,0.7907237076139134,0.31526414437773165,0.6808829066491904,0.892051550175079,-0.8018332720821829,-0.029000739528287207,-0.8944925325049891,-0.0728357040729229,0.5510140510374545,-0.19085452377978204,0.92847669088526,0.5121039481594617,0.20300517669800955,0.11197850219117084,0.5459208336840118,-0.18353601663985825,-0.5570860145311556,-0.7276417632979685,0.3094922302950865,0.2034190510862431,0.6237229489574975,0.30512857662936466,0.3313613782208278,0.6277648205743445,0.706758366885431,0.361092690364237,0.7206037585776721,0.4058562470209606,0.5437153777302584
Which picture best describes your relationship with Italian or German language?,-0.58131835897618,1.0,-0.7745966692414834,0.5423261445466406,-0.3162277660168376,0.7905694150420948,-0.6101702158477519,-0.7745966692414833,-0.7745966692414834,-0.5477225575051662,-0.4,0.7745966692414833,-0.4472135954999578,-0.2674562519653045,-0.29449221333817005,-0.07905694150420955,-0.27116307227332026,-0.3071475584169755,0.10846522890932792,-0.14907119849998596,-0.21483446221182992,0.28398091712353235,-0.06984302957695762,0.46577800779166556,-0.4385290096535146,-0.3492151478847892,-0.27578313586615283,-0.4472135954999592,-0.5078333750770072,-0.7682733253465361,0.26967994498529696,-0.8366600265340753,0.7820234610557526,7.447602459741819e-17,0.16128025785764463,-0.7453559924999299,-0.7348469228349533,-0.9159291318091397,-0.7348469228349533,-0.7254762501100116,-0.7559289460184545,-0.9165151389911679,-0.5533985905294664,-0.8677218312746247,-0.8336913831352999,-0.8131794551430275
Which picture best describes your relationship with Italian or German Culture?,0.0,-0.7745966692414834,1.0,-0.8401680504168059,-1.3597399555105185e-16,-0.9185586535436918,0.6445033866354893,0.49999999999999994,0.49999999999999994,0.3535533905932737,-8.599750569898518e-17,-0.7499999999999999,0.8660254037844387,-0.1479790871000971,-0.1629376339780704,-0.459279326771846,-0.21004201260420147,-0.23791547571544341,-0.4200840252084029,-0.3849001794597506,-0.41602514716892186,0.21997067253203,0.0,3.129355224962947e-17,0.33968311024337866,7.507907917598528e-17,0.47471266327754125,1.2499257461493178e-15,0.14048787173725275,0.8115026712006891,-0.26111648393354675,0.6943650748294135,-0.7901123063510646,0.5773502691896258,0.27300890228157776,0.5773502691896257,0.6324555320336758,0.5675805238084826,0.4743416490252568,0.4214636152117622,0.29277002188455986,0.5070925528371099,0.1530931089239485,0.42008402520840277,0.6123724356957944,0.4186554122020136
I see myself as someone who  [... is reserved ],0.22518867455552238,0.5423261445466406,-0.8401680504168059,1.0,0.34299717028501775,0.6859943405700354,-0.3309112606779026,-0.42008402520840293,-0.42008402520840293,-0.5940885257860046,0.10846522890932823,0.8401680504168059,-0.727606875108999,0.6009152887048451,-0.02281583237981402,0.34299717028501775,0.2058823529411765,0.23320381162846968,0.41176470588235276,0.727606875108999,0.5825517280354631,-0.5852390484520126,0.18938850476964247,-0.31575448897533626,-0.5232166435699434,0.037877700953928464,-0.1495644048052729,0.2425356250363313,0.19672236884115987,-0.8711871219403559,0.5850179393017046,-0.4537426064865149,0.6453874739251527,-0.48507125007266605,-0.42376011417852116,-0.24253562503633286,-0.39852669849304284,-0.25830080366064123,-0.2656844656620285,-0.27541131637762173,-0.04099600308453931,-0.21302148074901786,-0.17149858514250876,-0.11764705882352924,-0.311815609350016,-0.20118513682347616
I see myself as someone who  [... is generally trusting],0.6565321642986124,-0.3162277660168376,-1.3597399555105185e-16,0.34299717028501775,1.0,-0.24999999999999983,0.6139406135149204,-1.3597399555105182e-16,-2.7194799110210365e-16,-0.4330127018922195,0.7905694150420949,2.0396099332657776e-16,-7.850462293418875e-17,0.4832976746641417,0.3325950526188693,0.24999999999999983,0.7288689868556626,0.6799001036500848,-0.3429971702850178,0.7071067811865477,0.5095246653650679,-0.49391458057363075,0.552157630374233,-0.5063160398440777,-0.2773500981126146,0.7730206825239258,0.4360514248003584,0.707106781186549,0.7456011350793263,-0.22086305214969343,0.7462025072446368,0.6614378277661476,-0.37632233139932914,1.1775693440128312e-16,-0.1749872040231644,-1.5700924586837752e-16,-0.19364916731037107,0.28964222318174593,-2.1499376424746292e-16,0.057353933467640277,0.23904572186687853,0.41403933560541223,-0.12500000000000014,0.4287464628562719,0.045454545454545185,0.1709153563249159
I see myself as someone who  [... tends to be lazy],-0.2626128657194451,0.7905694150420948,-0.9185586535436918,0.6859943405700354,-0.24999999999999983,1.0,-0.6139406135149205,-0.30618621784789735,-0.6123724356957945,-0.21650635094610968,-0.07905694150420958,0.6123724356957945,-0.7071067811865475,-0.030206104666508794,-0.033259505261887076,0.21875000000000006,0.04287464628562712,0.04856429311786332,0.34299717028501747,0.23570226039551578,0.16984155512168936,0.022450662753346756,0.11043152607484653,0.2991867508169551,-0.03466876226407689,-0.11043152607484671,-0.36337618733363186,-0.3535533905932752,-0.14338483366910015,-0.7730206825239259,0.05330017908890262,-0.803174505144608,0.6988843297416116,-0.5303300858899106,-0.00010991658544167498,-0.47140452079103173,-0.4841229182759271,-0.5503202240453177,-0.29047375096555617,-0.22941573387056174,-0.2390457218668786,-0.5175491695067657,0.031250000000000035,-0.42874646285627216,-0.5227272727272726,-0.3224085130674552
"I see myself as someone who  [... is relaxed, handles stress well]",0.16122870389670751,-0.6101702158477519,0.6445033866354893,-0.3309112606779026,0.6139406135149204,-0.6139406135149205,1.0,0.4296689244236597,0.0,-0.15191090506255,0.6101702158477519,-0.5370861555295746,0.7442084075352507,0.07417901772340947,-0.12835026955573803,-0.4385290096535147,0.30082841879809347,0.1874122920163958,-0.7520710469952339,0.20672455764868064,-0.17875307751726535,0.06300970818105776,0.7167259309091054,0.01614794701996468,0.2675773404757859,0.5617581620638933,0.8923655975532906,0.12403473458921048,0.7444803638416181,0.21308068216216633,0.37397879600338296,0.8287419301647448,-0.8958676933376976,0.49613893835683387,0.44692534051358884,0.3721042037676254,0.2717464881947029,0.49790474776007476,0.4076197322920544,0.44266400012204365,0.33545114775101387,0.5447047794019222,0.08770580193070299,0.5114083119567587,0.39866273604864955,0.401330367316951
I see myself as someone who  [... has few artistic interests],0.32163376045133846,-0.7745966692414833,0.49999999999999994,-0.42008402520840293,-1.3597399555105182e-16,-0.30618621784789735,0.4296689244236597,1.0,0.5,0.7071067811865475,0.38729833462074176,-0.7500000000000001,0.28867513459481303,0.147979087100097,0.16293763397807073,-6.373781041455555e-17,0.21004201260420158,0.23791547571544328,-3.497902177976875e-16,0.19245008972987518,0.13867504905630723,-0.10998533626601492,0.27050089040022973,-0.11274690420042434,0.8492077756084468,0.2705008904002298,0.23735633163877073,5.288147387554807e-16,0.5619514869490158,0.5410017808004594,-0.5222329678670935,0.4629100498862759,-0.6584269219592206,-0.2886751345948129,0.06461749166427881,0.769800358919501,0.7905694150420949,0.8513707857127238,0.9486832980505139,0.9834151021607788,0.87831006565368,0.8451542547285166,0.9185586535436918,0.8401680504168059,0.8350533214033561,0.9419746774545309
"I see myself as someone who  [... is ongoing, sociable]",0.6432675209026769,-0.7745966692414834,0.49999999999999994,-0.42008402520840293,-2.7194799110210365e-16,-0.6123724356957945,0.0,0.5,1.0,0.7071067811865475,2.5799251709695555e-16,-0.5,-6.409875621278547e-17,0.29595817420019394,0.4888129019342118,0.459279326771846,0.1050210063021008,0.23791547571544333,0.42008402520840327,1.3353907544330304e-16,0.4160251471689218,-0.4399413450640599,-0.5410017808004596,-0.6764814252025461,0.16984155512168939,1.5015815835197054e-16,-0.3560344974581562,0.5773502691896258,-6.238914795331411e-16,0.8115026712006892,-0.5222329678670936,0.46291004988627577,-0.26337076878368826,-0.288675134594813,-0.611173775324637,0.5773502691896257,0.6324555320336759,0.7094756547606033,0.4743416490252569,0.4214636152117622,0.5855400437691198,0.6761234037828132,0.4592793267718458,0.6301260378126046,0.6680426571226848,0.5994384311074288
I see myself as someone who  [... tends to find fault with others],0.2274294130736711,-0.5477225575051662,0.3535533905932737,-0.5940885257860046,-0.4330127018922195,-0.21650635094610968,-0.15191090506255,0.7071067811865475,0.7071067811865475,1.0,1.2161883888976237e-16,-0.7071067811865475,0.0,-0.2092740319245468,0.4608572235855414,0.3247595264191645,0.07426106572325061,0.16823164622761327,0.29704426289300234,-0.2721655269759086,0.098058067569092,0.0777713771047818,-0.3825460278380029,-0.0797241005179101,0.7205766921228921,1.0617785202116179e-16,-0.4195906791483446,3.739284877653929e-16,-0.09933992677987902,0.7650920556760059,-0.9231861823449955,0.1636634176769943,-0.2793468848598903,-0.40824829046386313,-0.1492587906943175,0.408248290463863,0.5590169943749475,0.5016750465679883,0.5590169943749475,0.5960395606792698,0.5175491695067657,0.47809144373375745,0.7577722283113839,0.44556639433950346,0.511742284054441,0.5920681618969864
I see myself as someone who  [... does a thorough job],0.58131835897618,-0.4,-8.599750569898518e-17,0.10846522890932823,0.7905694150420949,-0.07905694150420958,0.6101702158477519,0.38729833462074176,2.5799251709695555e-16,1.2161883888976237e-16,1.0,-0.38729833462074176,-4.9650683064945465e-17,0.1528321439801742,0.5469141104851728,0.31622776601683805,0.9219544457292889,0.8600131635675315,-0.43386091563731255,0.5962847939999438,0.42966892442365995,-0.19878664198647258,0.6984302957695784,-0.20377787840885364,0.3069703067574603,0.9778024140774094,0.3677108478215374,0.44721359549996037,0.8342976876265138,-0.06984302957695782,0.3370999312316211,0.6573757351339166,-0.578017340780339,-0.22360679774997905,0.08856510711665484,1.6550227688315154e-17,-0.1224744871391589,0.36637165272365596,0.24494897427831785,0.39901193756050646,0.4157609203101501,0.5237229365663818,0.31622776601683805,0.5423261445466404,0.10061792555081202,0.40044788878644566
I see myself as someone who  [... get nervous easily],-0.16081688022566923,0.7745966692414833,-0.7499999999999999,0.8401680504168059,2.0396099332657776e-16,0.6123724356957945,-0.5370861555295746,-0.7500000000000001,-0.5,-0.7071067811865475,-0.38729833462074176,1.0,-0.5773502691896258,0.36994771775024254,-0.3258752679561413,0.07654655446197439,-0.2625525157552519,-0.237915475715443,0.42008402520840304,0.28867513459481287,0.2080125735844609,-0.32995600879804493,-0.1352504452001151,-0.11274690420042437,-0.7642869980476021,-0.4057513356003446,-0.2373563316387707,-2.307555223660279e-15,-0.2809757434745072,-0.811502671200689,0.5222329678670935,-0.6943650748294137,0.8559549985469868,-0.14433756729740646,-0.3287414888420183,-0.3849001794597505,-0.4743416490252569,-0.5675805238084826,-0.5533985905294664,-0.6321954228176434,-0.43915503282683993,-0.5916079783099616,-0.5358258812338202,-0.5251050315105037,-0.5010319928420137,-0.570893743911837
I see myself as someone who  [... has active imagination],-0.3713906763541037,-0.4472135954999578,0.8660254037844387,-0.727606875108999,-7.850462293418875e-17,-0.7071067811865475,0.7442084075352507,0.28867513459481303,-6.409875621278547e-17,0.0,-4.9650683064945465e-17,-0.5773502691896258,1.0,-0.3417430630867044,-0.4703604341917985,-0.7954951288348661,-0.3031695312954162,-0.4120816918460673,-0.7276068751089991,-0.44444444444444453,-0.720576692122892,0.5080005080007621,0.3123475237772123,0.39056673294247163,0.294174202707276,4.334692657276433e-17,0.7537075808102848,-0.3333333333333319,0.16222142113076143,0.4685212856658182,3.347448369359225e-17,0.5345224838248487,-0.7602859212697055,0.8333333333333334,0.6681048701521853,0.33333333333333326,0.36514837167011066,0.24576957615571215,0.273861278752583,0.24333213169614382,-1.8766194259190272e-17,0.19518001458970666,-0.08838834764831842,0.12126781251816632,0.3214121732666123,0.13733569030257178
