,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.731939173499891,0.6629126073623883,0.34459293166809035,0.39591528319312536,0.4399014518032397,0.37964151552733383,0.4913036844405176,0.19372591867488662,0.9067757696900811,0.5225883707164967
Which picture best describes the relationship between Pepper and your national culture? ,0.731939173499891,1.0,0.6075694404757369,0.781162005204078,0.5291742615898594,0.6447856911956262,0.4875084344749439,0.6700703342736218,0.5949905557804172,0.8886969961401407,0.7269090734072738
Which picture best describes the relationship between Pepper and your own preferences? ,0.6629126073623883,0.6075694404757369,1.0,0.5210262100534396,0.6026795713304715,0.5317707511952324,0.6814426132021089,0.6079572920571948,0.47653261518319306,0.8509507177173891,0.7113734270456169
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.34459293166809035,0.781162005204078,0.5210262100534396,1.0,0.7764876632801162,0.882344078829981,0.5549755500253721,0.7240267057255143,0.8077878876008081,0.6240540688048166,0.8599184264303629
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.39591528319312536,0.5291742615898594,0.6026795713304715,0.7764876632801162,1.0,0.882344078829981,0.6474714750296009,0.8753158681159205,0.6707087309170346,0.5749711645167975,0.9210943768807384
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.4399014518032397,0.6447856911956262,0.5317707511952324,0.882344078829981,0.882344078829981,1.0,0.46927608252445313,0.7913996442846242,0.7329053566136403,0.611261626438125,0.8918065641759654
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.37964151552733383,0.4875084344749439,0.6814426132021089,0.5549755500253721,0.6474714750296009,0.46927608252445313,1.0,0.6640906067234306,0.7020010028592918,0.5809214150695242,0.7787734570322798
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.4913036844405176,0.6700703342736218,0.6079572920571948,0.7240267057255143,0.8753158681159205,0.7913996442846242,0.6640906067234306,1.0,0.76547619955475,0.6682534149151846,0.9321674773610785
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.19372591867488662,0.5949905557804172,0.47653261518319306,0.8077878876008081,0.6707087309170346,0.7329053566136403,0.7020010028592918,0.76547619955475,1.0,0.47776705203274045,0.8521537765015393
mean_cultural_closeness,0.9067757696900811,0.8886969961401407,0.8509507177173891,0.6240540688048166,0.5749711645167975,0.611261626438125,0.5809214150695242,0.6682534149151846,0.47776705203274045,1.0,0.7396625520962992
mean_competence,0.5225883707164967,0.7269090734072738,0.7113734270456169,0.8599184264303629,0.9210943768807384,0.8918065641759654,0.7787734570322798,0.9321674773610785,0.8521537765015393,0.7396625520962992,1.0
