,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.5707672355014451,0.022758642338790155,0.3361038424006108,-0.006469545133214926,0.31470345531010796,0.03137879617871428,0.4291410754228744,0.27905693657575475,0.7684618990333812,0.2876435234856955
Which picture best describes the relationship between Pepper and your national culture? ,0.5707672355014451,1.0,-0.3414239703843105,0.28833765854913385,-0.25808014250995975,0.2633707687836883,-0.021397412299934703,0.35116102504491753,0.0623366424147619,0.5076437364537434,0.12509552411043087
Which picture best describes the relationship between Pepper and your own preferences? ,0.022758642338790155,-0.3414239703843105,1.0,0.6736495717859369,0.7728525967890884,0.5941661147470296,0.5996187079173634,0.4124789556921528,0.7619445092219364,0.5532360477865181,0.734890752773652
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.3361038424006108,0.28833765854913385,0.6736495717859369,1.0,0.6824055872849407,0.8982953824709534,0.7312405303951673,0.7158291329065413,0.8686463809423329,0.7723465851818255,0.9173282615631685
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,-0.006469545133214926,-0.25808014250995975,0.7728525967890884,0.6824055872849407,1.0,0.8082179097709495,0.5940309649157421,0.6030226891555274,0.7737365486474966,0.41868458564359057,0.8558019828164608
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.31470345531010796,0.2633707687836883,0.5941661147470296,0.8982953824709534,0.8082179097709495,1.0,0.5348592719374051,0.8333333333333333,0.8470931051188609,0.6943098380426055,0.9269604323131536
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.03137879617871428,-0.021397412299934703,0.5996187079173634,0.7312405303951673,0.5940309649157421,0.5348592719374051,1.0,0.32497778548095496,0.731735651215245,0.4268547899910311,0.7536787597553701
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.4291410754228744,0.35116102504491753,0.4124789556921528,0.7158291329065413,0.6030226891555274,0.8333333333333333,0.32497778548095496,1.0,0.747435092751936,0.663221337831743,0.810205874044703
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.27905693657575475,0.0623366424147619,0.7619445092219364,0.8686463809423329,0.7737365486474966,0.8470931051188609,0.731735651215245,0.747435092751936,1.0,0.7001972992972308,0.9558321160703366
mean_cultural_closeness,0.7684618990333812,0.5076437364537434,0.5532360477865181,0.7723465851818255,0.41868458564359057,0.6943098380426055,0.4268547899910311,0.663221337831743,0.7001972992972308,1.0,0.7149456579018664
mean_competence,0.2876435234856955,0.12509552411043087,0.734890752773652,0.9173282615631685,0.8558019828164608,0.9269604323131536,0.7536787597553701,0.810205874044703,0.9558321160703366,0.7149456579018664,1.0
