,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8611262750250174,0.5921337742765599,0.17717057543565518,0.08160536041193336,0.5293058361790032,0.18092891432102592,0.42304024804497903,0.22002137454319812,0.8903108290693189,0.41128975668669193
Which picture best describes the relationship between Pepper and your national culture? ,0.8611262750250174,1.0,0.7060180864974623,0.39589973065991935,0.25639973525773774,0.6902101612018522,0.4466342404962785,0.570123697182227,0.2905148195856116,0.9444820770211355,0.5875953546044326
Which picture best describes the relationship between Pepper and your own preferences? ,0.5921337742765599,0.7060180864974623,1.0,0.5416025603090641,0.5568501264307828,0.7826148089945607,0.4766644271991385,0.603904612147001,0.4370415209168243,0.8683985938789591,0.7057016604801605
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.17717057543565518,0.39589973065991935,0.5416025603090641,1.0,0.8833172630428993,0.6620719738040413,0.7497148366318255,0.8438363066827699,0.8165680556145068,0.42901930026759955,0.8889342116611718
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.08160536041193336,0.25639973525773774,0.5568501264307828,0.8833172630428993,1.0,0.6350380313580477,0.7193555203625757,0.7875204943569856,0.8030541760840432,0.35207446749615817,0.8764739870366198
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.5293058361790032,0.6902101612018522,0.7826148089945607,0.6620719738040413,0.6350380313580477,1.0,0.536330172152357,0.6706628345538936,0.5422375684474048,0.7525753307187933,0.8043585054824849
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.18092891432102592,0.4466342404962785,0.4766644271991385,0.7497148366318255,0.7193555203625757,0.536330172152357,1.0,0.7753466350976,0.7078079939161632,0.422509637167351,0.835196912456507
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.42304024804497903,0.570123697182227,0.603904612147001,0.8438363066827699,0.7875204943569856,0.6706628345538936,0.7753466350976,1.0,0.9187303200870143,0.5995236211255562,0.9545661757148336
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.22002137454319812,0.2905148195856116,0.4370415209168243,0.8165680556145068,0.8030541760840432,0.5422375684474048,0.7078079939161632,0.9187303200870143,1.0,0.36022829771067705,0.8892453278813183
mean_cultural_closeness,0.8903108290693189,0.9444820770211355,0.8683985938789591,0.42901930026759955,0.35207446749615817,0.7525753307187933,0.422509637167351,0.5995236211255562,0.36022829771067705,1.0,0.6442355928140263
mean_competence,0.41128975668669193,0.5875953546044326,0.7057016604801605,0.8889342116611718,0.8764739870366198,0.8043585054824849,0.835196912456507,0.9545661757148336,0.8892453278813183,0.6442355928140263,1.0
