,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8935464156105121,0.8267716535433071,0.7726689202107759,0.1722621023251586,1.137568971417835e-16,0.7828050179678386,0.27093568759447983,0.27589035061832906,0.9427853907335024,0.5389427480973438
Which picture best describes the relationship between Pepper and your national culture? ,0.8935464156105121,1.0,0.9393693087187431,0.679385660824846,-0.016169041669088786,0.09938079899999076,0.6387396813549322,0.2318694478800841,0.35986374603287336,0.9825477402068582,0.4864654878257677
Which picture best describes the relationship between Pepper and your own preferences? ,0.8267716535433071,0.9393693087187431,1.0,0.6138024132515508,0.09446631417831286,0.20492620783142415,0.6585502532110385,0.43030962147358587,0.5612941616028072,0.9589937355598662,0.619063077348683
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.7726689202107759,0.679385660824846,0.6138024132515508,1.0,0.5860562157903325,0.3288886900144577,0.9458113702861561,0.24847322726994614,0.49730950019228737,0.7159763001459798,0.7705371384482587
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.1722621023251586,-0.016169041669088786,0.09446631417831286,0.5860562157903325,1.0,0.5784812208497497,0.6225914760881768,0.32617228851686875,0.4095435763763034,0.08578901890767851,0.7452292729726533
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,1.137568971417835e-16,0.09938079899999076,0.20492620783142415,0.3288886900144577,0.5784812208497497,1.0,0.2425356250363329,0.6740186015747763,0.5570860145311555,0.10545808983558431,0.7298136705816697
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.7828050179678386,0.6387396813549322,0.6585502532110385,0.9458113702861561,0.6225914760881768,0.2425356250363329,1.0,0.326947045638107,0.6155157104517616,0.7204285151577482,0.8100123237102708
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.27093568759447983,0.2318694478800841,0.43030962147358587,0.24847322726994614,0.32617228851686875,0.6740186015747763,0.326947045638107,1.0,0.6739498346918168,0.3225970876852255,0.7254291451844296
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.27589035061832906,0.35986374603287336,0.5612941616028072,0.49730950019228737,0.4095435763763034,0.5570860145311555,0.6155157104517616,0.6739498346918168,1.0,0.4145084347086069,0.8021670689598528
mean_cultural_closeness,0.9427853907335024,0.9825477402068582,0.9589937355598662,0.7159763001459798,0.08578901890767851,0.10545808983558431,0.7204285151577482,0.3225970876852255,0.4145084347086069,1.0,0.5693559422840707
mean_competence,0.5389427480973438,0.4864654878257677,0.619063077348683,0.7705371384482587,0.7452292729726533,0.7298136705816697,0.8100123237102708,0.7254291451844296,0.8021670689598528,0.5693559422840707,1.0
