,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.46796430445929876,0.5485543310405482,0.3105295017040596,-0.12459003837344576,-0.3995622012857451,0.04629100498862761,0.04608455715060074,-0.1328050377489941,-0.22150715690638012,0.08333333333333331,-5.446037196307369e-17,-0.18720979653315778,-0.11264088922239571,0.18736725016373607,0.045199316457579804,0.16791512356486696,0.47661588141049044,0.18408879471525486,0.11915109374689978,0.28608606763566485,0.33144431589465945,0.242359683319281,0.03416333590378277,-0.09199560767965076,0.14374722712498642,0.32664702810853774,0.0044201080782679935,0.6401470309294676,-0.3987258732836385,-0.02813432103789647,-0.3341306182090665,-0.03674969681625194,-0.13061666420982146,0.06316489400485685,0.15080092659055747,-0.0542375997572857,-0.16615160258636325,0.07550050154071183,0.21315588100407945,0.22969125999146423,9.58112099615169e-18,0.4697988377279941,0.19812812024732687,0.2001751569449714,-0.04893705636033377,0.22062441910548058
Which picture best describes your relationship with Italy or Germany?,0.46796430445929876,1.0,0.29948782031411364,0.2896243006533502,-0.038261796989053735,-0.35266665424768306,-0.1769107266098379,0.14017853026642202,0.1087590299580732,-0.15116710381274104,0.09261793525756988,3.18568876078681e-17,-0.42821942896739335,-0.1896164733759244,0.04643641700366166,-0.1048770139951974,-0.1879330625839586,0.35201633815588174,0.1667952258461368,0.2043024776201603,-0.04685732367981674,-0.10555696290245824,0.08959051161151886,-0.3357316562086856,-0.24036618813291025,0.17003999931984,0.12483497193854884,-0.04343750885211364,0.8200112133625027,-0.38590096164682985,-0.05299257835313384,-0.3052050391999861,0.14044662819594417,-0.31792936372839875,-0.17027167058482473,-0.08021269599522769,0.22763818141845393,0.05864990667821965,0.32681674213090356,0.06093179243214668,0.1222668159466,0.15901547424353873,0.2408781293737318,0.10216027472461937,0.020073177447811064,0.22216260892597425,0.16240935034186485
Which picture best describes your relationship with Italian or German language?,0.5485543310405482,0.29948782031411364,1.0,0.1766512772636115,-0.21927163320325643,-0.11364970609242485,0.19750213213679882,-0.3033586010285727,0.17807968112296815,-0.18901354932051356,-0.36570288736036544,-0.06523280730534442,-0.016525591101388164,-0.12815630620634835,-0.06311121193046729,0.07713776249784189,-0.08596986372680217,0.11402790915470604,-0.10026651623540614,0.3050172931077081,0.07989354619369629,0.219973963806335,0.46531608884042563,-0.017491082814625743,0.37007365288211624,-0.05451576771371518,0.09755553841702934,0.04526049602668947,0.7418553826291049,-0.3289880202740082,0.057617293649900495,0.115142962690258,-0.1881525832944989,0.15789611270640028,-0.20212136102714126,0.4558043049368529,-0.15619941882353988,-0.1760006257811152,-0.16566450846356415,0.18531918610887405,-0.029399564943111606,-0.21087696288558774,0.2300717033138554,-0.046962238841861514,0.10457804696084344,-0.1797423334384707,-0.01671361508133789
Which picture best describes your relationship with Italian or German Culture?,0.3105295017040596,0.2896243006533502,0.1766512772636115,1.0,0.06770554443344247,-0.06004658480974775,-0.3428637565499675,-0.03816163884860868,-0.024438448708730996,0.2955186229159423,0.18401748249129446,0.13540064007726577,-0.09978584614765833,0.16927779169233625,0.32391971932872854,0.25229642088715226,0.06488856845230491,0.19364916731037118,-0.003783971743220795,0.09352760024870505,0.11055415967851333,0.24114251158252234,0.13658265751926685,0.013201967239688986,-0.016928800125466072,-0.1028688999747279,0.06837371879496809,0.35869932795791776,0.5139744374652613,1.749535924680755e-16,0.10872134550890714,-0.1427772967061663,0.33728401118594475,-0.035052135007315674,0.09153462761575022,0.2435386362702275,0.28164193459458303,0.09409658158863514,0.05210029582631958,0.031083493608010403,0.007396761297429354,-0.12505922767449149,0.18154751873168742,0.05316943026885806,0.09472044455566309,0.14388861576723866,0.06097321543663605
I see myself as someone who  [... is reserved ],-0.12459003837344576,-0.038261796989053735,-0.21927163320325643,0.06770554443344247,1.0,0.12583649358777818,-0.24895935079342085,-0.06890012092579927,-0.18062918351356375,-0.2506780653755421,-0.06748627078561656,-0.30557913510226314,0.36173044694291395,-0.23467854143899103,-0.04192721946300489,-0.36353715958620775,-0.01708511721221683,-0.41955591365860667,-0.13834576817758582,-0.2597881884878749,-0.1996034552110798,-0.2614053942400833,0.052842303928619376,-0.25474621817335025,-0.16715032091036028,-0.23680302585398214,-0.33354554859554647,-0.07324329086646272,-0.11976863759916367,0.18177365382536287,-0.8563340744455734,0.1274898737922579,0.05074666134675492,0.24127776156285782,0.05164501497697335,-0.1455690450264107,0.06947518327904416,0.08744318039311896,-0.37156111017478133,-0.36829185008416154,-0.5283458469744458,-0.23520008600353604,-0.26008680363120995,-0.2823894275377458,-0.43644703349072883,-0.09231758840908426,-0.3753362959624215
I see myself as someone who  [... is generally trusting],-0.3995622012857451,-0.35266665424768306,-0.11364970609242485,-0.06004658480974775,0.12583649358777818,1.0,-0.4028047363539052,-0.1309414904915397,0.014150366193286554,0.31206520232513063,-0.23677760076192303,0.13937736030331982,0.11074129014448036,0.19291907236719147,-0.07968073981414518,0.25221484315938625,-0.05287885831881031,-0.18826239001911044,-0.027265749623639805,-0.059245851221654884,0.1422514226829902,0.09257566994197428,-0.23097601095947926,0.4501591222737337,-0.014158624523564802,-0.10059565406206346,0.23956901204678221,0.09450640750502597,-0.282815809678255,0.36948388729158144,0.07554228357030945,0.8514713788733976,0.3867818990671252,0.13440402369619053,0.06935859865437233,-0.05486866998813065,0.008427725736685262,0.17662742457151107,0.021452193133357934,0.04799462490299937,-0.10374080945877355,-0.032183055089133786,-0.09953368612650058,-0.20889005119966073,-0.16656657678312345,0.07670221809946379,-0.11862937128926533
I see myself as someone who  [... tends to be lazy],0.04629100498862761,-0.1769107266098379,0.19750213213679882,-0.3428637565499675,-0.24895935079342085,-0.4028047363539052,1.0,0.2759068601344585,-0.1038274618969936,-0.3235640054583404,-0.23659846994187428,-0.18165902124584957,-0.11714216596871209,-0.05407380704358721,0.11077629002037626,-0.002169815183013694,0.009673016668133604,0.2405626121623441,0.10491910373047393,0.34426685686696606,0.1236033081182613,0.1396645009997392,0.03635810794769693,0.02361639694773571,0.15709388361090404,0.14491376746189438,-0.032929784052308606,-0.19860931524506903,-0.08783129057051792,-0.031321684781787505,0.007293249574894732,-0.16379412803165236,-0.8812114465015637,-0.21789349943934438,0.06367749100033916,0.024410080743890943,-0.3339248291244476,-0.3762560663311361,-0.26561955110333796,-0.15464819042566383,-0.07773640704964158,-0.11185637371751424,-0.08295552988013946,-0.11413484198985759,0.15002595829386914,-0.34932284541908404,-0.09649599048571578
"I see myself as someone who  [... is relaxed, handles stress well]",0.04608455715060074,0.14017853026642202,-0.3033586010285727,-0.03816163884860868,-0.06890012092579927,-0.1309414904915397,0.2759068601344585,1.0,-0.36838144518892646,0.11277474960756403,-0.026334032657486107,0.0,-0.6140386169409765,0.26762517228276567,0.04362814357046717,-0.046288677387942796,-0.020635450955667392,0.3629296174571814,0.23682020344814003,0.18669486323741036,0.18985175616882874,0.12521289432112637,-0.2618519067591112,-0.13350930706142689,-0.5749673733102061,0.15506300947877466,0.13648401162347235,-0.18577323569043294,-0.08451607020961076,0.1336371294164587,0.10994809514481182,-0.08054475283094215,-0.2190380930799917,-0.8962234344046429,0.41917336814569917,-0.46456254829539173,-0.2499515765726042,-0.35908797634741474,-0.06759991088980943,-0.20017075340620175,-0.04375224265868998,-0.28634790487199313,-0.030122394972607498,-0.3219398385187573,-0.16266093285207997,-0.23846738833686024,-0.20951569915773874
I see myself as someone who  [... has few artistic interests],-0.1328050377489941,0.1087590299580732,0.17807968112296815,-0.024438448708730996,-0.18062918351356375,0.014150366193286554,-0.1038274618969936,-0.36838144518892646,1.0,-0.0579006511983078,0.26139404255357584,0.34744306775405254,0.04686706059394343,-0.1861598983410199,-0.15453848096045184,0.2312149927967675,0.037662178857735484,-0.14355205236502472,-0.1331631350812665,0.042196974674375914,0.10131645603150845,0.14129066012173747,0.0858308983788037,0.15849473812738143,0.3684636870827232,0.279049153268915,-0.21304582152399534,0.10487958814043698,0.15088203486194987,0.3401816541340019,0.09963678846613766,-0.13084708658718536,0.24945007128392832,0.2293599523892145,-0.9106308846303914,0.27350148180772954,0.2845195460856557,0.40986533429100186,0.3628763660694517,0.37316939892677825,0.2677587066498505,0.5577662675964795,0.3096072720947146,0.23453780020688017,0.16637773967706623,0.3846706352012306,0.36956820913820904
"I see myself as someone who  [... is ongoing, sociable]",-0.22150715690638012,-0.15116710381274104,-0.18901354932051356,0.2955186229159423,-0.2506780653755421,0.31206520232513063,-0.3235640054583404,0.11277474960756403,-0.0579006511983078,1.0,0.049223812645862175,0.3311454678419654,-0.04766472387940422,0.7466746890159992,-0.12960644324284473,0.09196181764786315,-0.44633281946924597,-0.23943223484903703,-0.2475538980039559,-0.2683270035179739,-0.23658174949734237,-0.18973685974645538,-0.18491294849159126,-0.09080908087781507,0.07374781420855027,-0.2610179048169294,-0.03698126785976747,0.4621283907562221,-0.1136932094168381,0.48174891586948554,0.7145973306069855,0.19926394727847324,0.41606084390134723,-0.08894072787030259,0.3622237698158803,0.08452453795066027,0.21024528909409398,0.16244422225365662,0.21979984751408183,-0.05701500761248399,-0.07575207297301952,-0.06371953576775348,-0.17374130898874396,-0.15712556814278184,-0.17374130898874396,0.2130277615751595,-0.10653756062401026
