,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.46796430445929876,0.5485543310405482,0.3105295017040596,-0.12459003837344576,-0.3995622012857451,0.04629100498862761,0.04608455715060074,-0.1328050377489941,-0.22150715690638012,0.08333333333333331,-5.446037196307369e-17,-0.18720979653315778,-0.11264088922239571,0.18736725016373607,0.045199316457579804,0.16791512356486696,0.47661588141049044,0.18408879471525486,0.11915109374689978,0.28608606763566485,0.33144431589465945,0.242359683319281,0.03416333590378277,-0.09199560767965076,0.14374722712498642,0.32664702810853774,0.0044201080782679935,0.6401470309294676,-0.3987258732836385,-0.02813432103789647,-0.3341306182090665,-0.03674969681625194,-0.13061666420982146,0.06316489400485685,0.15080092659055747,-0.32084185271361504,-0.3550606367421675,0.10236507063803309,-0.09558353741405853,0.061787183903265416,0.08518354199999204,-0.03439595802450542,0.10694815798662469,-0.010979733645872274,-0.23500067844132635,0.006532797895069575
Which picture best describes your relationship with Italy or Germany?,0.46796430445929876,1.0,0.29948782031411364,0.2896243006533502,-0.038261796989053735,-0.35266665424768306,-0.1769107266098379,0.14017853026642202,0.1087590299580732,-0.15116710381274104,0.09261793525756988,3.18568876078681e-17,-0.42821942896739335,-0.1896164733759244,0.04643641700366166,-0.1048770139951974,-0.1879330625839586,0.35201633815588174,0.1667952258461368,0.2043024776201603,-0.04685732367981674,-0.10555696290245824,0.08959051161151886,-0.3357316562086856,-0.24036618813291025,0.17003999931984,0.12483497193854884,-0.04343750885211364,0.8200112133625027,-0.38590096164682985,-0.05299257835313384,-0.3052050391999861,0.14044662819594417,-0.31792936372839875,-0.17027167058482473,-0.08021269599522769,0.07006651607506112,-0.040106549220602146,0.2958727002126874,-0.03913847315326328,-0.029192217660365487,-0.04577999981687999,-0.06865984369483857,0.004170660030451212,0.033718934935474024,0.12957088668392835,-0.005349953390494208
Which picture best describes your relationship with Italian or German language?,0.5485543310405482,0.29948782031411364,1.0,0.1766512772636115,-0.21927163320325643,-0.11364970609242485,0.19750213213679882,-0.3033586010285727,0.17807968112296815,-0.18901354932051356,-0.36570288736036544,-0.06523280730534442,-0.016525591101388164,-0.12815630620634835,-0.06311121193046729,0.07713776249784189,-0.08596986372680217,0.11402790915470604,-0.10026651623540614,0.3050172931077081,0.07989354619369629,0.219973963806335,0.46531608884042563,-0.017491082814625743,0.37007365288211624,-0.05451576771371518,0.09755553841702934,0.04526049602668947,0.7418553826291049,-0.3289880202740082,0.057617293649900495,0.115142962690258,-0.1881525832944989,0.15789611270640028,-0.20212136102714126,0.4558043049368529,-0.15057708296838657,-0.3604365294342055,0.10790146429186172,-0.22244202665006466,0.25550580604828005,0.027257883856857706,0.044025454070806574,-0.11733375052074345,-0.04216086311580388,-0.16081921420310455,0.01584326024467658
Which picture best describes your relationship with Italian or German Culture?,0.3105295017040596,0.2896243006533502,0.1766512772636115,1.0,0.06770554443344247,-0.06004658480974775,-0.3428637565499675,-0.03816163884860868,-0.024438448708730996,0.2955186229159423,0.18401748249129446,0.13540064007726577,-0.09978584614765833,0.16927779169233625,0.32391971932872854,0.25229642088715226,0.06488856845230491,0.19364916731037118,-0.003783971743220795,0.09352760024870505,0.11055415967851333,0.24114251158252234,0.13658265751926685,0.013201967239688986,-0.016928800125466072,-0.1028688999747279,0.06837371879496809,0.35869932795791776,0.5139744374652613,1.749535924680755e-16,0.10872134550890714,-0.1427772967061663,0.33728401118594475,-0.035052135007315674,0.09153462761575022,0.2435386362702275,0.16014738341352333,0.07096989592789867,0.11634594543263026,-0.04617123504668707,-0.08724228636173254,-0.04629100498862743,-0.004153706552326561,-0.0344405788821148,-0.0742520131897346,0.14161415981182382,-0.028899029785482245
I see myself as someone who  [... is reserved ],-0.12459003837344576,-0.038261796989053735,-0.21927163320325643,0.06770554443344247,1.0,0.12583649358777818,-0.24895935079342085,-0.06890012092579927,-0.18062918351356375,-0.2506780653755421,-0.06748627078561656,-0.30557913510226314,0.36173044694291395,-0.23467854143899103,-0.04192721946300489,-0.36353715958620775,-0.01708511721221683,-0.41955591365860667,-0.13834576817758582,-0.2597881884878749,-0.1996034552110798,-0.2614053942400833,0.052842303928619376,-0.25474621817335025,-0.16715032091036028,-0.23680302585398214,-0.33354554859554647,-0.07324329086646272,-0.11976863759916367,0.18177365382536287,-0.8563340744455734,0.1274898737922579,0.05074666134675492,0.24127776156285782,0.05164501497697335,-0.1455690450264107,0.07111987234406832,0.08408847023820491,-0.2953974591802429,-0.3334451846400424,-0.4424908480141638,-0.46664125682990615,-0.19311055496554072,-0.19653895783596287,-0.35789395726398926,-0.05123780120338354,-0.34739456484941406
I see myself as someone who  [... is generally trusting],-0.3995622012857451,-0.35266665424768306,-0.11364970609242485,-0.06004658480974775,0.12583649358777818,1.0,-0.4028047363539052,-0.1309414904915397,0.014150366193286554,0.31206520232513063,-0.23677760076192303,0.13937736030331982,0.11074129014448036,0.19291907236719147,-0.07968073981414518,0.25221484315938625,-0.05287885831881031,-0.18826239001911044,-0.027265749623639805,-0.059245851221654884,0.1422514226829902,0.09257566994197428,-0.23097601095947926,0.4501591222737337,-0.014158624523564802,-0.10059565406206346,0.23956901204678221,0.09450640750502597,-0.282815809678255,0.36948388729158144,0.07554228357030945,0.8514713788733976,0.3867818990671252,0.13440402369619053,0.06935859865437233,-0.05486866998813065,0.14490927303894757,0.29373909851117547,-0.0673667036970172,-0.07129092808290048,0.008271475811078,-0.07147585946515048,-0.02992990713229197,0.10002556660322129,-0.009554099587053822,0.1486657000647799,0.021199578061452343
I see myself as someone who  [... tends to be lazy],0.04629100498862761,-0.1769107266098379,0.19750213213679882,-0.3428637565499675,-0.24895935079342085,-0.4028047363539052,1.0,0.2759068601344585,-0.1038274618969936,-0.3235640054583404,-0.23659846994187428,-0.18165902124584957,-0.11714216596871209,-0.05407380704358721,0.11077629002037626,-0.002169815183013694,0.009673016668133604,0.2405626121623441,0.10491910373047393,0.34426685686696606,0.1236033081182613,0.1396645009997392,0.03635810794769693,0.02361639694773571,0.15709388361090404,0.14491376746189438,-0.032929784052308606,-0.19860931524506903,-0.08783129057051792,-0.031321684781787505,0.007293249574894732,-0.16379412803165236,-0.8812114465015637,-0.21789349943934438,0.06367749100033916,0.024410080743890943,-0.2726183962341969,-0.3967337791271682,-0.0208125954315073,-0.06194521210170802,0.16017068694476136,0.01840174824912962,0.033436692754521095,-0.1342200002701713,0.023718935565493773,-0.2774535017928535,-0.017380604195041737
"I see myself as someone who  [... is relaxed, handles stress well]",0.04608455715060074,0.14017853026642202,-0.3033586010285727,-0.03816163884860868,-0.06890012092579927,-0.1309414904915397,0.2759068601344585,1.0,-0.36838144518892646,0.11277474960756403,-0.026334032657486107,0.0,-0.6140386169409765,0.26762517228276567,0.04362814357046717,-0.046288677387942796,-0.020635450955667392,0.3629296174571814,0.23682020344814003,0.18669486323741036,0.18985175616882874,0.12521289432112637,-0.2618519067591112,-0.13350930706142689,-0.5749673733102061,0.15506300947877466,0.13648401162347235,-0.18577323569043294,-0.08451607020961076,0.1336371294164587,0.10994809514481182,-0.08054475283094215,-0.2190380930799917,-0.8962234344046429,0.41917336814569917,-0.46456254829539173,-0.09068657547913615,-0.07222206766730203,-0.004439951951099951,-0.12333789979321362,-0.0140181415766878,-0.10402961395411464,-0.15851224933299898,0.028163762850777707,-0.0283357851112881,-0.06862512282651417,-0.07098703783210492
I see myself as someone who  [... has few artistic interests],-0.1328050377489941,0.1087590299580732,0.17807968112296815,-0.024438448708730996,-0.18062918351356375,0.014150366193286554,-0.1038274618969936,-0.36838144518892646,1.0,-0.0579006511983078,0.26139404255357584,0.34744306775405254,0.04686706059394343,-0.1861598983410199,-0.15453848096045184,0.2312149927967675,0.037662178857735484,-0.14355205236502472,-0.1331631350812665,0.042196974674375914,0.10131645603150845,0.14129066012173747,0.0858308983788037,0.15849473812738143,0.3684636870827232,0.279049153268915,-0.21304582152399534,0.10487958814043698,0.15088203486194987,0.3401816541340019,0.09963678846613766,-0.13084708658718536,0.24945007128392832,0.2293599523892145,-0.9106308846303914,0.27350148180772954,0.35507845300907376,0.31544293812243934,0.4702131221949598,0.5923855137413,0.5125374787715301,0.5071906907387713,0.7415316057928296,0.18667134037015923,0.6056240902923968,0.45608800378064185,0.6063986787207167
"I see myself as someone who  [... is ongoing, sociable]",-0.22150715690638012,-0.15116710381274104,-0.18901354932051356,0.2955186229159423,-0.2506780653755421,0.31206520232513063,-0.3235640054583404,0.11277474960756403,-0.0579006511983078,1.0,0.049223812645862175,0.3311454678419654,-0.04766472387940422,0.7466746890159992,-0.12960644324284473,0.09196181764786315,-0.44633281946924597,-0.23943223484903703,-0.2475538980039559,-0.2683270035179739,-0.23658174949734237,-0.18973685974645538,-0.18491294849159126,-0.09080908087781507,0.07374781420855027,-0.2610179048169294,-0.03698126785976747,0.4621283907562221,-0.1136932094168381,0.48174891586948554,0.7145973306069855,0.19926394727847324,0.41606084390134723,-0.08894072787030259,0.3622237698158803,0.08452453795066027,0.24479241832735765,0.20792124827642652,-0.07647118571236965,0.05645983365238049,0.0519377668992378,0.015723970169694644,-0.020317202322878324,-0.019553471197199322,-0.0956621902838011,0.15599119998207472,0.010561010160814671
