,Nationality,Participant ID,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
count,57.0,57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
unique,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top,, 77d6bc3e-0cf1-4b5b-9601-d69825a000f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freq,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mean,0.5614035087719298,,5.0701754385964914,6.4035087719298245,5.807017543859649,3.4210526315789473,3.8421052631578947,2.7017543859649122,3.280701754385965,3.263157894736842,3.912280701754386,2.456140350877193,4.035087719298246,3.017543859649123,3.8421052631578947,0.7157894736842106,0.7087719298245615,0.643859649122807,0.7140350877192981,0.6105263157894738,0.7964912280701754,0.7350877192982457,0.7298245614035088,0.5614035087719298,0.7000000000000001,0.43157894736842106,0.7438596491228069,0.6771929824561405,0.30000000000000004,5.210526315789473,3.1066666666666665,-1.3859649122807018,-1.3333333333333333,-0.2631578947368421,0.5789473684210527,-3.1964912280701756,1.1821404837852207
std,0.5006261743217589,,1.4375034052482278,0.923109054128783,0.7891812323819286,1.1010931000771886,1.0655225693830523,1.2095588375327733,1.221158495108411,1.2468004163439668,0.9118407942646639,0.8252743145376507,0.778389185633239,1.231886301429285,1.0486296105634134,0.16123349714468072,0.14914123430300408,0.19274107711387717,0.19220394348119998,0.21686418604271646,0.1401082646189594,0.16528247257149917,0.20262995149559646,0.27370107910228336,0.1362770287738494,0.2105756521138137,0.1547088785194044,0.17010243117819285,0.19639610121239315,0.5621372867513984,0.29179452979630655,1.5555704737320222,1.5391710817994273,2.1424811700245523,1.7923186142641028,0.9340703767231243,0.09741693103799698
min,0.0,,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2,0.3,0.1,0.1,0.1,0.4,0.3,0.2,0.0,0.3,0.0,0.4,0.2,0.0,3.6666666666666665,2.55,-4.0,-4.0,-4.0,-3.0,-4.6,0.905618686868687
25%,0.0,,4.0,6.0,5.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,0.7,0.6,0.5,0.6,0.5,0.7,0.6,0.6,0.3,0.6,0.3,0.7,0.5,0.2,5.0,2.95,-3.0,-2.0,-2.0,0.0,-3.7,1.1422348484848486
50%,1.0,,5.0,7.0,6.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,0.7,0.7,0.7,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.4,0.8,0.7,0.3,5.333333333333333,3.08,-2.0,-1.0,-1.0,0.0,-3.2,1.2012626262626265
75%,1.0,,6.0,7.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,0.8,0.8,0.8,0.8,0.7,0.9,0.9,0.9,0.8,0.8,0.6,0.8,0.8,0.4,5.666666666666667,3.2700000000000005,0.0,0.0,1.0,1.0,-3.1,1.2436868686868687
