,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,-0.05399492471560386,-0.047053396691645995,0.16270719032308772,0.32269778162813045,0.26978187126735564,0.4035964506529353,0.08304547985373995,0.1615636249070859,0.2817154888397362,0.025524320008465034,0.26705431659751955
Which picture best describes the relationship between Pepper and your country? ,-0.05399492471560386,1.0,0.846034655788964,0.6707075177625623,0.5712055647120465,0.360337913657702,0.4305063438673161,0.4479314396428967,0.27029787919949627,0.34118359291390654,0.9403453653554481,0.5614423786817047
Which picture best describes the relationship between Pepper and your national culture? ,-0.047053396691645995,0.846034655788964,1.0,0.5454847254234468,0.5677505647042524,0.36746233552245305,0.36624697513546267,0.45965385327150965,0.24209819816531283,0.3483721708162939,0.8938255854745617,0.5383694321998131
Which picture best describes the relationship between Pepper and your own preferences? ,0.16270719032308772,0.6707075177625623,0.5454847254234468,1.0,0.6812841460659935,0.6100601230517086,0.5718731809856823,0.6651596284742043,0.40164363797244973,0.6288400429334748,0.8348908331902085,0.7652582880079638
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.32269778162813045,0.5712055647120465,0.5677505647042524,0.6812841460659935,1.0,0.6853079156801553,0.6696885018064819,0.680083264632893,0.5600720715652264,0.7375941039484092,0.6839993547221519,0.8367839292201414
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.26978187126735564,0.360337913657702,0.36746233552245305,0.6100601230517086,0.6853079156801553,1.0,0.6432400980849253,0.6410942492731387,0.3734006429589366,0.7233222664474561,0.5046015325759522,0.8171719781694083
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.4035964506529353,0.4305063438673161,0.36624697513546267,0.5718731809856823,0.6696885018064819,0.6432400980849253,1.0,0.6105756832041873,0.47886347416482966,0.7348557786561506,0.5149145286501703,0.8464140688047188
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.08304547985373995,0.4479314396428967,0.45965385327150965,0.6651596284742043,0.680083264632893,0.6410942492731387,0.6105756832041873,1.0,0.3277690482658315,0.7532459993369484,0.5923517036237661,0.82750353073637
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.1615636249070859,0.27029787919949627,0.24209819816531283,0.40164363797244973,0.5600720715652264,0.3734006429589366,0.47886347416482966,0.3277690482658315,1.0,0.6442119619056295,0.3443008371420656,0.6575829781255633
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.2817154888397362,0.34118359291390654,0.3483721708162939,0.6288400429334748,0.7375941039484092,0.7233222664474561,0.7348557786561506,0.7532459993369484,0.6442119619056295,1.0,0.4977190870250603,0.9177345843981556
mean_cultural_closeness,0.025524320008465034,0.9403453653554481,0.8938255854745617,0.8348908331902085,0.6839993547221519,0.5046015325759522,0.5149145286501703,0.5923517036237661,0.3443008371420656,0.4977190870250603,1.0,0.70184170256389
mean_competence,0.26705431659751955,0.5614423786817047,0.5383694321998131,0.7652582880079638,0.8367839292201414,0.8171719781694083,0.8464140688047188,0.82750353073637,0.6575829781255633,0.9177345843981556,0.70184170256389,1.0
