,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.7862003580011456,0.8492077756084471,0.7054187351886927,0.5144327816506167,0.6571367060144524,0.5726685890356712,0.36782419939975186,0.5247841755873167,0.9564985583110844,0.7340415000700593
Which picture best describes the relationship between Pepper and your national culture? ,0.7862003580011456,1.0,0.6373291668737284,0.6765723753789138,0.5334014286407656,0.48279737681223217,0.5792428984957196,0.2554687239341609,0.5492317876342677,0.8907082458044886,0.6647565404717106
Which picture best describes the relationship between Pepper and your own preferences? ,0.8492077756084471,0.6373291668737284,1.0,0.709537979923259,0.5699539635370368,0.6964409092807232,0.6904123728980264,0.4652223492763746,0.6584916774629769,0.8992359094255982,0.8167319348726451
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.7054187351886927,0.6765723753789138,0.709537979923259,1.0,0.6214012436110098,0.7070782484522381,0.7077189844402082,0.5534400738628584,0.8454753701392673,0.7616293066577905,0.8654274751829786
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.5144327816506167,0.5334014286407656,0.5699539635370368,0.6214012436110098,1.0,0.7333925312675609,0.6377106123904974,0.09757193372235123,0.632252901494096,0.5896954705376801,0.7695225465932967
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.6571367060144524,0.48279737681223217,0.6964409092807232,0.7070782484522381,0.7333925312675609,1.0,0.7752940737831838,0.32213780769517936,0.7780530573274507,0.6643586327161882,0.9001585500828678
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.5726685890356712,0.5792428984957196,0.6904123728980264,0.7077189844402082,0.6377106123904974,0.7752940737831838,1.0,0.3280209874614788,0.7893008817969168,0.6705869655765926,0.8737134686921945
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.36782419939975186,0.2554687239341609,0.4652223492763746,0.5534400738628584,0.09757193372235123,0.32213780769517936,0.3280209874614788,1.0,0.5527618487419453,0.3928101405076486,0.5532763669779917
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.5247841755873167,0.5492317876342677,0.6584916774629769,0.8454753701392673,0.632252901494096,0.7780530573274507,0.7893008817969168,0.5527618487419453,1.0,0.6308727906883062,0.9110401295408894
mean_cultural_closeness,0.9564985583110844,0.8907082458044886,0.8992359094255982,0.7616293066577905,0.5896954705376801,0.6643586327161882,0.6705869655765926,0.3928101405076486,0.6308727906883062,1.0,0.8049547870499985
mean_competence,0.7340415000700593,0.6647565404717106,0.8167319348726451,0.8654274751829786,0.7695225465932967,0.9001585500828678,0.8737134686921945,0.5532763669779917,0.9110401295408894,0.8049547870499985,1.0
