,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.05453418831492114,0.14720281066265944,0.1951019866834804,0.16055010877808315,0.13885856633504018,0.29753472432861205,0.11736704747168665,0.12873733304509818,0.16520465011377217,0.14623848577996654,0.20396707887662646
Which picture best describes the relationship between Pepper and your country? ,0.05453418831492114,1.0,0.81163117454476,0.6667083915262866,0.554952863977748,0.46265771791969973,0.37059760744570525,0.5801880109765392,0.5610200390429185,0.5344317649684404,0.9044491769624714,0.6626177082814708
Which picture best describes the relationship between Pepper and your national culture? ,0.14720281066265944,0.81163117454476,1.0,0.7553693873356605,0.752112097655016,0.48029666907914625,0.5569254822170611,0.6108377425054335,0.6394011763967807,0.705495061252961,0.9407527601476726,0.7725029796423044
Which picture best describes the relationship between Pepper and your own preferences? ,0.1951019866834804,0.6667083915262866,0.7553693873356605,1.0,0.7286429570397289,0.41121573269865713,0.47694819487690515,0.6199717115791642,0.5446441800307906,0.7049172029012228,0.8874001607159877,0.7141865623717405
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.16055010877808315,0.554952863977748,0.752112097655016,0.7286429570397289,1.0,0.6316728937086102,0.7266158302512583,0.7163791521469782,0.6626350263058834,0.8316064638606342,0.7468083475284614,0.8641295672577992
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.13885856633504018,0.46265771791969973,0.48029666907914625,0.41121573269865713,0.6316728937086102,1.0,0.7522040136133455,0.6036539608413495,0.5587367708604936,0.562401982537971,0.4954933990951444,0.806504255704461
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.29753472432861205,0.37059760744570525,0.5569254822170611,0.47694819487690515,0.7266158302512583,0.7522040136133455,1.0,0.5735223279081528,0.6374851190943671,0.6732148279227456,0.5156777146254828,0.8490575072822938
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.11736704747168665,0.5801880109765392,0.6108377425054335,0.6199717115791642,0.7163791521469782,0.6036539608413495,0.5735223279081528,1.0,0.5520053878272367,0.8002194552901462,0.6628738808228077,0.8376383586527018
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.12873733304509818,0.5610200390429185,0.6394011763967807,0.5446441800307906,0.6626350263058834,0.5587367708604936,0.6374851190943671,0.5520053878272367,1.0,0.6693345336462471,0.6391074729300531,0.8122981783672752
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.16520465011377217,0.5344317649684404,0.705495061252961,0.7049172029012228,0.8316064638606342,0.562401982537971,0.6732148279227456,0.8002194552901462,0.6693345336462471,1.0,0.7133226787043209,0.8854368988358886
mean_cultural_closeness,0.14623848577996654,0.9044491769624714,0.9407527601476726,0.8874001607159877,0.7468083475284614,0.4954933990951444,0.5156777146254828,0.6628738808228077,0.6391074729300531,0.7133226787043209,1.0,0.7873850641196943
mean_competence,0.20396707887662646,0.6626177082814708,0.7725029796423044,0.7141865623717405,0.8641295672577992,0.806504255704461,0.8490575072822938,0.8376383586527018,0.8122981783672752,0.8854368988358886,0.7873850641196943,1.0
