,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.18688222465924345,0.11567898309303196,0.15341970035436928,0.2656011808090946,0.3318318241979839,0.3585280092688953,0.40198789766684523,0.3113995776646093,0.3391126701364775,0.16880159151018834,0.40427118865739964
Which picture best describes the relationship between Pepper and your country? ,0.18688222465924345,1.0,0.889449924733298,0.5844557654481892,0.2617367862389312,0.18617883147959602,0.21294681332423188,0.23601914788084238,0.28642874120393735,0.2838227917167241,0.9201340213930281,0.3897217067176197
Which picture best describes the relationship between Pepper and your national culture? ,0.11567898309303196,0.889449924733298,1.0,0.6479645095871858,0.40416002740034235,0.3036102693977764,0.36050446549219817,0.3804065856763821,0.41513603931037013,0.356886891693747,0.9447001632093494,0.5269297617227499
Which picture best describes the relationship between Pepper and your own preferences? ,0.15341970035436928,0.5844557654481892,0.6479645095871858,1.0,0.537869051047724,0.4041993621304415,0.44472337670764583,0.4888671601292189,0.5099044344645915,0.48711988414156515,0.8265372228400942,0.6234040964952536
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.2656011808090946,0.2617367862389312,0.40416002740034235,0.537869051047724,1.0,0.760732420147872,0.6519189993789625,0.7701646180719989,0.688075752738335,0.8751947932166458,0.4463952499687846,0.8792640527354376
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.3318318241979839,0.18617883147959602,0.3036102693977764,0.4041993621304415,0.760732420147872,1.0,0.7611974529921711,0.698042616585078,0.6181485200028793,0.647457307665504,0.3315462956773963,0.8646940006750125
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.3585280092688953,0.21294681332423188,0.36050446549219817,0.44472337670764583,0.6519189993789625,0.7611974529921711,1.0,0.5675422568495413,0.6057360642585771,0.5687869778124748,0.3778507847832727,0.8263487417156354
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.40198789766684523,0.23601914788084238,0.3804065856763821,0.4888671601292189,0.7701646180719989,0.698042616585078,0.5675422568495413,1.0,0.6024651091110469,0.7316629827132225,0.41001700769764904,0.839423447714091
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.3113995776646093,0.28642874120393735,0.41513603931037013,0.5099044344645915,0.688075752738335,0.6181485200028793,0.6057360642585771,0.6024651091110469,1.0,0.7045368233685493,0.4494787849043403,0.829422225195891
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.3391126701364775,0.2838227917167241,0.356886891693747,0.48711988414156515,0.8751947932166458,0.647457307665504,0.5687869778124748,0.7316629827132225,0.7045368233685493,1.0,0.4180190963067859,0.8523613523023806
mean_cultural_closeness,0.16880159151018834,0.9201340213930281,0.9447001632093494,0.8265372228400942,0.4463952499687846,0.3315462956773963,0.3778507847832727,0.41001700769764904,0.4494787849043403,0.4180190963067859,1.0,0.5714743334567304
mean_competence,0.40427118865739964,0.3897217067176197,0.5269297617227499,0.6234040964952536,0.8792640527354376,0.8646940006750125,0.8263487417156354,0.839423447714091,0.829422225195891,0.8523613523023806,0.5714743334567304,1.0
