,Nationality,Participant ID,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
count,36.0,36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
unique,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top,, 77d6bc3e-0cf1-4b5b-9601-d69825a000f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freq,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mean,1.0,,5.388888888888889,6.555555555555555,5.777777777777778,3.25,3.5833333333333335,2.7222222222222223,3.5,3.3055555555555554,4.055555555555555,2.4722222222222223,3.9166666666666665,2.611111111111111,3.6944444444444446,0.7166666666666667,0.6972222222222222,0.6277777777777778,0.7583333333333333,0.6305555555555554,0.8083333333333333,0.7472222222222222,0.7499999999999999,0.6416666666666668,0.7111111111111111,0.4555555555555556,0.7694444444444444,0.7083333333333334,0.2972222222222223,5.194444444444445,3.0577777777777775,-1.1111111111111112,-1.1944444444444444,-0.8888888888888888,0.3888888888888889,-3.338888888888889,1.18822601010101
std,0.0,,1.5170983163879992,1.0266295602447135,0.9888264649460884,1.1801936887041646,1.0790207200446684,1.3007934086792923,1.230563169563316,1.1419142936176314,0.7538262188687577,0.8446845940894527,0.8062257748298549,1.293451148291219,1.090725694059941,0.12983506020002017,0.13198725287176383,0.1798588511839391,0.15923926292577112,0.22015506800492685,0.14614083227196586,0.14829721336580637,0.18439088914585774,0.28422827847649906,0.1347543326158019,0.18584854731657854,0.14893803974317538,0.17948338562186117,0.2006932429798716,0.6684499957554019,0.28428467735313806,1.4885808731382435,1.6702342768852934,2.2649853708487235,1.8248722503667838,0.7586747007692439,0.1042786997558409
min,1.0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.3,0.3,0.1,0.4,0.1,0.4,0.3,0.3,0.0,0.3,0.1,0.4,0.2,0.0,3.6666666666666665,2.55,-4.0,-4.0,-4.0,-3.0,-4.5,0.905618686868687
25%,1.0,,4.0,6.75,5.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.75,1.0,3.0,0.7,0.6,0.5,0.7,0.5,0.7,0.7,0.7,0.5,0.6,0.3,0.7,0.6,0.17500000000000002,4.666666666666667,2.8475,-2.0,-2.25,-2.25,-1.0,-4.125,1.1579703282828282
50%,1.0,,6.0,7.0,6.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.5,4.0,0.7,0.7,0.7,0.8,0.7,0.8,0.8,0.7,0.7,0.7,0.5,0.8,0.8,0.3,5.333333333333333,3.065,-1.0,-1.0,-1.0,0.0,-3.3,1.2075441919191916
75%,1.0,,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,0.8,0.8,0.7,0.9,0.725,0.9,0.9,0.9,0.8250000000000001,0.8,0.6,0.9,0.8,0.4,5.666666666666667,3.2700000000000005,0.0,0.0,0.25,1.0,-3.1,1.2550978535353536
max,1.0,,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.8,1.0,1.0,0.8,6.333333333333333,3.6700000000000004,2.0,3.0,4.0,4.0,-1.2,1.356439393939394
