,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.0677534143499636,0.10109587962126505,0.3118304103725959,0.17202460187251095,0.24734296727668906,0.34803592302542047,0.033296357910601364,0.1135651217545698,0.2621774327378431,0.1806950345686742,0.24636993484761496
Which picture best describes the relationship between Pepper and your country? ,0.0677534143499636,1.0,0.8483218479574901,0.7105365992608244,0.5641142998462987,0.3630524730015559,0.33216811457450385,0.6253471040664524,0.5134279787688191,0.44362201237045923,0.9274320325985437,0.6241170728497847
Which picture best describes the relationship between Pepper and your national culture? ,0.10109587962126505,0.8483218479574901,1.0,0.702638615391015,0.7393723335019573,0.42259049688000433,0.4623974370156393,0.6387221411719858,0.6118832950928232,0.638426183975236,0.9281307113273357,0.7291408747548979
Which picture best describes the relationship between Pepper and your own preferences? ,0.3118304103725959,0.7105365992608244,0.702638615391015,1.0,0.6441954788616118,0.40819071218616815,0.419221137578466,0.6660976413292683,0.5799816996893434,0.6715385473554544,0.8868692901757074,0.7143306907377924
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.17202460187251095,0.5641142998462987,0.7393723335019573,0.6441954788616118,1.0,0.6747782792459144,0.642111318652036,0.7621333598621245,0.6278680699848278,0.8129709102152228,0.7128220286156375,0.8547122536302295
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.24734296727668906,0.3630524730015559,0.42259049688000433,0.40819071218616815,0.6747782792459144,1.0,0.8245474032120014,0.6364487109040714,0.5242017799387833,0.593667000507362,0.43676006082177893,0.8366769651637276
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.34803592302542047,0.33216811457450385,0.4623974370156393,0.419221137578466,0.642111318652036,0.8245474032120014,1.0,0.4641595424957551,0.530427864025591,0.6519186392245007,0.44505610839108684,0.8184317024880875
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.033296357910601364,0.6253471040664524,0.6387221411719858,0.6660976413292683,0.7621333598621245,0.6364487109040714,0.4641595424957551,1.0,0.5754458608844873,0.7014006574040152,0.7053173455806613,0.8178318892312961
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.1135651217545698,0.5134279787688191,0.6118832950928232,0.5799816996893434,0.6278680699848278,0.5242017799387833,0.530427864025591,0.5754458608844873,1.0,0.7305861997297948,0.6239426703369328,0.8074403337662399
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.2621774327378431,0.44362201237045923,0.638426183975236,0.6715385473554544,0.8129709102152228,0.593667000507362,0.6519186392245007,0.7014006574040152,0.7305861997297948,1.0,0.6451758549375416,0.874207180566691
mean_cultural_closeness,0.1806950345686742,0.9274320325985437,0.9281307113273357,0.8868692901757074,0.7128220286156375,0.43676006082177893,0.44505610839108684,0.7053173455806613,0.6239426703369328,0.6451758549375416,1.0,0.7566807044835256
mean_competence,0.24636993484761496,0.6241170728497847,0.7291408747548979,0.7143306907377924,0.8547122536302295,0.8366769651637276,0.8184317024880875,0.8178318892312961,0.8074403337662399,0.874207180566691,0.7566807044835256,1.0
