,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8221753773868838,0.6911482839544806,0.5130817456351499,0.37293237133854756,0.35330710642732804,0.5056290500603836,0.5345841434572711,0.4285506178191944,0.9231683099448093,0.6166313561227699
Which picture best describes the relationship between Pepper and your national culture? ,0.8221753773868838,1.0,0.6565197707937872,0.7485345815912089,0.48013210623376784,0.48720252783260243,0.582505617153113,0.6910495852923406,0.6653272055040356,0.9153776511060441,0.7670222338284122
Which picture best describes the relationship between Pepper and your own preferences? ,0.6911482839544806,0.6565197707937872,1.0,0.6404768328827766,0.3965103432602871,0.30514335841241397,0.6773404186194437,0.5418338420234157,0.6310547428675068,0.8704445764085071,0.6778986304110163
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.5130817456351499,0.7485345815912089,0.6404768328827766,1.0,0.6117702441269431,0.6345752794751757,0.7263487893703875,0.6618640875151179,0.8358672149282667,0.7063055383080457,0.8515799220068914
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.37293237133854756,0.48013210623376784,0.3965103432602871,0.6117702441269431,1.0,0.8759756823428033,0.6150920489163473,0.5062013805955596,0.5405647919275722,0.4628653326437954,0.8355870086959097
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.35330710642732804,0.48720252783260243,0.30514335841241397,0.6345752794751757,0.8759756823428033,1.0,0.4819962455725005,0.446015942930959,0.5542201338898952,0.42390202838528857,0.7946003600847008
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.5056290500603836,0.582505617153113,0.6773404186194437,0.7263487893703875,0.6150920489163473,0.4819962455725005,1.0,0.5740153496447116,0.7290071932762863,0.6548566836662428,0.8214140391476926
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.5345841434572711,0.6910495852923406,0.5418338420234157,0.6618640875151179,0.5062013805955596,0.446015942930959,0.5740153496447116,1.0,0.7301607015301949,0.6544470123331194,0.8013301843106514
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.4285506178191944,0.6653272055040356,0.6310547428675068,0.8358672149282667,0.5405647919275722,0.5542201338898952,0.7290071932762863,0.7301607015301949,1.0,0.6417418500723311,0.8558179894095673
mean_cultural_closeness,0.9231683099448093,0.9153776511060441,0.8704445764085071,0.7063055383080457,0.4628653326437954,0.42390202838528857,0.6548566836662428,0.6544470123331194,0.6417418500723311,1.0,0.7636450456677903
mean_competence,0.6166313561227699,0.7670222338284122,0.6778986304110163,0.8515799220068914,0.8355870086959097,0.7946003600847008,0.8214140391476926,0.8013301843106514,0.8558179894095673,0.7636450456677903,1.0
