,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9038741156756381,0.8058066296105564,0.6654403134848464,0.3342588126500436,0.27961639470054,0.8429980784462567,0.45822535359401156,0.4742780166140776,0.9518989107814322,0.6513382809773056
Which picture best describes the relationship between Pepper and your national culture? ,0.9038741156756381,1.0,0.8315218406203,0.710573209257347,0.2902690041709768,0.3915200912589422,0.7531829948778541,0.41836588293597976,0.5716652453470932,0.9621298102256703,0.6557967899170493
Which picture best describes the relationship between Pepper and your own preferences? ,0.8058066296105564,0.8315218406203,1.0,0.61,0.29468984587725094,0.4482107285003976,0.7228548152772212,0.6559360493526303,0.672215143274281,0.9289047210847893,0.724008566387996
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.6654403134848464,0.710573209257347,0.61,1.0,0.7608356020830842,0.6215188768538847,0.8517964850293742,0.532948040099012,0.7442381943393825,0.6984648960464472,0.8504272496596502
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.3342588126500436,0.2902690041709768,0.29468984587725094,0.7608356020830842,1.0,0.704443469345667,0.7013368189228547,0.5381583506343132,0.6238705443468068,0.3230309137001939,0.8125938418813312
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.27961639470054,0.3915200912589422,0.4482107285003976,0.6215188768538847,0.704443469345667,1.0,0.4903651856190198,0.7104941384475364,0.774756100481052,0.3949940329374428,0.833242940842589
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.8429980784462567,0.7531829948778541,0.7228548152772212,0.8517964850293742,0.7013368189228547,0.4903651856190198,1.0,0.5846739327796961,0.7082336576827247,0.8148995270689602,0.8633226194895495
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.45822535359401156,0.41836588293597976,0.6559360493526303,0.532948040099012,0.5381583506343132,0.7104941384475364,0.5846739327796961,1.0,0.7332432105330056,0.5400965066921343,0.8281242563617242
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.4742780166140776,0.5716652453470932,0.672215143274281,0.7442381943393825,0.6238705443468068,0.774756100481052,0.7082336576827247,0.7332432105330056,1.0,0.6057683008194965,0.8913248747908527
mean_cultural_closeness,0.9518989107814322,0.9621298102256703,0.9289047210847893,0.6984648960464472,0.3230309137001939,0.3949940329374428,0.8148995270689602,0.5400965066921343,0.6057683008194965,1.0,0.7149346883236014
mean_competence,0.6513382809773056,0.6557967899170493,0.724008566387996,0.8504272496596502,0.8125938418813312,0.833242940842589,0.8633226194895495,0.8281242563617242,0.8913248747908527,0.7149346883236014,1.0
