,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,-0.09578262852211515,-0.06392419505402479,0.11306675421666129,0.14272345795282002,0.27122540144832413,0.31065305785375175,0.07285345324631733,0.1364172223973017,0.1625929627638575,-0.01884655061064592,0.19738385902796507
Which picture best describes the relationship between Pepper and your country? ,-0.09578262852211515,1.0,0.876788887751875,0.6028605877316912,0.580993188065684,0.42864825089932523,0.4165723301553103,0.4984353749175212,0.3076543304960887,0.37487835113334705,0.9427511585037656,0.5787278914390681
Which picture best describes the relationship between Pepper and your national culture? ,-0.06392419505402479,0.876788887751875,1.0,0.49341107204582973,0.5977184172644429,0.36149449496169717,0.4578927327643042,0.44282352364835975,0.32947109881637354,0.36912214179422426,0.8986234556308036,0.5579435889648504
Which picture best describes the relationship between Pepper and your own preferences? ,0.11306675421666129,0.6028605877316912,0.49341107204582973,1.0,0.6209009875320586,0.6439980918603324,0.48645589704771697,0.7123306257875279,0.36270363585560955,0.6443104713723977,0.7941222219338038,0.7255085995095716
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.14272345795282002,0.580993188065684,0.5977184172644429,0.6209009875320586,1.0,0.6739727053546957,0.7210459083978884,0.7062081725363756,0.6232908628894072,0.722932639155423,0.6817796095779296,0.8299025858922023
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.27122540144832413,0.42864825089932523,0.36149449496169717,0.6439980918603324,0.6739727053546957,1.0,0.797044043420939,0.669007226222872,0.5322928061478821,0.7252766716434637,0.543433699827869,0.8666191911319171
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.31065305785375175,0.4165723301553103,0.4578927327643042,0.48645589704771697,0.7210459083978884,0.797044043420939,1.0,0.6224362185262915,0.6012517043652791,0.7948924131223005,0.5151225635255782,0.8836027056598406
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.07285345324631733,0.4984353749175212,0.44282352364835975,0.7123306257875279,0.7062081725363756,0.669007226222872,0.6224362185262915,1.0,0.46568810867484156,0.7900195794696135,0.6264968460417061,0.8462754289846519
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.1364172223973017,0.3076543304960887,0.32947109881637354,0.36270363585560955,0.6232908628894072,0.5322928061478821,0.6012517043652791,0.46568810867484156,1.0,0.6806814947330525,0.3785204474906937,0.7323985621019616
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.1625929627638575,0.37487835113334705,0.36912214179422426,0.6443104713723977,0.722932639155423,0.7252766716434637,0.7948924131223005,0.7900195794696135,0.6806814947330525,1.0,0.5252019604101812,0.9160038343925563
mean_cultural_closeness,-0.01884655061064592,0.9427511585037656,0.8986234556308036,0.7941222219338038,0.6817796095779296,0.543433699827869,0.5151225635255782,0.6264968460417061,0.3785204474906937,0.5252019604101812,1.0,0.7054620166246182
mean_competence,0.19738385902796507,0.5787278914390681,0.5579435889648504,0.7255085995095716,0.8299025858922023,0.8666191911319171,0.8836027056598406,0.8462754289846519,0.7323985621019616,0.9160038343925563,0.7054620166246182,1.0
