,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8622243157219034,0.5109657878555092,0.5327547448544854,0.27586485932029176,0.3447145234259845,0.3610979045311076,0.34143855844077853,0.365951221573175,0.9194272601014241,0.5097310577442523
Which picture best describes the relationship between Pepper and your national culture? ,0.8622243157219034,1.0,0.3940170605744229,0.49660423835439554,0.2287894567890396,0.36497901642779734,0.3249230557334083,0.3524852939569301,0.2916828961625523,0.866830213224003,0.47379477788849134
Which picture best describes the relationship between Pepper and your own preferences? ,0.5109657878555092,0.3940170605744229,1.0,0.6180788073250294,0.6507223033615281,0.4634409441684669,0.6956565915594799,0.4118812117447555,0.7162726456129465,0.7683593307372679,0.7506750313470404
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.5327547448544854,0.49660423835439554,0.6180788073250294,1.0,0.6061301842258155,0.5619468656944514,0.6447731505982672,0.5995311865639685,0.6391157445339951,0.6511972215644488,0.751806199181852
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.27586485932029176,0.2287894567890396,0.6507223033615281,0.6061301842258155,1.0,0.7209286122839417,0.5787586335054349,0.6121193798171641,0.7018304753097282,0.468051731242715,0.8303360755973386
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.3447145234259845,0.36497901642779734,0.4634409441684669,0.5619468656944514,0.7209286122839417,1.0,0.5848952156599506,0.6963552494620858,0.7872624455594132,0.4644695806384423,0.870525985913001
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.3610979045311076,0.3249230557334083,0.6956565915594799,0.6447731505982672,0.5787586335054349,0.5848952156599506,1.0,0.3659704907386025,0.7935649026672329,0.5553005990800127,0.8070654799759867
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.34143855844077853,0.3524852939569301,0.4118812117447555,0.5995311865639685,0.6121193798171641,0.6963552494620858,0.3659704907386025,1.0,0.6798430808916366,0.43660891716125094,0.7670591328813795
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.365951221573175,0.2916828961625523,0.7162726456129465,0.6391157445339951,0.7018304753097282,0.7872624455594132,0.7935649026672329,0.6798430808916366,1.0,0.5538036681346942,0.9297975844487665
mean_cultural_closeness,0.9194272601014241,0.866830213224003,0.7683593307372679,0.6511972215644488,0.468051731242715,0.4644695806384423,0.5553005990800127,0.43660891716125094,0.5538036681346942,1.0,0.6906058394594847
mean_competence,0.5097310577442523,0.47379477788849134,0.7506750313470404,0.751806199181852,0.8303360755973386,0.870525985913001,0.8070654799759867,0.7670591328813795,0.9297975844487665,0.6906058394594847,1.0
