,Nationality,Participant ID,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
count,73.0,73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0
unique,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top,,af963537-2f40-45ef-a585-362b6a0cfa23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freq,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mean,0.4931506849315068,,4.739726027397261,6.36986301369863,5.219178082191781,3.5616438356164384,3.9178082191780823,2.73972602739726,3.1506849315068495,3.2465753424657535,3.73972602739726,2.4383561643835616,3.9452054794520546,3.1506849315068495,3.9452054794520546,0.7301369863013698,0.7232876712328767,0.6602739726027398,0.7219178082191782,0.6232876712328768,0.8068493150684931,0.7410958904109589,0.7465753424657535,0.5753424657534245,0.7232876712328766,0.44109589041095887,0.7534246575342466,0.6904109589041095,0.31643835616438354,5.050228310502283,3.1004109589041096,-1.4794520547945205,-1.2054794520547945,0.0,0.6986301369863014,-3.0095890410958903,1.1625665905631657
std,0.5034130089044646,,1.5458492565242248,0.8417384344826105,1.3043365208077775,1.0799472899928317,1.0104100468172734,1.1788341375683429,1.2656929687012515,1.2886343106582967,1.0675438744597334,0.897315461837001,0.7797864907015699,1.2874526191574363,0.9558360354350662,0.15783688090596826,0.14862382411945407,0.18837000087549124,0.19310804067388584,0.20105316319129066,0.14174386830093655,0.1623059665829703,0.19081855239760417,0.27577205861091564,0.14290687327495394,0.2247440621131044,0.1537333475903632,0.1659688588273614,0.1965067843260104,0.6102803263910581,0.32474536330692316,1.4729938243920468,1.563106807589625,2.229848026709942,1.6970966343438931,1.080787313793057,0.10105234735015409
min,0.0,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.2,0.3,0.1,0.1,0.1,0.4,0.3,0.2,0.0,0.3,0.0,0.4,0.2,0.0,3.6666666666666665,2.38,-4.0,-4.0,-4.0,-3.0,-4.6,0.931439393939394
25%,0.0,,4.0,6.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,0.7,0.6,0.6,0.6,0.5,0.7,0.7,0.6,0.4,0.6,0.3,0.7,0.6,0.2,4.666666666666667,2.87,-3.0,-2.0,-2.0,0.0,-3.5,1.0713383838383839
50%,0.0,,5.0,7.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,0.8,0.7,0.7,0.8,0.6,0.8,0.7,0.8,0.6,0.7,0.5,0.8,0.7,0.3,5.0,3.08,-2.0,-1.0,0.0,0.0,-3.2,1.1723484848484849
75%,1.0,,6.0,7.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,0.8,0.8,0.8,0.9,0.7,0.9,0.9,0.9,0.8,0.8,0.6,0.9,0.8,0.4,5.666666666666667,3.28,0.0,0.0,2.0,1.0,-2.3,1.2288510101010102
max,1.0,,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,6.333333333333333,3.9899999999999998,2.0,3.0,4.0,4.0,0.0,1.356439393939394
