,Nationality,Participant ID,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
count,37.0,37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
unique,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top,,af963537-2f40-45ef-a585-362b6a0cfa23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freq,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mean,0.0,,4.081081081081081,6.027027027027027,4.783783783783784,3.810810810810811,4.162162162162162,2.7567567567567566,2.972972972972973,3.2162162162162162,3.4324324324324325,2.4594594594594597,4.027027027027027,3.5675675675675675,4.054054054054054,0.7405405405405405,0.7378378378378377,0.6837837837837838,0.672972972972973,0.6108108108108109,0.7945945945945946,0.7378378378378379,0.7459459459459461,0.5108108108108109,0.727027027027027,0.41081081081081083,0.727027027027027,0.6675675675675675,0.3324324324324324,4.873873873873875,3.138918918918919,-1.7027027027027026,-1.2702702702702702,0.5945945945945946,0.8378378378378378,-2.691891891891892,1.1272744335244338
std,0.0,,1.3203193716837012,0.9275561224855132,1.2502252049383193,0.9380191255405615,0.8979456032000526,1.0647223270100208,1.2357293502329008,1.416865380869865,1.1435942496391838,0.9886746064694275,0.7988354887823513,1.119040773275153,0.8802129144558007,0.17710552325200468,0.15697018710455704,0.19509757318599086,0.20500494390874338,0.19261905955045597,0.13528970139409469,0.1705405643361253,0.19663078005150586,0.25471529180612595,0.15027502314949942,0.24920293357443069,0.15027502314949942,0.14729798605784364,0.19444229943046806,0.573872223869852,0.35940370201351707,1.5067416070017678,1.5027502314949939,1.9784879111115172,1.6246967839075817,1.175059898799106,0.10305255377775784
min,0.0,,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.2,0.4,0.2,0.1,0.2,0.5,0.4,0.2,0.0,0.3,0.0,0.4,0.4,0.0,3.6666666666666665,2.38,-4.0,-4.0,-4.0,-3.0,-4.6,0.931439393939394
25%,0.0,,3.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,0.7,0.7,0.6,0.6,0.5,0.7,0.7,0.6,0.3,0.6,0.2,0.6,0.5,0.2,4.333333333333333,2.88,-3.0,-2.0,-1.0,0.0,-3.3,1.0434343434343434
50%,0.0,,4.0,6.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,0.8,0.7,0.7,0.7,0.6,0.8,0.7,0.8,0.5,0.7,0.4,0.8,0.7,0.3,5.0,3.1399999999999997,-2.0,-1.0,1.0,1.0,-3.1,1.1409090909090909
75%,0.0,,5.0,7.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,0.8,0.9,0.8,0.8,0.7,0.9,0.9,0.9,0.7,0.8,0.5,0.8,0.8,0.4,5.333333333333333,3.3899999999999997,-1.0,0.0,2.0,2.0,-2.2,1.2202020202020203
