,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
Nationality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Which picture best describes your relationship with Italy or Germany?,,1.0,,0.4642424628376341,-0.08360994160918231,-0.17243221496361688,-0.18231230749590066,0.18231230749590063,-0.4388768352515431,-0.39161243267045254,-0.27182087469965033,0.0710268940540555,-0.2338785731781984,0.13302512256330745,0.06466208061135668,-0.21725526171458648,-0.14955968170252532,-0.048069269658423334,-0.11611236372217595,0.2895789726775012,0.36216751877151615,0.47025334808176966,-0.3318586381264118,0.17725017495357454,-0.39255941366327357,-0.15425940440687333,0.02787040293842722,-0.14197546129469635,0.2676751708237251,-0.4673268892889833,-0.047411794715617156,-0.19230655440245292,-0.22778602011650761,0.3690665676163077,0.3946829948246232,0.2730184777592892
Which picture best describes your relationship with Italian or German language?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Which picture best describes your relationship with Italian or German Culture?,,0.4642424628376341,,1.0,-0.06469214201726257,-0.056980288229818946,-0.1684525097154304,0.1310186186675571,-0.5447023851109861,-0.21158757300632777,0.1690791661820613,0.20483662259967567,0.17056057308448833,0.0827448474261695,-0.34188172937891376,-0.6106870632474205,-0.3080855144985406,-0.19767387315371668,-0.3426474229010184,-0.19339751136609123,-0.3046358979224711,0.07312724241271323,-0.20189974481330525,-0.502865352970744,-0.4883629221813439,-0.5788137703187958,-0.01964754090803397,-0.26311565496179506,0.6631474587109326,-0.1392030113831683,0.16711727818510141,-0.24402344039067872,0.010998644500592843,0.4139186771923578,0.17364802487477046,0.3954246372779375
I see myself as someone who  [... is reserved ],,-0.08360994160918231,,-0.06469214201726257,1.0,0.3784474948970622,-0.12209296254469153,-0.41067632855941694,0.02842529100415824,-0.20434308173576962,0.10828712496502163,-0.1700586051209514,0.596751650160525,0.06215359760922852,0.02703196392121813,-0.3276543941569365,-0.18757014381354087,-0.14066740902678862,-0.3894547724495083,-0.003822896999496626,-0.04129200695076669,-0.277537799820983,0.33181990169874037,-0.34158008671441453,0.3571791697697891,-0.060327576461073056,-0.039614126959206554,-0.20742885823497678,0.7040204642423514,0.07255619027743623,-0.24067734139967112,-0.025082834064057327,0.5491793855616168,0.01402619734922766,0.2052403085027589,0.7884051194787282
I see myself as someone who  [... is generally trusting],,-0.17243221496361688,,-0.056980288229818946,0.3784474948970622,1.0,-0.2346293291618617,-0.3754069266589786,-0.05462564606944518,0.3789129424378076,0.16956156135971892,-1.5085428059193314e-16,0.10690449676496984,0.5532061633560625,-0.07142857142857151,0.14581652331529787,-0.5149408415230615,-0.14159846508095775,-0.5011198222313543,-0.08081220356417687,-0.1636634176769942,-0.27500954910846337,0.33745963248767824,0.11461365101225043,0.37411936311828975,-0.13192390185661293,0.5911079032039831,0.038803873984119365,0.2433071219698131,0.38803336091795637,-0.718260325514531,-0.203933047534963,0.27575061086368025,0.3335621924974956,-0.3828153544092199,0.3484506601470839
I see myself as someone who  [... tends to be lazy],,-0.18231230749590066,,-0.1684525097154304,-0.12209296254469153,-0.2346293291618617,1.0,0.29479768786127175,0.04710166169422897,-0.3702855327463829,0.24019659668806725,-0.021086537485779253,0.11412733313959823,-0.1448063299554036,0.11731466458093073,0.1407002759024287,0.09514592656112278,0.44768198495416717,0.22045763947472619,0.02986343814880839,0.28672177630425083,0.361341713714379,-0.38302322278062023,-0.0047060517087141865,-0.2429892704259024,0.13903153119703698,-0.1921451703667331,-0.43178218926519596,-0.211459713634931,0.5298330239431169,0.3661906472659045,0.8792193872685217,-0.11435580213985913,-0.10956886284322603,0.37909201047052987,-0.266758490176544
"I see myself as someone who  [... is relaxed, handles stress well]",,0.18231230749590063,,0.1310186186675571,-0.41067632855941694,-0.3754069266589786,0.29479768786127175,1.0,-0.3700844847403705,0.021781501926257902,0.03829221106621365,0.07731730411452391,-0.640868870706975,-0.0369114174396127,-0.07038879874855826,0.05089158915619767,-0.16280525211569902,-0.07558267278446971,0.03821265750895253,-0.0033181597943121467,0.17920111019015694,0.15055904738099143,-0.28207136561363505,-0.10823918930042924,-0.5167013221700223,-0.05236252473654638,-0.0020225807407025305,-0.4349687736878175,-0.21478978786540237,0.10521239407838427,0.3416140937581257,0.21938617091843118,-0.9182431241131259,0.2313120437801438,-0.02897125933677223,-0.40487269551862476
I see myself as someone who  [... has few artistic interests],,-0.4388768352515431,,-0.5447023851109861,0.02842529100415824,-0.05462564606944518,0.04710166169422897,-0.3700844847403705,1.0,0.15575519124266635,0.32013204001960227,-0.07363949794616062,0.11241474866767126,-0.34704913126482956,-0.24581540731250348,0.15681727281343827,0.21413183098557825,-0.2504176347637092,0.2771616897318814,-0.3901242641002494,-0.2086051316659163,-0.210316040134433,0.02649880376755812,0.027391195715284596,0.425915487006354,0.014713124590627187,-0.3696492350946939,0.5100496089101533,-0.3663279156453852,0.2840215363400876,0.2717871232046044,0.07603032580216862,0.2754656232953445,-0.8644876072314969,-0.18010572969243654,-0.38584884379224604
"I see myself as someone who  [... is ongoing, sociable]",,-0.39161243267045254,,-0.21158757300632777,-0.20434308173576962,0.3789129424378076,-0.3702855327463829,0.021781501926257902,0.15575519124266635,1.0,0.24173712639858946,0.03405355158753287,-0.2977301061035009,0.160487996585419,-0.0378912942437806,0.39159690502988154,-0.37218710706233926,-0.19717657960324791,-0.24209800260338168,-0.1768350613109003,-0.3472794481039395,-0.5349173442494038,0.23495712347604286,0.06840003830403178,0.24807767022869204,0.10205816740366326,0.46708836111701074,0.367949833984447,-0.30385018351587517,0.3185088685168952,-0.14685199280136557,-0.3380688110702966,-0.1663931194811474,-0.01966082717592504,-0.9944710496083732,-0.26984039841104945
