,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.30845402395184657,0.28593138470052004,0.12843225981358705,0.23108952131999702,0.08918825850158456,0.30845402395184673,0.25354627641855493,0.4382299106011074,0.35,0.29000309723722895,0.34738964761642666
Which picture best describes the relationship between Pepper and your country? ,0.30845402395184657,1.0,0.9760898075810149,0.27989174754428786,-0.03588491625569108,0.10594096819207552,-0.19784172661870517,0.3060288360755627,0.4159193210491372,0.023469327909379667,0.9143393551062107,0.28772545320015175
Which picture best describes the relationship between Pepper and your national culture? ,0.28593138470052004,0.9760898075810149,1.0,0.44234298547771445,0.0916840506126031,0.2550172225238598,-0.09063691070395138,0.42839040578465315,0.5169872324591765,0.1527133531923232,0.970019095084865,0.4215495713223646
Which picture best describes the relationship between Pepper and your own preferences? ,0.12843225981358705,0.27989174754428786,0.44234298547771445,1.0,0.7536992687338018,0.7772797934847872,0.5124171993503118,0.8547924327535799,0.6277703362906877,0.6301207747104117,0.6412594289083781,0.7992772543388509
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.23108952131999702,-0.03588491625569108,0.0916840506126031,0.7536992687338018,1.0,0.8616107076886756,0.8449266645658172,0.8634593969478326,0.779002617453192,0.9182767820873563,0.28084446535281227,0.9212555089086468
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.08918825850158456,0.10594096819207552,0.2550172225238598,0.7772797934847872,0.8616107076886756,1.0,0.844110294949763,0.6784005252999681,0.8160596576335589,0.7421737225310421,0.4155111384577318,0.9083624500769087
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.30845402395184673,-0.19784172661870517,-0.09063691070395138,0.5124171993503118,0.8449266645658172,0.844110294949763,1.0,0.5100480601259378,0.6871710521681397,0.8080154323086414,0.05577029774323601,0.8018386307652726
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.25354627641855493,0.3060288360755627,0.42839040578465315,0.8547924327535799,0.8634593969478326,0.6784005252999681,0.5100480601259378,1.0,0.7407437469876467,0.8240253983603036,0.5965577046296118,0.8653021729453285
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.4382299106011074,0.4159193210491372,0.5169872324591765,0.6277703362906877,0.779002617453192,0.8160596576335589,0.6871710521681397,0.7407437469876467,1.0,0.7753298418327282,0.6013163748719698,0.9309555358870445
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.35,0.023469327909379667,0.1527133531923232,0.6301207747104117,0.9182767820873563,0.7421737225310421,0.8080154323086414,0.8240253983603036,0.7753298418327282,1.0,0.28863515809931745,0.8996780886448035
mean_cultural_closeness,0.29000309723722895,0.9143393551062107,0.970019095084865,0.6412594289083781,0.28084446535281227,0.4155111384577318,0.05577029774323601,0.5965577046296118,0.6013163748719698,0.28863515809931745,1.0,0.5672883796741327
mean_competence,0.34738964761642666,0.28772545320015175,0.4215495713223646,0.7992772543388509,0.9212555089086468,0.9083624500769087,0.8018386307652726,0.8653021729453285,0.9309555358870445,0.8996780886448035,0.5672883796741327,1.0
