,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9737289911202953,0.9771398364036775,0.7777777777777778,0.2668802563418119,0.6831300510639731,0.6024640760767095,0.9428090415820634,0.9428090415820634,0.988538303359044,0.8205099681801448
Which picture best describes the relationship between Pepper and your national culture? ,0.9737289911202953,1.0,0.9880643635111419,0.7302967433402214,0.17541160386140583,0.5345224838248487,0.4242640687119286,0.903696114115064,0.903696114115064,0.9944903161976939,0.7295491585061753
Which picture best describes the relationship between Pepper and your own preferences? ,0.9771398364036775,0.9880643635111419,1.0,0.8268106308031117,0.3249711651033535,0.6381723297967091,0.5240002587656238,0.956689206214921,0.956689206214921,0.9962679474209224,0.820075019192949
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.7777777777777778,0.7302967433402214,0.8268106308031117,1.0,0.8006407690254356,0.8783100656536798,0.7745966692414832,0.9428090415820635,0.9428090415820635,0.7867957924694434,0.9728592991419753
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.2668802563418119,0.17541160386140583,0.3249711651033535,0.8006407690254356,1.0,0.7969722925954421,0.7442084075352506,0.5661385170722979,0.5661385170722979,0.26166771208331135,0.7621825314069035
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.6831300510639731,0.5345224838248487,0.6381723297967091,0.8783100656536798,0.7969722925954421,1.0,0.9827076298239906,0.8280786712108251,0.8280786712108251,0.6201736729460423,0.9538737926972919
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.6024640760767095,0.4242640687119286,0.5240002587656238,0.7745966692414832,0.7442084075352506,0.9827076298239906,1.0,0.7302967433402213,0.7302967433402213,0.5156879540323449,0.8850696324315177
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.9428090415820634,0.903696114115064,0.956689206214921,0.9428090415820635,0.5661385170722979,0.8280786712108251,0.7302967433402213,1.0,1.0,0.9415130835240085,0.9510776775712662
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.9428090415820634,0.903696114115064,0.956689206214921,0.9428090415820635,0.5661385170722979,0.8280786712108251,0.7302967433402213,1.0,1.0,0.9415130835240085,0.9510776775712662
mean_cultural_closeness,0.988538303359044,0.9944903161976939,0.9962679474209224,0.7867957924694434,0.26166771208331135,0.6201736729460423,0.5156879540323449,0.9415130835240085,0.9415130835240085,1.0,0.79547441781174
mean_competence,0.8205099681801448,0.7295491585061753,0.820075019192949,0.9728592991419753,0.7621825314069035,0.9538737926972919,0.8850696324315177,0.9510776775712662,0.9510776775712662,0.79547441781174,1.0
