,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9271726499455305,0.8992288030258969,0.9446104285307815,0.760885910252682,0.8031157077540443,0.936585811581694,0.8143450710459552,0.936585811581694,0.9693312674859769,0.9803808431868708
Which picture best describes the relationship between Pepper and your national culture? ,0.9271726499455305,1.0,0.8703882797784892,0.9684959969581862,0.5222329678670935,0.7276068751089989,0.9428090415820634,0.8783100656536799,0.9428090415820634,0.9609876522409448,0.946811099711826
Which picture best describes the relationship between Pepper and your own preferences? ,0.8992288030258969,0.8703882797784892,1.0,0.9655810287305759,0.45454545454545453,0.464420364012824,0.9847319278346618,0.5606119105813882,0.9847319278346618,0.9651142956027288,0.819281060795088
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.9446104285307815,0.9684959969581862,0.9655810287305759,1.0,0.5057805388588731,0.619268061550524,0.9961164901835046,0.7475319302283772,0.9961164901835046,0.9957974981203138,0.9145488309220716
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.760885910252682,0.5222329678670935,0.45454545454545453,0.5057805388588731,1.0,0.8866206949335731,0.492365963917331,0.6625413488689132,0.492365963917331,0.5790685773616372,0.7687527134332764
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.8031157077540443,0.7276068751089989,0.464420364012824,0.619268061550524,0.8866206949335731,1.0,0.5716619504750295,0.9230930832457441,0.5716619504750295,0.6633637240671432,0.8833420972276735
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.936585811581694,0.9428090415820634,0.9847319278346618,0.9961164901835046,0.492365963917331,0.5716619504750295,1.0,0.6900655593423544,1.0,0.9931459096297017,0.8894041747286443
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.8143450710459552,0.8783100656536799,0.5606119105813882,0.7475319302283772,0.6625413488689132,0.9230930832457441,0.6900655593423544,1.0,0.6900655593423543,0.7574763968621588,0.9125274144438846
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.936585811581694,0.9428090415820634,0.9847319278346618,0.9961164901835046,0.492365963917331,0.5716619504750295,1.0,0.6900655593423543,1.0,0.9931459096297017,0.8894041747286443
mean_cultural_closeness,0.9693312674859769,0.9609876522409448,0.9651142956027288,0.9957974981203138,0.5790685773616372,0.6633637240671432,0.9931459096297017,0.7574763968621588,0.9931459096297017,1.0,0.9364394335161357
mean_competence,0.9803808431868708,0.946811099711826,0.819281060795088,0.9145488309220716,0.7687527134332764,0.8833420972276735,0.8894041747286443,0.9125274144438846,0.8894041747286443,0.9364394335161357,1.0
