,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.925139792100215,0.4966388435102966,0.5453819989124769,0.3922812256741996,0.33893430009249836,0.41322902912449533,0.2913098877359752,0.3974233829266446,0.9294023588594916,0.5338262756432881
Which picture best describes the relationship between Pepper and your national culture? ,0.925139792100215,1.0,0.4425927125457825,0.5276176723967376,0.320591651648899,0.2955907923189519,0.35664828881489385,0.3331446773468971,0.36652692629831035,0.9058192709622005,0.4942422552025826
Which picture best describes the relationship between Pepper and your own preferences? ,0.4966388435102966,0.4425927125457825,1.0,0.8278340751649602,0.8643158782318836,0.5771323127541148,0.8040911029633899,0.3640134251261283,0.8005108885503673,0.7583820676092264,0.8431785110452286
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.5453819989124769,0.5276176723967376,0.8278340751649602,1.0,0.835834232268633,0.7171026165308604,0.8485881178717731,0.5736592173154036,0.8977621746376145,0.7393294280647884,0.9278349357703541
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.3922812256741996,0.320591651648899,0.8643158782318836,0.835834232268633,1.0,0.6625640486722069,0.7762258850662067,0.5639929132804149,0.8450960375266664,0.6183447006297109,0.9037442981117103
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.33893430009249836,0.2955907923189519,0.5771323127541148,0.7171026165308604,0.6625640486722069,1.0,0.46672117467101154,0.8676860842417317,0.7564338378606476,0.47283802951090464,0.8232083107482869
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.41322902912449533,0.35664828881489385,0.8040911029633899,0.8485881178717731,0.7762258850662067,0.46672117467101154,1.0,0.34789340814117076,0.8370187811559553,0.6155155879858061,0.83747554862886
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.2913098877359752,0.3331446773468971,0.3640134251261283,0.5736592173154036,0.5639929132804149,0.8676860842417317,0.34789340814117076,1.0,0.6948400340768908,0.3822632224155958,0.7468439258513027
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.3974233829266446,0.36652692629831035,0.8005108885503673,0.8977621746376145,0.8450960375266664,0.7564338378606476,0.8370187811559553,0.6948400340768908,1.0,0.6115152699838478,0.9555543187625036
mean_cultural_closeness,0.9294023588594916,0.9058192709622005,0.7583820676092264,0.7393294280647884,0.6183447006297109,0.47283802951090464,0.6155155879858061,0.3822632224155958,0.6115152699838478,1.0,0.7287615943234981
mean_competence,0.5338262756432881,0.4942422552025826,0.8431785110452286,0.9278349357703541,0.9037442981117103,0.8232083107482869,0.83747554862886,0.7468439258513027,0.9555543187625036,0.7287615943234981,1.0
