,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9511544691994284,0.9914573982080404,0.9758137871429273,0.8817663872718716,0.8646430798325933,0.9044872212590075,0.36226673028138096,0.7121119454783053,0.9941571775185508,0.9531311281320408
Which picture best describes the relationship between Pepper and your national culture? ,0.9511544691994284,1.0,0.9262116498428256,0.9826344764129071,0.8942525493520541,0.8905881248488706,0.9182231382612243,0.37313714241359835,0.8571995667449009,0.9777065407206539,0.9844321774731754
Which picture best describes the relationship between Pepper and your own preferences? ,0.9914573982080404,0.9262116498428256,1.0,0.9720028343615573,0.8498365855987976,0.8333333333333334,0.909363506104144,0.4364357804719847,0.7028634960055148,0.9834197308953929,0.9497852438233334
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.9758137871429273,0.9826344764129071,0.9720028343615573,1.0,0.865542534829261,0.8669214468630108,0.9415677202890336,0.46434543333082406,0.8113504400383389,0.991913244448829,0.9903574567990089
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.8817663872718716,0.8942525493520541,0.8498365855987976,0.865542534829261,1.0,0.9805806756909202,0.6826150015195415,-2.850789554493224e-17,0.7784068086568318,0.8917770305347346,0.8809536464598624
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.8646430798325933,0.8905881248488706,0.8333333333333334,0.8669214468630108,0.9805806756909202,1.0,0.658504607868518,0.0,0.7442084075352509,0.8796644381862458,0.8687060156920733
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.9044872212590075,0.9182231382612243,0.909363506104144,0.9415677202890336,0.6826150015195415,0.658504607868518,1.0,0.6774310065588096,0.7817698236576776,0.9242747261112451,0.9360767687176333
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.36226673028138096,0.37313714241359835,0.4364357804719847,0.46434543333082406,-2.850789554493224e-17,0.0,0.6774310065588096,1.0,0.4059989714705753,0.38982345156608383,0.4632332885611546
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.7121119454783053,0.8571995667449009,0.7028634960055148,0.8113504400383389,0.7784068086568318,0.7442084075352509,0.7817698236576776,0.4059989714705753,1.0,0.7755128099156036,0.8815886189379414
mean_cultural_closeness,0.9941571775185508,0.9777065407206539,0.9834197308953929,0.991913244448829,0.8917770305347346,0.8796644381862458,0.9242747261112451,0.38982345156608383,0.7755128099156036,1.0,0.9783083332605188
mean_competence,0.9531311281320408,0.9844321774731754,0.9497852438233334,0.9903574567990089,0.8809536464598624,0.8687060156920733,0.9360767687176333,0.4632332885611546,0.8815886189379414,0.9783083332605188,1.0
