,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9513029883089882,0.8086075400626398,0.7455530202571381,0.3522606864821506,0.5057217374241736,0.840168050416806,0.5645357513693777,0.6016568375961869,0.9603130419399314,0.7048120801994322
Which picture best describes the relationship between Pepper and your national culture? ,0.9513029883089882,1.0,0.8269230769230769,0.6652245999408508,0.08377666092856145,0.40893041005476527,0.6793662204867574,0.4149889683565516,0.48650425541051995,0.9706454581663984,0.5488083489551434
Which picture best describes the relationship between Pepper and your own preferences? ,0.8086075400626398,0.8269230769230769,1.0,0.7899542124297603,0.3351066437142455,0.7156282175958393,0.6793662204867574,0.7054812462061374,0.7054311703452538,0.9275056600256694,0.752852478694876
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.7455530202571381,0.6652245999408508,0.7899542124297603,1.0,0.6429882872223459,0.8177918963496899,0.9179850920431567,0.9196277747027303,0.9334835455531587,0.7694558736068323,0.9412239745679822
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.3522606864821506,0.08377666092856145,0.3351066437142455,0.6429882872223459,1.0,0.60569601373955,0.7398954355004852,0.8135335281317468,0.6888051645745156,0.26310707997118404,0.801538136492947
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.5057217374241736,0.40893041005476527,0.7156282175958393,0.8177918963496899,0.60569601373955,1.0,0.722315118514615,0.9265707851304377,0.9569321102069626,0.5733381986594611,0.901438099771817
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.840168050416806,0.6793662204867574,0.6793662204867574,0.9179850920431567,0.7398954355004852,0.722315118514615,1.0,0.8551861104941365,0.8593378488473195,0.7620007620011431,0.9321046345030829
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.5645357513693777,0.4149889683565516,0.7054812462061374,0.9196277747027303,0.8135335281317468,0.9265707851304377,0.8551861104941365,1.0,0.9711096544491815,0.5895903280541518,0.9805877399040379
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.6016568375961869,0.48650425541051995,0.7054311703452538,0.9334835455531587,0.6888051645745156,0.9569321102069626,0.8593378488473195,0.9711096544491815,1.0,0.6275320916531605,0.9634163297938246
mean_cultural_closeness,0.9603130419399314,0.9706454581663984,0.9275056600256694,0.7694558736068323,0.26310707997118404,0.5733381986594611,0.7620007620011431,0.5895903280541518,0.6275320916531605,1.0,0.699742005581981
mean_competence,0.7048120801994322,0.5488083489551434,0.752852478694876,0.9412239745679822,0.801538136492947,0.901438099771817,0.9321046345030829,0.9805877399040379,0.9634163297938246,0.699742005581981,1.0
