,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8108921039765812,0.7288450069637961,0.5323883589064385,0.34326575739502024,0.35172622905632955,0.634960441576023,0.4788103328350659,0.4963345675636345,0.9256445968076243,0.6299695471076182
Which picture best describes the relationship between Pepper and your national culture? ,0.8108921039765812,1.0,0.6944393229108481,0.8061865930162335,0.4519747616761893,0.5266257616169289,0.6764546566519865,0.6345968396707042,0.7041875281388652,0.9237745687756064,0.7749464653067274
Which picture best describes the relationship between Pepper and your own preferences? ,0.7288450069637961,0.6944393229108481,1.0,0.6630653248585929,0.44612256939434075,0.40247229426799636,0.8336281500014158,0.490101596477811,0.7066222954967886,0.8829371298966296,0.7423154619511747
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.5323883589064385,0.8061865930162335,0.6630653248585929,1.0,0.6220761762637713,0.7664543399508379,0.7064174200637432,0.6429896268359788,0.8808708973483,0.7399041126726094,0.8758474534214348
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.34326575739502024,0.4519747616761893,0.44612256939434075,0.6220761762637713,1.0,0.8957896195934795,0.48811191811364435,0.7271489568893523,0.4608949074906159,0.4566989781466798,0.8140926065659195
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.35172622905632955,0.5266257616169289,0.40247229426799636,0.7664543399508379,0.8957896195934795,1.0,0.43621740520944197,0.754734336512357,0.5777279622518696,0.4737534470434103,0.8396049913516374
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.634960441576023,0.6764546566519865,0.8336281500014158,0.7064174200637432,0.48811191811364435,0.43621740520944197,1.0,0.5576983967933118,0.824529769545218,0.7842601475182575,0.8160209953905376
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.4788103328350659,0.6345968396707042,0.490101596477811,0.6429896268359788,0.7271489568893523,0.754734336512357,0.5576983967933118,1.0,0.6461976401119142,0.5915654846668466,0.8656753240152288
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.4963345675636345,0.7041875281388652,0.7066222954967886,0.8808708973483,0.4608949074906159,0.5777279622518696,0.824529769545218,0.6461976401119142,1.0,0.7024650110144645,0.848809138189117
mean_cultural_closeness,0.9256445968076243,0.9237745687756064,0.8829371298966296,0.7399041126726094,0.4566989781466798,0.4737534470434103,0.7842601475182575,0.5915654846668466,0.7024650110144645,1.0,0.7891978969240536
mean_competence,0.6299695471076182,0.7749464653067274,0.7423154619511747,0.8758474534214348,0.8140926065659195,0.8396049913516374,0.8160209953905376,0.8656753240152288,0.848809138189117,0.7891978969240536,1.0
