,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.7753917274936585,0.6876898182642015,0.6098134333705691,0.47419079413204,0.43270731623273456,0.4957477225802358,0.5208510643992496,0.5075544003460454,0.8989760827267536,0.630316853999321
Which picture best describes the relationship between Pepper and your national culture? ,0.7753917274936585,1.0,0.7837985589141547,0.6435665086292137,0.3913324888536362,0.43363759081527575,0.5485868912223243,0.495289035059683,0.551404617397229,0.9356782593415105,0.6326832124553919
Which picture best describes the relationship between Pepper and your own preferences? ,0.6876898182642015,0.7837985589141547,1.0,0.717138701688035,0.5077049123360186,0.5485401224755585,0.6478647621647177,0.6122994452476164,0.6931631817651982,0.9028107311462127,0.7507662579023304
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.6098134333705691,0.6435665086292137,0.717138701688035,1.0,0.7585419252155083,0.7131938466913836,0.8220162450772452,0.6723563352582079,0.8002103690067282,0.7197646977984621,0.8843079038975737
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.47419079413204,0.3913324888536362,0.5077049123360186,0.7585419252155083,1.0,0.7004619574208024,0.6595394175616222,0.5319629104504583,0.6525502888238377,0.5011827300246696,0.8120251527426879
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.43270731623273456,0.43363759081527575,0.5485401224755585,0.7131938466913836,0.7004619574208024,1.0,0.680595245679691,0.720224134861565,0.793209307825769,0.5166744788274542,0.8868869165781739
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.4957477225802358,0.5485868912223243,0.6478647621647177,0.8220162450772452,0.6595394175616222,0.680595245679691,1.0,0.5761146233005949,0.8167340109662575,0.6181479148263282,0.8618647523260049
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.5208510643992496,0.495289035059683,0.6122994452476164,0.6723563352582079,0.5319629104504583,0.720224134861565,0.5761146233005949,1.0,0.7516521002060136,0.594585327600297,0.8240026957103516
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.5075544003460454,0.551404617397229,0.6931631817651982,0.8002103690067282,0.6525502888238377,0.793209307825769,0.8167340109662575,0.7516521002060136,1.0,0.6399644204507933,0.9243563265795143
mean_cultural_closeness,0.8989760827267536,0.9356782593415105,0.9028107311462127,0.7197646977984621,0.5011827300246696,0.5166744788274542,0.6181479148263282,0.594585327600297,0.6399644204507933,1.0,0.7354151320654578
mean_competence,0.630316853999321,0.6326832124553919,0.7507662579023304,0.8843079038975737,0.8120251527426879,0.8868869165781739,0.8618647523260049,0.8240026957103516,0.9243563265795143,0.7354151320654578,1.0
