,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,-0.02725820424918861,-0.03932727051574739,0.1249486544634885,0.2585077959579192,0.24398566273482472,0.38317578207624303,0.0990302442142414,0.13320494781700545,0.20780694053385781,0.022951268917843704,0.23533231765040447
Which picture best describes the relationship between Pepper and your country? ,-0.02725820424918861,1.0,0.8506297433013963,0.6489330569439048,0.5628703641803688,0.3827991821767282,0.4250619054012043,0.47498723342976235,0.3037550574154708,0.36746142805077003,0.9361951601228176,0.5732724866092325
Which picture best describes the relationship between Pepper and your national culture? ,-0.03932727051574739,0.8506297433013963,1.0,0.5551152136306643,0.591694204043427,0.3919355121739,0.3972582938872238,0.473634289666988,0.2508601980643739,0.3766711168574874,0.9003410423868767,0.5542393069297218
Which picture best describes the relationship between Pepper and your own preferences? ,0.1249486544634885,0.6489330569439048,0.5551152136306643,1.0,0.6756808642745324,0.6013385404244311,0.5561074826522332,0.663100511603711,0.4031382810814901,0.6217680563444329,0.8297595298819609,0.7457126858392599
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.2585077959579192,0.5628703641803688,0.591694204043427,0.6756808642745324,1.0,0.6940485000081098,0.6851757648091924,0.7252996463333672,0.5877625006257926,0.774014914404919,0.6874872334408233,0.8526316141093988
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.24398566273482472,0.3827991821767282,0.3919355121739,0.6013385404244311,0.6940485000081098,1.0,0.6814004959164703,0.6925270475117397,0.39232234119654097,0.7222263648927342,0.5178168839292547,0.832884863221824
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.38317578207624303,0.4250619054012043,0.3972582938872238,0.5561074826522332,0.6851757648091924,0.6814004959164703,1.0,0.6305623231472703,0.49555357462407634,0.7403839955703322,0.5182463647246787,0.8507142159621364
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.0990302442142414,0.47498723342976235,0.473634289666988,0.663100511603711,0.7252996463333672,0.6925270475117397,0.6305623231472703,1.0,0.40507303546575585,0.7887496196762569,0.6060831127056621,0.8558362855251407
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.13320494781700545,0.3037550574154708,0.2508601980643739,0.4031382810814901,0.5877625006257926,0.39232234119654097,0.49555357462407634,0.40507303546575585,1.0,0.6767559137449883,0.3602551035240042,0.6782266257944023
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.20780694053385781,0.36746142805077003,0.3766711168574874,0.6217680563444329,0.774014914404919,0.7222263648927342,0.7403839955703322,0.7887496196762569,0.6767559137449883,1.0,0.5142360731851403,0.9206016715911233
mean_cultural_closeness,0.022951268917843704,0.9361951601228176,0.9003410423868767,0.8297595298819609,0.6874872334408233,0.5178168839292547,0.5182463647246787,0.6060831127056621,0.3602551035240042,0.5142360731851403,1.0,0.7041736223371287
mean_competence,0.23533231765040447,0.5732724866092325,0.5542393069297218,0.7457126858392599,0.8526316141093988,0.832884863221824,0.8507142159621364,0.8558362855251407,0.6782266257944023,0.9206016715911233,0.7041736223371287,1.0
