,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8038844723573088,0.5900234885730499,0.40917495418900246,0.24819106193264032,0.1874025043237353,0.29376152636562447,0.1930033651956227,0.37782739132625587,0.8787146092372766,0.38989860287469325
Which picture best describes the relationship between Pepper and your national culture? ,0.8038844723573088,1.0,0.7107820068209427,0.5749898419616082,0.3673422718962633,0.4143951772866363,0.4836517968535901,0.347813236858945,0.5007968866288448,0.933856479138466,0.5702084669782314
Which picture best describes the relationship between Pepper and your own preferences? ,0.5900234885730499,0.7107820068209427,1.0,0.598054252298822,0.44635616418933854,0.5077235531800866,0.5237394769600117,0.635345396046406,0.5731819615464875,0.8712445935289332,0.6797627296441022
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.40917495418900246,0.5749898419616082,0.598054252298822,1.0,0.8198864851140863,0.7030435447111133,0.8674692700090686,0.692973371548075,0.8837424371590904,0.5958749232394898,0.9209593818175144
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.24819106193264032,0.3673422718962633,0.44635616418933854,0.8198864851140863,1.0,0.7978991365042819,0.7160199922804155,0.6049419668135748,0.6759255230318219,0.4023151130660123,0.8705506896114765
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.1874025043237353,0.4143951772866363,0.5077235531800866,0.7030435447111133,0.7978991365042819,1.0,0.697982440452113,0.7043478678913674,0.6591186908837621,0.4240376480938871,0.8835312597678441
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.29376152636562447,0.4836517968535901,0.5237394769600117,0.8674692700090686,0.7160199922804155,0.697982440452113,1.0,0.6076896973971799,0.8211477173462403,0.4924667917469136,0.8790605423896505
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.1930033651956227,0.347813236858945,0.635345396046406,0.692973371548075,0.6049419668135748,0.7043478678913674,0.6076896973971799,1.0,0.6401443695882895,0.4531024222613391,0.8078134565406662
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.37782739132625587,0.5007968866288448,0.5731819615464875,0.8837424371590904,0.6759255230318219,0.6591186908837621,0.8211477173462403,0.6401443695882895,1.0,0.5475474100061278,0.8748862007949475
mean_cultural_closeness,0.8787146092372766,0.933856479138466,0.8712445935289332,0.5958749232394898,0.4023151130660123,0.4240376480938871,0.4924667917469136,0.4531024222613391,0.5475474100061278,1.0,0.6207524576068861
mean_competence,0.38989860287469325,0.5702084669782314,0.6797627296441022,0.9209593818175144,0.8705506896114765,0.8835312597678441,0.8790605423896505,0.8078134565406662,0.8748862007949475,0.6207524576068861,1.0
