,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9426483026146381,0.5119669544328357,0.17429413451014458,0.11336166432358406,0.1721392329043025,0.2643802970899338,0.32836421084523265,0.21205358621568793,0.9318548268352362,0.3902208453906271
Which picture best describes the relationship between Pepper and your national culture? ,0.9426483026146381,1.0,0.5881587773992752,0.2296646653332944,0.17353305680622136,0.30095181123555864,0.35879028519456857,0.39477883146415116,0.21919089791905588,0.9577929977879489,0.47614541263300103
Which picture best describes the relationship between Pepper and your own preferences? ,0.5119669544328357,0.5881587773992752,1.0,0.4900573148673378,0.4718481618043405,0.5074922800749037,0.5470184565319173,0.4257573672791223,0.43042644012241904,0.7711404562022189,0.6584166605535529
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.17429413451014458,0.2296646653332944,0.4900573148673378,1.0,0.686248362369098,0.4972179305149732,0.7519829827241855,0.727689258651847,0.847155774213671,0.3252630549170911,0.8409988076570758
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.11336166432358406,0.17353305680622136,0.4718481618043405,0.686248362369098,1.0,0.6034751217710975,0.6479147701497884,0.6812138165541665,0.5957970397149225,0.2734444520829878,0.8439280880771755
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.1721392329043025,0.30095181123555864,0.5074922800749037,0.4972179305149732,0.6034751217710975,1.0,0.3207212628203624,0.4616204087506578,0.3989883314179735,0.35802211235796794,0.6970148583163464
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.2643802970899338,0.35879028519456857,0.5470184565319173,0.7519829827241855,0.6479147701497884,0.3207212628203624,1.0,0.6142197163327432,0.6774031869739826,0.4300567713149156,0.7950678742804067
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.32836421084523265,0.39477883146415116,0.4257573672791223,0.727689258651847,0.6812138165541665,0.4616204087506578,0.6142197163327432,1.0,0.7873257187520875,0.42741276208260615,0.8692598302650574
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.21205358621568793,0.21919089791905588,0.43042644012241904,0.847155774213671,0.5957970397149225,0.3989883314179735,0.6774031869739826,0.7873257187520875,1.0,0.3155092389823761,0.8262737924519034
mean_cultural_closeness,0.9318548268352362,0.9577929977879489,0.7711404562022189,0.3252630549170911,0.2734444520829878,0.35802211235796794,0.4300567713149156,0.42741276208260615,0.3155092389823761,1.0,0.5629463152867852
mean_competence,0.3902208453906271,0.47614541263300103,0.6584166605535529,0.8409988076570758,0.8439280880771755,0.6970148583163464,0.7950678742804067,0.8692598302650574,0.8262737924519034,0.5629463152867852,1.0
