,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8909658823676463,0.5757889628975265,0.569164984736465,0.31919201004632064,0.3236853313223397,0.3931135670606265,0.2723376283491722,0.336960132200423,0.9324728679900864,0.5226742076361758
Which picture best describes the relationship between Pepper and your national culture? ,0.8909658823676463,1.0,0.4832678285564299,0.5522622248475489,0.3108607223719272,0.35006412301470646,0.3902113461723069,0.3014257534205875,0.30049119182828793,0.892921230927776,0.5161867015475435
Which picture best describes the relationship between Pepper and your own preferences? ,0.5757889628975265,0.4832678285564299,1.0,0.6370284806812926,0.5852008332464099,0.4134624752185797,0.6277189329095291,0.35219002567239727,0.6165607767709025,0.8004184382737835,0.7105596469269714
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.569164984736465,0.5522622248475489,0.6370284806812926,1.0,0.6501011278430695,0.4822339917441793,0.6949093503415665,0.5738566803078411,0.668610831494423,0.6738987299729078,0.7876304158114543
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.31919201004632064,0.3108607223719272,0.5852008332464099,0.6501011278430695,1.0,0.48773332617850645,0.6469773928264613,0.5486128411514226,0.7316496589420617,0.4718554233737467,0.8238446725338924
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.3236853313223397,0.35006412301470646,0.4134624752185797,0.4822339917441793,0.48773332617850645,1.0,0.48817527369796476,0.6185712229968366,0.645136032314117,0.41721852652718794,0.7608505022683224
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.3931135670606265,0.3902113461723069,0.6277189329095291,0.6949093503415665,0.6469773928264613,0.48817527369796476,1.0,0.34559938281419383,0.7866040592000172,0.5456290759103366,0.8255783915909035
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.2723376283491722,0.3014257534205875,0.35219002567239727,0.5738566803078411,0.5486128411514226,0.6185712229968366,0.34559938281419383,1.0,0.691706203248726,0.35528924072692225,0.7352675960101114
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.336960132200423,0.30049119182828793,0.6165607767709025,0.668610831494423,0.7316496589420617,0.645136032314117,0.7866040592000172,0.691706203248726,1.0,0.4876474818289685,0.9232075997599519
mean_cultural_closeness,0.9324728679900864,0.892921230927776,0.8004184382737835,0.6738987299729078,0.4718554233737467,0.41721852652718794,0.5456290759103366,0.35528924072692225,0.4876474818289685,1.0,0.6736214304705926
mean_competence,0.5226742076361758,0.5161867015475435,0.7105596469269714,0.7876304158114543,0.8238446725338924,0.7608505022683224,0.8255783915909035,0.7352675960101114,0.9232075997599519,0.6736214304705926,1.0
