,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8016545258774361,0.5894029546671482,0.48729117421611656,0.4085419308565381,0.26726293631510945,0.6178009627730738,0.4822711879839953,0.49015151826383,0.8870074124160713,0.6452075031592236
Which picture best describes the relationship between Pepper and your national culture? ,0.8016545258774361,1.0,0.7078912044299845,0.7859954408496578,0.4734811667939557,0.4699042311130403,0.6098191143981984,0.6070182152358342,0.7110671297256511,0.9348545183884175,0.787911695974295
Which picture best describes the relationship between Pepper and your own preferences? ,0.5894029546671482,0.7078912044299845,1.0,0.7074571365380953,0.3324830370124627,0.2986212599437504,0.5692828295201899,0.414772910185654,0.6409322581553839,0.8608996717743109,0.6402425192810339
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.48729117421611656,0.7859954408496578,0.7074571365380953,1.0,0.5310322148692063,0.6243783936186301,0.6518461376839513,0.5989348567123048,0.8292636785994587,0.7410626921843382,0.8347348715763409
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.4085419308565381,0.4734811667939557,0.3324830370124627,0.5310322148692063,1.0,0.8205086946046787,0.5315458343492427,0.5090135112677562,0.4356465978908447,0.45207853486532934,0.7957729855626388
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.26726293631510945,0.4699042311130403,0.2986212599437504,0.6243783936186301,0.8205086946046787,1.0,0.373412802896262,0.4723018644219791,0.49509503542639743,0.3866937494967434,0.7599944829714648
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.6178009627730738,0.6098191143981984,0.5692828295201899,0.6518461376839513,0.5315458343492427,0.373412802896262,1.0,0.5203451391202244,0.7418401313185139,0.6694353721670213,0.8015417427377466
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.4822711879839953,0.6070182152358342,0.414772910185654,0.5989348567123048,0.5090135112677562,0.4723018644219791,0.5203451391202244,1.0,0.632098019369916,0.5601801438130011,0.7795104223550683
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.49015151826383,0.7110671297256511,0.6409322581553839,0.8292636785994587,0.4356465978908447,0.49509503542639743,0.7418401313185139,0.632098019369916,1.0,0.6885950664005944,0.8395669444883748
mean_cultural_closeness,0.8870074124160713,0.9348545183884175,0.8608996717743109,0.7410626921843382,0.45207853486532934,0.3866937494967434,0.6694353721670213,0.5601801438130011,0.6885950664005944,1.0,0.7731030884891656
mean_competence,0.6452075031592236,0.787911695974295,0.6402425192810339,0.8347348715763409,0.7957729855626388,0.7599944829714648,0.8015417427377466,0.7795104223550683,0.8395669444883748,0.7731030884891656,1.0
