,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9401211407033268,0.5019203103451074,0.1756351873869997,0.09915901210251853,0.21209252119745461,0.2393739437451698,0.32779563378662074,0.22733384561330794,0.9289394297741995,0.3910311356482009
Which picture best describes the relationship between Pepper and your national culture? ,0.9401211407033268,1.0,0.5803183175638607,0.23200604855193635,0.160955391344607,0.344932044190029,0.33542266054041914,0.39572422662960755,0.23492056992096158,0.9560013871607262,0.47881093294078403
Which picture best describes the relationship between Pepper and your own preferences? ,0.5019203103451074,0.5803183175638607,1.0,0.4865794732476118,0.4671117651813993,0.5366379310344828,0.5335349567814265,0.424299800945302,0.4366395122469009,0.7683779404157981,0.6589399047790582
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.1756351873869997,0.23200604855193635,0.4865794732476118,1.0,0.6788706456942772,0.49707209374113026,0.7171139254177187,0.7244485994986972,0.8521502286345767,0.32759842846435955,0.8317419202605987
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.09915901210251853,0.160955391344607,0.4671117651813993,0.6788706456942772,1.0,0.6262566575544359,0.6381972814921831,0.6803192975012872,0.597283814512335,0.2634626816945903,0.8441624557206948
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.21209252119745461,0.344932044190029,0.5366379310344828,0.49707209374113026,0.6262566575544359,1.0,0.34791092958547526,0.4734469599899434,0.39142497606376925,0.4029565530003033,0.7125947659523432
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.2393739437451698,0.33542266054041914,0.5335349567814265,0.7171139254177187,0.6381972814921831,0.34791092958547526,1.0,0.6024954541671724,0.6588685023219899,0.4088487342149621,0.7883068326106355
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.32779563378662074,0.39572422662960755,0.424299800945302,0.7244485994986972,0.6803192975012872,0.4734469599899434,0.6024954541671724,1.0,0.7885541353508431,0.4287316663462817,0.8687288399719243
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.22733384561330794,0.23492056992096158,0.4366395122469009,0.8521502286345767,0.597283814512335,0.39142497606376925,0.6588685023219899,0.7885541353508431,1.0,0.3315467316694326,0.8234839693478418
mean_cultural_closeness,0.9289394297741995,0.9560013871607262,0.7683779404157981,0.32759842846435955,0.2634626816945903,0.4029565530003033,0.4088487342149621,0.4287316663462817,0.3315467316694326,1.0,0.5671822116213645
mean_competence,0.3910311356482009,0.47881093294078403,0.6589399047790582,0.8317419202605987,0.8441624557206948,0.7125947659523432,0.7883068326106355,0.8687288399719243,0.8234839693478418,0.5671822116213645,1.0
