,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.807345599597073,0.8156100694128429,0.6181387719725089,0.577688055032631,0.6458851491765247,0.592311462711498,0.37698530177013556,0.5160032532271005,0.951664862409899,0.708145956673471
Which picture best describes the relationship between Pepper and your national culture? ,0.807345599597073,1.0,0.6889087921700414,0.7260310402151251,0.5729597332797596,0.6002880667170618,0.6331025598574724,0.30837437933635464,0.5764801716745327,0.9058221577661154,0.6960892533662407
Which picture best describes the relationship between Pepper and your own preferences? ,0.8156100694128429,0.6889087921700414,1.0,0.6758775230242705,0.6885890272639926,0.7293981578706469,0.7305478554222815,0.4865180069367029,0.6741900660605487,0.9035157032743629,0.8213630194085282
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.6181387719725089,0.7260310402151251,0.6758775230242705,1.0,0.6666820418594858,0.7813880809560678,0.7676043479896875,0.6328232368599181,0.8469243743983244,0.7306267784912223,0.8702368917224188
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.577688055032631,0.5729597332797596,0.6885890272639926,0.6666820418594858,1.0,0.7654947115576058,0.7661716937257388,0.33290035371307924,0.700676821870151,0.6641023647554328,0.8375813218738508
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.6458851491765247,0.6002880667170618,0.7293981578706469,0.7813880809560678,0.7654947115576058,1.0,0.8022875357469551,0.509398711120584,0.8113770538894847,0.7137509159956634,0.9142833811746556
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.592311462711498,0.6331025598574724,0.7305478554222815,0.7676043479896875,0.7661716937257388,0.8022875357469551,1.0,0.4979797794617084,0.8164689201467743,0.7060671975193565,0.9055673955089228
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.37698530177013556,0.30837437933635464,0.4865180069367029,0.6328232368599181,0.33290035371307924,0.509398711120584,0.4979797794617084,1.0,0.7280100372815662,0.42239215205443403,0.6842076573291515
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.5160032532271005,0.5764801716745327,0.6741900660605487,0.8469243743983244,0.700676821870151,0.8113770538894847,0.8164689201467743,0.7280100372815662,1.0,0.6373060529112428,0.9268580476505388
mean_cultural_closeness,0.951664862409899,0.9058221577661154,0.9035157032743629,0.7306267784912223,0.6641023647554328,0.7137509159956634,0.7060671975193565,0.42239215205443403,0.6373060529112428,1.0,0.8039014245148531
mean_competence,0.708145956673471,0.6960892533662407,0.8213630194085282,0.8702368917224188,0.8375813218738508,0.9142833811746556,0.9055673955089228,0.6842076573291515,0.9268580476505388,0.8039014245148531,1.0
