,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.12945704917841597,0.06005771598418814,0.024761354145683635,0.18527419920546975,0.24041167795437257,0.23470121509348923,0.29918692220484594,0.2366236426937408,0.2499526428905445,0.08164619433305995,0.28464760178635506
Which picture best describes the relationship between Pepper and your country? ,0.12945704917841597,1.0,0.8660627033534606,0.4234089449590254,0.2514731889351887,0.13575757698881144,0.1656907677346257,0.23344632126820858,0.27659085804454886,0.283485370172421,0.8752347538075346,0.35216694303179763
Which picture best describes the relationship between Pepper and your national culture? ,0.06005771598418814,0.8660627033534606,1.0,0.5946537818211973,0.3859702586154625,0.25680237901648445,0.3561924576751338,0.39791465921072916,0.38637859948007314,0.35447277474583944,0.9432383360429804,0.5053680769534978
Which picture best describes the relationship between Pepper and your own preferences? ,0.024761354145683635,0.4234089449590254,0.5946537818211973,1.0,0.5320951133736503,0.45276986886429654,0.5317142333345555,0.5426539262845474,0.5084921973834662,0.483705686366198,0.7829397116111856,0.6522688226974975
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.18527419920546975,0.2514731889351887,0.3859702586154625,0.5320951133736503,1.0,0.7185341079219182,0.6005965463009135,0.7725096676093026,0.674018535761198,0.8466491269180088,0.45287018260764433,0.8430347224850534
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.24041167795437257,0.13575757698881144,0.25680237901648445,0.45276986886429654,0.7185341079219182,1.0,0.7351881581281138,0.7207684519905894,0.6407915039599719,0.6423440312070617,0.32857679250227767,0.8624979473319213
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.23470121509348923,0.1656907677346257,0.3561924576751338,0.5317142333345555,0.6005965463009135,0.7351881581281138,1.0,0.5907980787757776,0.6094175938013192,0.5499184189228524,0.40893008883271104,0.8197682413003781
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.29918692220484594,0.23344632126820858,0.39791465921072916,0.5426539262845474,0.7725096676093026,0.7207684519905894,0.5907980787757776,1.0,0.6429357497267971,0.7602706511392472,0.45475776800820916,0.8653544892195135
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.2366236426937408,0.27659085804454886,0.38637859948007314,0.5084921973834662,0.674018535761198,0.6407915039599719,0.6094175938013192,0.6429357497267971,1.0,0.7152656844976679,0.45316810422530757,0.8428291291072325
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.2499526428905445,0.283485370172421,0.35447277474583944,0.483705686366198,0.8466491269180088,0.6423440312070617,0.5499184189228524,0.7602706511392472,0.7152656844976679,1.0,0.4338483641625328,0.8487936175302375
mean_cultural_closeness,0.08164619433305995,0.8752347538075346,0.9432383360429804,0.7829397116111856,0.45287018260764433,0.32857679250227767,0.40893008883271104,0.45475776800820916,0.45316810422530757,0.4338483641625328,1.0,0.5839951108922541
mean_competence,0.28464760178635506,0.35216694303179763,0.5053680769534978,0.6522688226974975,0.8430347224850534,0.8624979473319213,0.8197682413003781,0.8653544892195135,0.8428291291072325,0.8487936175302375,0.5839951108922541,1.0
