,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,-0.029691978289889596,-0.021634795096079348,0.18659232575400386,0.3267223169497235,0.3386517090993801,0.4278415692723979,0.11553263818690208,0.14736725535388315,0.26041548467704634,0.05234831001973537,0.2884412385728722
Which picture best describes the relationship between Pepper and your country? ,-0.029691978289889596,1.0,0.8499748274446924,0.6646550873370041,0.5630123590794944,0.4192359831009078,0.441816009509433,0.5098589598018038,0.29862105773875186,0.4040513792955554,0.9405383443604781,0.6021453671288701
Which picture best describes the relationship between Pepper and your national culture? ,-0.021634795096079348,0.8499748274446924,1.0,0.5512863689786409,0.5992319983800557,0.385149537216884,0.43476947753823864,0.5064826880642085,0.242537740884987,0.41380520944170196,0.8962172937251317,0.5766139121361656
Which picture best describes the relationship between Pepper and your own preferences? ,0.18659232575400386,0.6646550873370041,0.5512863689786409,1.0,0.7028090553287679,0.647699625277578,0.5781414094997769,0.7017612944583899,0.4147342770863725,0.6663157743174882,0.8337221054050349,0.7828331732877895
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.3267223169497235,0.5630123590794944,0.5992319983800557,0.7028090553287679,1.0,0.6990830976175908,0.6855924383063734,0.7186593568034517,0.5739091213533111,0.7788955917397922,0.699629497872107,0.853871422656054
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.3386517090993801,0.4192359831009078,0.385149537216884,0.647699625277578,0.6990830976175908,1.0,0.6975170394700814,0.6735735773206282,0.3414462210098461,0.6822675599970647,0.5461131507782876,0.8200090119521657
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.4278415692723979,0.441816009509433,0.43476947753823864,0.5781414094997769,0.6855924383063734,0.6975170394700814,1.0,0.6315870634395934,0.47721807741164324,0.7363390419214364,0.5461747962986343,0.8577969677338152
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.11553263818690208,0.5098589598018038,0.5064826880642085,0.7017612944583899,0.7186593568034517,0.6735735773206282,0.6315870634395934,1.0,0.3697338403090547,0.782228642910176,0.6452702508102025,0.8528052663310055
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.14736725535388315,0.29862105773875186,0.242537740884987,0.4147342770863725,0.5739091213533111,0.3414462210098461,0.47721807741164324,0.3697338403090547,1.0,0.6749979563819356,0.35946693249388995,0.6539232805445137
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.26041548467704634,0.4040513792955554,0.41380520944170196,0.6663157743174882,0.7788955917397922,0.6822675599970647,0.7363390419214364,0.782228642910176,0.6749979563819356,1.0,0.5580925075060711,0.9170417325689958
mean_cultural_closeness,0.05234831001973537,0.9405383443604781,0.8962172937251317,0.8337221054050349,0.699629497872107,0.5461131507782876,0.5461747962986343,0.6452702508102025,0.35946693249388995,0.5580925075060711,1.0,0.736565820993571
mean_competence,0.2884412385728722,0.6021453671288701,0.5766139121361656,0.7828331732877895,0.853871422656054,0.8200090119521657,0.8577969677338152,0.8528052663310055,0.6539232805445137,0.9170417325689958,0.736565820993571,1.0
