,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8001171139907909,0.6155138330629303,0.46964460557078,0.42282611714960483,0.25038351581441726,0.6380438027376165,0.521210906593797,0.538496054559774,0.8931939466601673,0.6562638796363585
Which picture best describes the relationship between Pepper and your national culture? ,0.8001171139907909,1.0,0.72854466168028,0.7887775160133708,0.5015384615384618,0.48833467090314203,0.6332035577617442,0.6328706186878441,0.738180316481494,0.9387492862350083,0.7970235198538076
Which picture best describes the relationship between Pepper and your own preferences? ,0.6155138330629303,0.72854466168028,1.0,0.6757375660889994,0.4525321466824648,0.41967821766725266,0.6330276312298321,0.46653526466839484,0.72766787740693,0.8676959521706247,0.7216670820908347
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.46964460557078,0.7887775160133708,0.6757375660889994,1.0,0.6435422908426548,0.7156121082337786,0.662544641070182,0.6090390600314911,0.8357610046346529,0.7191121059944052,0.8579475414195876
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.42282611714960483,0.5015384615384618,0.4525321466824648,0.6435422908426548,1.0,0.8176766582564238,0.6216907658024394,0.593838950574937,0.4996912911567036,0.5105478574260572,0.8303343907141607
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.25038351581441726,0.48833467090314203,0.41967821766725266,0.7156121082337786,0.8176766582564238,1.0,0.42189063617235295,0.5336175770765382,0.5179640718562876,0.4310880240071302,0.7680983718604036
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.6380438027376165,0.6332035577617442,0.6330276312298321,0.662544641070182,0.6216907658024394,0.42189063617235295,1.0,0.5156216606348683,0.7618312926565508,0.7048850811871735,0.8232830470279129
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.521210906593797,0.6328706186878441,0.46653526466839484,0.6090390600314911,0.593838950574937,0.5336175770765382,0.5156216606348683,1.0,0.6262288921063507,0.6014758875385978,0.7981069275369993
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.538496054559774,0.738180316481494,0.72766787740693,0.8357610046346529,0.4996912911567036,0.5179640718562876,0.7618312926565508,0.6262288921063507,1.0,0.743704375229567,0.8513125987058487
mean_cultural_closeness,0.8931939466601673,0.9387492862350083,0.8676959521706247,0.7191121059944052,0.5105478574260572,0.4310880240071302,0.7048850811871735,0.6014758875385978,0.743704375229567,1.0,0.8065965994056153
mean_competence,0.6562638796363585,0.7970235198538076,0.7216670820908347,0.8579475414195876,0.8303343907141607,0.7680983718604036,0.8232830470279129,0.7981069275369993,0.8513125987058487,0.8065965994056153,1.0
